ORIGINAL_WORD,START_TIME,END_TIME
much,444.929999,445.159999
left,445.16,445.41
on,445.41,445.5100000000001
this,445.509999,445.709999
one,445.71,445.85
I,445.849999,445.929999
know,445.929999,446.079999
your,446.08,446.22
legs,446.219999,446.469999
are,446.469999,446.519999
probably,446.52,446.83
starting,446.83,447.07
to,447.07,447.14
feel,447.139999,447.479999
it,447.48,447.61
I,447.65,447.77
didn't,447.77,447.93
forget,447.929999,448.229999
about,448.23,448.55
you,448.549999,448.749999
we,449.02,449.18
got,449.18,449.33
five,449.33,449.87
four,450.449999,451.119999
three,451.529999,452.159999
two,452.619999,453.169999
and,453.96,454.11
one,454.29,454.8
done,454.8,455.17
okay,455.17,455.6
we're,456.18,456.29
going,456.29,456.35
to,456.35,456.39
move,456.39,456.57
on,456.57,456.71
to,456.71,456.89
a,456.89,456.99
dumbbell,457.02,457.53
tricep,458.12,458.13
kickback,458.139999,458.899999
we're,459.559999,459.649999
gonna,459.65,459.75
hit,459.75,459.88
those,459.88,460.04
triceps,460.05,460.71
next,460.71,461.3
save,461.639999,461.979999
movement,461.98,462.54
really,462.78,463.06
just,463.059999,463.249999
to,463.28,463.36
mix,464.12,464.28
up,464.45,464.59
your,464.589999,464.699999
weight,464.7,464.99
find,465.0,465.27
what,465.27,465.4
weight,465.4,465.63
works,465.63,465.84
for,465.839999,465.949999
you,465.95,466.11
on,466.109999,466.239999
this,466.24,466.45
one,466.449999,466.579999
so,,
we're,467.18,467.3
bent,467.299999,467.649999
over,467.65,468.03
our,468.029999,468.139999
elbows,468.14,468.61
are,468.61,468.73
up,468.73,469.05
we're,469.34,469.48
only,469.52,469.92
going,,
to,,
bend,470.2,470.61
at,471.06,471.3
those,471.3,471.54
elbows,471.56,472.31
not,472.71,472.97
moving,472.98,473.34
the,473.34,473.45
whole,473.45,473.77
arm,473.77,474.21
keep,474.75,474.92
your,474.92,475.04
core,475.04,475.42
tight,475.42,475.89
and,476.55,476.61
at,476.62,476.77
the,476.77,476.83
top,476.83,477.2
you're,477.2,477.3
squeezing,477.3,477.9
that,477.9,478.1
back,478.099999,478.419999
of,,
the,478.46,478.56
arm,478.559999,478.869999
squeezing,479.08,479.83
your,479.83,479.96
triceps,479.96,480.6
up,480.599999,480.769999
at,480.77,480.85
the,480.849999,480.939999
top,480.94,481.38
nice,482.11,482.44
work,482.44,483.09
notice,484.209999,484.419999
we're,484.42,484.55
using,484.549999,484.889999
that,484.889999,485.099999
elbow,485.109999,485.499999
as,485.5,485.62
a,485.619999,485.699999
lever,485.699999,486.359999
so,487.07,487.31
we're,487.309999,487.389999
not,487.389999,487.729999
moving,487.71,488.01
that,488.01,488.22
upper,488.25,488.64
arm,488.64,489.15
just,489.44,489.85
bend,489.86,490.02
at,490.02,490.13
the,490.13,490.18
elbow,490.18,490.46
so,490.46,490.66
what,,
I,,
mean,,
by,,
that,,
is,491.02,491.12
you're,491.12,491.21
not,491.21,491.35
going,491.35,491.58
here,491.58,491.95
right,491.95,492.38
no,492.8,492.98
swinging,493.15,493.54
no,493.55,493.75
swinging,493.75,494.26
because,494.599999,494.749999
now,494.75,494.92
all,494.92,495.01
of,495.01,495.03
a,495.03,495.1
sudden,495.099999,495.379999
all,495.38,495.53
the,495.53,495.65
other,495.65,495.84
muscles,495.84,496.21
are,496.21,496.28
taking,496.28,496.59
over,496.59,496.79
we,496.82,497.01
just,497.01,497.6
want,497.9,498.14
to,498.139999,498.199999
isolate,498.2,498.63
the,498.63,498.7
triceps,498.7,499.21
on,499.21,499.34
this,499.34,499.57
one,499.57,499.7
you,500.62,500.81
got,500.809999,501.079999
it,501.08,501.32
ten,501.53,501.72
more,501.719999,501.899999
seconds,501.9,502.22
that's,502.23,502.44
it,502.440001,502.670001
guys,503.51,503.74
are,503.74,503.8
doing,503.799999,504.079999
great,504.09,504.69
thank,504.74,504.96
you,504.93,505.06
so,505.06,505.26
much,505.26,505.48
for,505.49,505.61
joining,505.61,506.03
us,506.03,506.15
today,506.15,506.53
and,506.78,507.15
for,507.16,507.52
all,507.53,507.89
of,507.89,508.02
your,508.02,508.31
hard,508.32,508.73
work,508.73,509.21
and,509.93,510.12
three,510.14,510.67
two,511.49,512.0
one,512.57,513.11
and,513.16,513.55
done,513.55,513.89
okay,513.889999,514.249999
we're,515.139999,515.269999
going,515.27,515.54
to,,
the,515.63,515.72
ground,515.719999,516.209999
losing,516.44,516.7600000000001
my,516.759999,516.869999
weights,516.87,517.19
Claudia's,,
going,517.849999,517.9299990000001
to,517.929999,517.9699989999999
lose,517.969999,518.1799990000001
her,518.179999,518.259999
weights,518.259999,518.529999
I'm,518.53,518.61
going,,
to,,
keep,518.759999,518.939999
mine,518.95,519.23
though,519.23,519.48
we're,519.95,520.11
going,,
to,,
do,520.299999,520.4699989999999
a,520.469999,520.589999
dumbbell,520.609999,521.229999
reach,521.24,521.59
crunch,521.59,522.09
so,522.59,523.0
from,523.56,523.8499999999999
a,523.85,523.95
crunch,523.96,524.32
position,524.32,524.8000000000001
we're,524.8,524.89
going,524.89,524.9499999999999
to,524.95,524.97
our,525.05,525.0899999999999
feet,525.09,525.32
on,525.32,525.4300000000001
the,525.43,525.5
ground,525.5,525.92
we're,526.26,526.36
going,,
to,,
reach,,
up,526.92,527.0799999999999
to,527.08,527.1800000000001
the,527.18,527.31
ceiling,527.31,527.8599999999999
we're,528.4,528.4599999999999
bringing,528.46,528.58
our,528.58,528.71
shoulder,528.71,529.08
blades,529.08,529.34
off,529.34,529.52
the,529.52,529.63
ground,529.63,530.07
and,530.46,530.8100000000001
come,530.809999,531.019999
back,531.03,531.3299999999999
down,531.33,531.7
so,531.7,531.7700000000001
we,531.94,531.9600000000002
are,531.9600000000002,531.9800000000001
contracting,532.5500000000001,533.08
the,533.08,533.1000000000001
ABS,533.27,533.73
up,533.759999,533.929999
at,533.929999,534.029999
the,534.03,534.12
top,534.13,534.52
reaching,534.52,534.96
up,534.96,535.12
big,535.12,535.29
and,535.29,535.41
high,535.41,535.7099999999999
you,535.719999,535.779999
see,535.78,535.9599999999999
I'm,535.96,536.1
using,536.099999,536.379999
my,536.38,536.51
weights,536.509999,536.949999
making,537.27,537.48
it,537.48,537.51
more,537.559999,537.7299989999999
difficult,537.759999,538.419999
Claudia,538.459999,538.9299990000001
she's,538.949999,539.1699990000001
just,539.17,539.3299999999999
using,539.33,539.59
her,539.59,539.6800000000001
body,539.68,540.04
weight,540.05,540.3499999999999
you,541.89,542.0
could,542.0,542.15
also,542.15,542.5699999999999
just,542.57,542.7900000000001
use,542.79,543.0
one,543.0,543.29
weight,543.29,543.51
if,543.51,543.63
you,543.63,543.74
wanted,543.74,544.08
to,544.08,544.1
that's,,
right,544.36,544.6800000000001
so,545.05,545.1999999999999
again,545.2,545.5300000000001
it's,545.54,545.63
all,545.63,545.87
about,545.87,546.34
making,546.83,547.2
this,547.2,547.46
your,547.46,547.6800000000001
own,547.68,548.0999999999999
coming,548.59,548.9300000000001
back,548.929999,549.419999
repeating,549.7099989999999,550.239999
it,550.239999,550.259999
getting,550.429999,550.669999
a,550.67,550.7299999999999
little,550.74,551.16
bit,551.16,551.38
better,551.38,551.78
every,552.15,552.6899999999999
single,552.69,553.1700000000001
time,553.17,553.64
and,554.34,554.5300000000001
that's,554.53,554.74
how,554.74,554.9
we,554.9,555.14
improve,555.139999,555.719999
that,555.759999,555.949999
consistency,555.95,557.1
nice,558.44,558.7600000000001
work,558.76,559.05
reaching,559.05,559.3599999999999
up,559.36,559.67
don't,560.17,560.42
bounce,560.42,560.76
off,560.76,560.9399999999999
the,560.94,561.0400000000001
ground,561.04,561.5899999999999
stay,561.85,562.26
under,562.26,562.51
control,562.51,563.31
you,563.35,563.5600000000001
got,563.56,563.8499999999999
it,563.85,564.03
nice,564.71,565.0300000000001
work,565.03,565.35
nice,565.35,565.63
work,565.63,566.18
we,567.59,567.73
got,567.73,567.83
10,,
more,568.12,568.3100000000001
seconds,568.309999,568.7399989999999
on,568.74,568.89
this,568.889999,569.139999
one,569.139999,569.399999
feeling,570.11,570.48
those,570.559999,570.809999
ABS,570.809999,571.139999
start,571.15,571.4399999999999
to,571.44,571.5400000000001
work,571.54,572.14
that's,,
a,572.82,572.9000000000001
good,572.9,573.22
thing,573.219999,573.6799990000001
that's,574.82,575.1400000000001
the,575.15,575.38
feeling,575.719999,576.269999
of,576.27,576.4399999999999
improvement,576.440001,577.070001
right,577.07,577.32
there,577.32,577.69
and,578.57,578.9100000000001
three,578.92,579.4799999999999
two,580.05,580.54
one,581.16,581.7099999999999
and,582.0,582.53
zero,582.82,583.32
okay,583.33,583.75
we're,584.309999,584.3299989999999
going,584.33,584.4000000000001
to,584.4,584.5
rest,584.51,585.15
that's,585.22,585.44
the,585.44,585.58
end,585.58,585.7900000000001
of,585.79,585.87
the,585.87,585.97
first,585.969999,586.4399990000001
round,586.44,586.7700000000001
we,586.78,586.91
got,586.91,587.1
one,587.099999,587.359999
more,587.36,587.59
to,587.59,587.72
go,587.719999,588.139999
all,589.29,589.4
right,589.4,589.56
so,589.559999,589.689999
it's,589.69,589.8000000000001
a,589.799999,589.889999
quick,589.889999,590.269999
20,590.29,590.75
second,590.759999,591.139999
break,591.139999,591.439999
that,591.44,591.5500000000001
doesn't,591.549999,591.769999
give,591.78,591.9499999999999
you,591.95,592.0500000000001
much,592.049999,592.3599989999999
time,592.359999,592.969999
if,593.18,593.4899999999999
you,593.5,593.66
want,593.66,594.0799999999999
feel,594.1,594.28
free,594.279999,594.439999
to,594.440001,594.5200010000001
grab,594.52,594.8199999999999
some,594.82,595.0200000000001
water,595.02,595.5699999999999
shake,595.84,596.1700000000001
it,596.17,596.29
loose,596.29,596.75
take,596.76,596.93
a,596.93,596.9899999999999
couple,596.99,597.27
deep,597.27,597.56
breaths,597.57,598.2
we're,598.46,598.57
going,,
to,,
get,,
right,598.88,599.28
back,599.3,599.7199999999999
into,599.75,600.31
it,600.31,600.54
all,601.57,601.69
right,601.69,601.83
so,601.83,601.9200000000001
we,601.92,601.99
got,601.99,602.12
ten,602.15,602.4599999999999
seconds,602.46,603.13
I'm,603.19,603.2800000000001
going,,
to,,
grab,603.429999,603.6999989999999
my,603.7,603.84
dumbbells,603.84,604.4
we're,604.4,604.49
getting,604.49,604.78
ready,604.78,605.22
we're,605.4,605.54
starting,605.54,605.92
with,605.92,606.0799999999999
the,606.08,606.19
row,606.19,606.85
we're,607.41,607.53
gonna,607.53,607.74
I'm,607.87,608.04
doing,608.04,608.27
my,608.27,608.43
crusher,608.429999,608.649999
row,608.94,609.23
Claudia's,609.259999,609.3199989999999
doing,609.73,609.89
her,609.889999,610.039999
T,610.059999,610.439999
row,610.440001,610.980001
and,611.549999,612.269999
here,612.35,612.6800000000001
we,612.68,612.8199999999999
go,612.82,613.0300000000001
we're,613.03,613.16
pulling,613.16,613.4599999999999
back,613.47,613.72
at,613.72,613.83
those,613.83,614.0500000000001
elbows,614.08,614.5400000000001
keeping,614.54,614.79
our,614.79,614.92
core,614.92,615.27
nice,615.27,615.61
and,615.61,615.78
tight,615.79,616.1899999999999
and,616.66,616.79
if,616.79,616.91
you're,616.91,617.02
wondering,617.02,617.4
why,617.4,617.55
we,617.61,617.72
didn't,617.72,617.9200000000001
take,617.93,618.0899999999999
a,618.09,618.14
longer,618.14,618.6
break,618.6,619.0600000000001
even,619.06,619.4499999999999
though,619.49,619.77
we're,619.77,619.91
beginners,619.91,620.5
that's,620.73,620.91
because,620.91,621.25
the,621.389999,621.509999
workout,621.51,621.88
specifically,621.88,622.81
designed,622.809999,623.499999
to,623.5,623.66
allow,623.66,623.93
some,623.94,624.24
muscles,624.24,624.63
to,624.63,624.72
rest,624.719999,625.109999
while,625.12,625.33
others,625.37,625.73
are,625.73,625.8000000000001
working,625.799999,626.179999
so,626.179999,626.309999
right,626.309999,626.5999989999999
now,626.599999,626.859999
our,626.86,626.99
backs,626.99,627.45
working,627.45,627.88
but,628.119999,628.289999
at,628.289999,628.409999
the,628.41,628.51
same,628.51,628.81
time,628.809999,629.129999
our,629.129999,629.269999
chest,629.27,629.66
may,629.66,629.86
be,629.859999,630.1799990000001
resting,630.48,631.11
allows,631.199999,631.6499990000001
us,,
to,,
get,,
a,632.01,632.02
lot,632.02,632.42
done,632.42,632.81
in,632.96,633.14
a,633.14,633.22
short,633.22,633.76
period,633.94,634.32
of,634.32,634.4100000000001
time,634.41,634.9599999999999
again,635.44,635.73
pulling,635.74,635.99
back,635.99,636.21
on,636.21,636.33
those,636.33,636.61
elbows,636.64,637.59
anytime,637.87,638.24
you're,638.24,638.34
doing,638.34,638.5600000000001
a,638.559999,638.639999
row,638.639999,638.979999
you,638.98,639.07
want,,
it,,
to,639.27,639.31
be,639.32,639.5100000000001
like,639.51,639.64
you,639.639999,639.709999
have,639.71,639.83
a,639.83,639.94
string,640.16,640.74
attached,640.74,641.38
to,641.759999,641.899999
your,641.9,642.0699999999999
elbows,642.07,642.6600000000001
and,642.67,642.6999999999999
you're,642.719999,642.869999
just,642.87,643.03
pulling,643.049999,643.409999
back,643.41,643.74
on,643.74,643.9300000000001
it,643.929999,644.0899989999999
just,644.42,644.53
be,644.589999,644.6699990000001
sure,644.67,644.81
to,644.809999,644.899999
keep,644.9,645.1
that,645.099999,645.279999
core,645.28,645.51
tight,645.509999,645.759999
also,645.759999,646.219999
exactly,646.27,646.87
you,646.869999,646.929999
don't,646.93,647.05
want,647.049999,647.179999
your,647.18,647.29
back,647.299999,647.7299989999999
getting,648.3,648.63
loose,648.63,649.14
or,649.14,649.3
allowing,649.67,649.99
your,649.99,650.13
abs,650.13,650.48
to,650.48,650.74
relax,650.99,651.87
almost,652.94,653.33
there,653.33,653.51
on,653.51,653.61
this,653.61,653.85
one,653.85,654.08
let's,654.08,654.22
go,654.22,654.39
five,654.41,655.04
four,655.44,656.08
three,656.47,656.95
two,657.46,657.99
and,658.32,658.8100000000001
one,658.82,659.37
all,659.42,659.5699999999999
right,659.57,659.74
going,659.92,660.14
to,,
the,660.259999,660.329999
ground,660.33,660.8000000000001
you,661.849999,661.989999
need,661.99,662.2
both,662.21,662.5600000000001
weights,662.719999,663.069999
for,663.07,663.19
this,663.19,663.37
next,663.37,663.65
one,663.65,663.84
doing,664.139999,664.359999
that,664.359999,664.5499990000001
hip,664.549999,664.8399989999999
up,664.84,665.2
plus,665.26,665.59
chest,665.59,665.94
press,665.94,666.5100000000001
so,668.07,668.22
we're,668.22,668.3100000000001
driving,668.3100000000001,668.5300000000001
off,668.79,668.99
the,669.0,669.12
heels,669.12,669.89
and,670.44,670.7800000000001
squeezing,670.78,671.2099999999999
our,671.21,671.33
glutes,671.37,672.02
and,672.22,672.47
pressing,672.47,672.97
up,672.99,673.2
at,673.2,673.3000000000001
the,673.3,673.43
same,673.43,673.92
time,674.55,675.1099999999999
nice,675.88,676.21
work,676.21,676.51
and,676.53,676.67
again,676.67,676.9599999999999
on,676.96,677.08
any,677.12,677.39
of,677.389999,677.469999
these,677.469999,677.699999
don't,677.7,677.86
feel,677.86,678.0
like,678.0,678.09
you,678.09,678.1600000000001
have,678.16,678.28
to,678.28,678.35
use,678.349999,678.599999
the,678.599999,678.6899990000001
same,678.69,679.0300000000001
weight,679.03,679.27
for,679.27,679.42
all,679.42,679.61
of,679.61,679.69
them,679.69,679.9300000000001
feel,680.349999,680.519999
free,680.52,680.72
to,680.73,680.78
adjust,680.78,681.3199999999999
the,681.32,681.44
weight,681.44,681.7700000000001
as,681.809999,682.1999989999999
you,682.199999,682.379999
go,682.41,682.7099999999999
through,682.73,683.0600000000001
it,683.059999,683.1999989999999
start,685.04,685.37
with,685.37,685.48
your,685.48,685.61
best,685.62,685.93
guesss,685.94,686.35
but,686.36,686.57
don't,687.4,687.73
just,687.89,688.23
keep,688.28,688.55
the,688.55,688.66
weight,688.66,689.0699999999999
if,689.34,689.5
you're,,
not,689.95,690.1400000000001
able,690.14,690.34
to,690.34,690.4300000000001
complete,690.43,690.75
the,690.75,690.87
reps,690.87,691.22
in,691.23,691.36
a,691.36,691.4300000000001
safe,691.43,691.7199999999999
manner,691.72,692.13
or,693.23,693.4
the,693.4,693.49
other,693.49,693.63
way,693.63,693.81
if,693.809999,693.919999
it's,693.92,694.04
not,694.04,694.2099999999999
challenging,694.21,694.75
you,694.75,694.93
make,694.98,695.13
sure,695.13,695.29
to,695.29,695.36
up,695.37,695.5600000000001
the,695.559999,695.669999
weight,,
so,,
you,696.04,696.2099999999999
can,696.21,696.4300000000001
get,697.429999,697.619999
that,697.62,697.84
full,697.84,698.39
benefit,698.4,698.9599999999999
nice,700.389999,700.689999
work,700.690001,701.000001
driving,701.0,701.37
off,701.369999,701.529999
the,701.529999,701.639999
heels,701.639999,702.129999
pressing,702.19,702.5200000000001
straight,702.52,702.87
up,702.87,703.18
keep,703.58,703.7900000000001
it,703.79,703.89
up,703.89,704.03
guys,704.03,704.3299999999999
almost,704.33,704.62
there,704.62,704.93
and,705.79,706.53
five,706.56,707.1099999999999
four,707.56,708.0699999999999
three,708.67,709.36
two,709.89,710.46
one,710.91,711.49
zero,711.79,712.49
we're,712.57,712.74
up,712.76,712.99
on,713.059999,713.299999
our,713.3,713.42
feet,713.42,713.8399999999999
and,714.57,714.6700000000001
try,714.67,714.8399999999999
to,714.84,714.87
keep,714.87,714.94
the,714.969999,715.069999
pace,715.07,715.35
up,715.349999,715.509999
a,715.509999,715.549999
little,715.549999,715.8599989999999
bit,715.86,716.03
faster,716.03,716.4
for,716.4,716.51
the,716.509999,716.639999
second,716.639999,717.049999
round,717.049999,717.389999
because,717.4,717.49
we,717.49,717.59
know,717.589999,717.769999
what,717.77,717.8
we're,717.809999,717.939999
doing,717.94,718.3000000000001
we're,718.66,718.75
going,,
to,,
stiff,719.059999,719.409999
leg,719.41,719.56
deadlift,719.559999,720.249999
or,720.279999,720.439999
RDL,720.440001,720.9100010000001
plus,721.23,721.7
shrug,721.76,722.39
kick,723.31,723.54
back,723.74,724.0
right,,
below,,
your,,
knees,724.56,725.27
pop,725.62,725.84
em,725.89,725.98
and,725.99,726.0600000000001
shrug,726.06,726.4499999999999
taking,727.6999999999999,727.8199999999999
the,727.8199999999999,727.8399999999999
weight,728.01,728.3
back,728.309999,728.629999
on,728.63,728.74
our,728.74,728.87
hips,728.87,729.3100000000001
feeling,729.309999,729.639999
that,729.639999,729.859999
stretch,729.86,730.4
and,731.52,731.89
up,731.91,732.13
and,732.16,732.51
shrug,732.77,733.5
nice,734.13,734.48
work,734.48,734.8000000000001
this,734.799999,734.9699989999999
one,734.969999,735.119999
really,735.13,735.39
hits,735.389999,735.5699989999999
that,735.57,735.7600000000001
whole,735.77,736.11
posterior,736.92,736.93
chain,736.93,737.37
so,737.699999,738.009999
important,738.01,738.68
I,739.64,739.72
always,739.72,739.89
say,739.89,740.26
in,741.35,741.5
your,741.5,741.62
front,741.62,742.0600000000001
are,742.32,742.48
the,742.48,742.57
show,742.57,742.82
muscles,742.82,743.23
in,743.23,743.33
the,743.33,743.4300000000001
back,743.43,743.7399999999999
are,743.74,743.8
the,743.8,743.9
go,743.9,744.14
muscles,744.14,744.67
basically,744.92,745.28
means,745.28,745.52
all,745.52,745.67
your,745.67,745.81
power,745.81,746.25
and,746.25,746.39
real,746.389999,746.659999
athleticism,746.66,747.4599999999999
comes,747.46,747.6800000000001
from,747.679999,747.869999
your,748.11,748.33
backside,748.34,749.12
come,750.12,750.3
on,750.3,750.43
keep,750.429999,750.639999
it,750.639999,750.729999
up,750.73,750.89
you,750.91,751.06
got,751.059999,751.3299989999999
it,751.33,751.39
nice,752.63,752.93
work,752.929999,753.4499989999999
not,754.549999,754.809999
many,754.809999,755.059999
left,755.059999,755.509999
let's,755.74,755.95
go,755.96,756.23
five,758.14,758.5
more,758.5,758.69
seconds,758.69,758.98
that's,758.98,759.1800000000001
it,759.18,759.3499999999999
and,760.6,760.97
four,760.97,761.47
three,762.16,762.8199999999999
two,763.55,764.0999999999999
one,764.74,765.41
and,765.44,766.0500000000001
zero,766.24,766.78
finishing,766.78,767.17
strong,767.17,767.5799999999999
okay,767.61,767.86
grab,768.09,768.3100000000001
your,768.309999,768.389999
seat,768.389999,768.689999
if,768.799999,768.8199989999999
you,768.82,768.8900000000001
got,768.889999,769.099999
one,769.099999,769.349999
so,769.65,769.85
if,769.849999,769.9399990000001
you're,769.94,770.0100000000001
doing,770.009999,770.239999
your,770.24,770.36
shoulder,770.36,770.66
press,770.66,770.9699999999999
seated,770.98,771.37
feel,771.839999,771.989999
free,771.99,772.15
to,772.15,772.24
grab,772.24,772.55
it,772.549999,772.649999
otherwise,772.67,773.3299999999999
kicking,773.469999,773.7999990000001
them,773.799999,774.019999
up,774.02,774.5
getting,774.8,775.3499999999999
right,775.73,776.21
into,776.24,776.6
it,776.6,776.73
bring,776.87,777.09
those,777.09,777.45
dumbbells,777.83,778.33
down,778.33,778.5500000000001
to,778.55,778.67
about,778.67,779.0699999999999
in,779.26,779.46
line,779.46,779.74
with,779.74,779.89
your,779.89,780.0
ears,780.04,780.3399999999999
maybe,780.34,780.58
just,780.58,780.98
a,780.98,781.09
little,781.1,781.32
bit,781.32,781.5
lower,781.5,781.89
really,782.12,782.33
depends,782.33,782.6600000000001
on,782.66,782.8299999999999
your,782.83,782.97
flexibility,782.97,783.75
and,783.75,783.87
what,783.87,784.02
feels,784.02,784.28
comfortable,784.28,784.8299999999999
don't,785.44,785.69
take,785.88,786.11
it,786.11,786.2
to,786.2,786.33
a,786.33,786.38
place,786.38,786.73
it,786.73,786.9
feels,787.57,787.87
awkward,787.889999,788.369999
with,788.4,788.54
your,788.54,788.63
shoulders,788.63,789.26
nice,790.01,790.31
work,790.309999,790.629999
core,790.68,790.9499999999999
stays,790.949999,791.259999
tight,791.26,791.59
doesn't,791.629999,791.839999
matter,791.84,792.0300000000001
either,792.08,792.34
one,792.34,792.62
whichever,792.63,792.92
one,792.92,793.04
you're,793.04,793.13
doing,793.13,793.48
still,793.95,794.2
stays,794.2,794.5300000000001
tight,794.53,794.99
nice,795.88,796.16
work,796.16,796.55
this,796.6,796.71
is,796.71,796.76
about,796.76,797.0
that,797.0,797.18
point,797.18,797.4
in,797.42,797.4499999999999
the,797.46,797.5600000000001
workout,797.56,798.0
where,798.0,798.08
you,798.08,798.1700000000001
start,798.17,798.41
to,798.41,798.56
really,798.79,799.0899999999999
feel,799.09,799.45
it,799.45,799.5300000000001
it,799.53,799.62
starts,799.62,799.93
to,799.93,800.06
kick,800.07,800.38
in,800.38,800.72
and,801.0,801.1
it,801.099999,801.149999
becomes,801.15,801.5
all,801.52,802.0699999999999
mental,802.17,802.78
right,802.78,803.02
now,803.02,803.29
not,803.62,803.98
even,803.98,804.19
physical,804.19,804.9100000000001
it's,805.29,805.4
all,805.41,805.78
up,805.78,805.9599999999999
in,806.02,806.25
your,806.25,806.39
head,806.389999,806.929999
it's,807.219999,807.3099990000001
all,807.309999,807.409999
that,807.41,807.52
mental,807.53,808.05
toughness,808.049999,808.649999
and,808.65,808.6999999999999
grip,808.709999,809.1599990000001
that's,809.190001,809.3900010000001
going,809.389999,809.499999
to,809.5,809.56
keep,809.559999,809.8399989999999
you,809.84,810.1700000000001
moving,810.440001,810.9200010000001
and,,
fighting,811.1,811.44
through,811.44,811.71
rep,811.71,811.9300000000001
by,811.94,812.1300000000001
Rep,812.13,812.4
let's,812.44,812.6600000000001
go,812.66,812.86
come,812.88,813.05
on,813.5799999999999,813.5999999999999
and,814.05,814.51
five,814.51,815.0699999999999
four,815.63,816.1
three,816.66,817.15
two,817.64,818.16
one,818.63,819.14
zero,819.26,819.8
ahh,819.86,820.26
all,820.28,820.4399999999999
right,820.44,820.6600000000001
feeling,820.66,820.89
good,821.05,821.4399999999999
moving,822.2,822.5400000000001
on,822.54,822.6899999999999
to,822.69,822.85
a,822.849999,822.9299990000001
dumbbell,822.929999,823.399999
curl,823.4,823.67
so,823.67,823.6899999999999
we're,823.75,823.86
hitting,823.86,824.0
the,824.0,824.09
biceps,824.09,824.6800000000001
next,824.679999,825.019999
let's,825.02,825.17
get,825.17,825.4
it,825.4,825.55
both,825.83,826.1600000000001
curling,826.16,826.55
at,826.549999,826.679999
the,826.68,826.79
same,826.789999,827.229999
time,827.23,827.77
curling,828.23,828.57
those,828.57,828.7800000000001
pinkies,,
in,829.18,829.4499999999999
there,830.39,830.52
we,830.52,830.61
go,830.61,830.8000000000001
arms,830.8,831.15
are,831.15,831.22
starting,831.22,831.52
to,831.52,831.72
get,832.84,832.99
a,832.99,833.04
little,833.04,833.18
bit,833.18,833.31
of,833.31,833.3299999999999
lactic,833.34,833.82
acid,833.82,834.22
built,834.22,834.48
up,834.49,834.7
in,834.7,834.7800000000001
them,834.78,834.98
remember,835.29,835.66
you,835.66,835.77
don't,835.77,835.97
have,835.97,836.1700000000001
to,836.17,836.28
listen,836.29,836.66
to,836.66,836.79
that,836.79,837.0999999999999
that's,,
just,837.27,837.47
a,837.469999,837.5499990000001
pain,837.55,837.99
signal,837.99,838.47
but,838.91,838.9399999999999
the,838.94,838.97
muscles,838.969999,839.329999
got,839.33,839.49
plenty,839.49,839.87
left,839.87,840.12
you,840.139999,840.289999
got,840.29,840.49
this,840.49,840.67
come,840.67,840.8199999999999
on,840.82,840.87
driving,842.259999,842.699999
through,842.7,842.99
curl,843.929999,844.179999
those,844.18,844.37
pinkies,844.379999,844.769999
in,844.82,845.19
shoulders,845.279999,845.749999
are,845.75,845.8
back,845.799999,846.239999
nice,847.54,847.86
work,847.86,848.33
one,849.07,849.44
right,849.44,849.75
into,849.75,850.3
the,850.3,850.43
next,850.43,850.9599999999999
using,853.05,853.26
good,853.27,853.5799999999999
form,853.58,854.1
not,854.099999,854.269999
swinging,854.28,854.78
the,854.78,854.8299999999999
weights,854.84,855.34
not,855.34,855.49
getting,855.49,855.64
a,855.639999,855.679999
bunch,855.679999,855.879999
of,855.88,855.96
momentum,855.96,856.4100000000001
involved,856.41,857.04
almost,858.34,858.76
there,858.759999,859.089999
let's,859.6599990000001,859.699999
go,859.87,859.99
five,859.99,860.25
more,860.259999,860.449999
seconds,860.45,860.74
that's,860.74,860.94
it,860.94,861.1400000000001
and,862.219999,862.8099990000001
four,862.809999,863.269999
three,863.83,864.2900000000001
two,864.9300000000001,865.4000000000001
one,865.9000000000001,866.4100000000001
zero,866.6,867.1
all,867.22,867.2900000000001
right,867.2900000000001,867.6
all,,
right,,
we're,868.16,868.28
moving,868.28,868.68
on,868.68,869.0699999999999
to,869.08,869.44
either,,
a,869.84,869.9200000000001
dumbbell,869.92,870.3399999999999
squat,870.34,870.8000000000001
or,870.81,871.2099999999999
a,871.2099999999999,871.2199999999999
dumbbell,873.07,873.8000000000001
goblet,874.05,874.7099999999999
squat,874.83,875.37
from,875.63,875.84
the,875.84,875.9300000000001
chair,875.929999,876.399999
I'll,877.17,877.31
clean,877.309999,877.529999
that,877.53,877.67
name,877.67,877.8399999999999
up,877.84,878.01
later,878.009999,878.249999
okay,879.719999,880.0499990000001
so,880.1,880.27
we're,880.449999,880.6399990000001
going,880.9,881.16
into,881.16,881.35
our,881.35,881.51
squats,881.51,881.99
weights,881.99,882.26
back,882.26,882.51
on,,
our,882.6,882.72
hips,882.72,883.26
making,885.04,885.31
sure,885.31,885.4499999999999
to,885.45,885.5400000000001
break,885.54,885.98
at,886.01,886.24
the,886.24,886.34
hips,886.34,886.61
every,886.64,886.9399999999999
time,886.94,887.2600000000001
because,887.26,887.36
if,887.36,887.45
you,887.45,887.5600000000001
don't,887.56,887.9
what,887.9,887.93
happens,887.97,888.5
is,888.5,888.65
you,888.65,888.73
bend,888.73,888.91
at,888.91,888.9699999999999
the,888.97,889.0500000000001
knees,889.05,889.3199999999999
