ORIGINAL_WORD,START_TIME,END_TIME
three,409.16,409.54
two,410.03,410.4
one,410.799999,411.139999
let's,411.54,411.81
go,411.83,412.09
bring,413.219999,413.479999
that,413.48,413.65
knee,413.65,413.77
to,413.77,413.82
your,413.82,413.97
chest,416.13,416.2
yeah,416.37,416.77
it's,416.77,416.86
nice,416.88,417.15
and,417.15,417.31
easy,417.31,417.65
nice,417.65,417.88
and,417.88,417.91
controlled,418.02,418.57
if,419.31,419.45
you're,,
feeling,419.63,420.02
pretty,420.02,420.27
good,420.27,420.7
about,420.96,421.15
your,421.15,421.26
stability,421.26,421.96
and,,
you,422.01,422.13
want,422.13,422.3
to,422.3,422.35
challenge,422.349999,422.709999
yourself,422.71,423.04
a,423.04,423.09
little,,
more,423.28,423.62
you,424.03,424.09
can,,
bring,424.09,424.24
your,424.24,424.36
hands,424.36,424.7
up,424.74,424.96
then,,
you,425.469999,425.569999
won't,425.57,425.7
have,425.71,425.95
the,425.95,426.06
stability,426.42,426.92
from,426.929999,427.079999
the,427.08,427.17
ground,427.17,427.57
oh,428.309999,428.359999
and,428.36,428.46
I,,
guess,,
my,,
girl,428.99,429.1
Kirstie,429.29,429.78
our,430.139999,430.289999
girls,430.289999,430.439999
Tracey,430.92,431.34
Copeland,431.34,431.8
is,431.799999,431.969999
back,431.99,432.48
with,433.02,433.28
us,433.28,433.3
she,433.95,434.19
gave,434.22,434.43
us,434.43,434.57
a,434.57,434.64
little,434.64,434.89
dance,435.4,435.85
a,436.4,436.48
few,436.63,436.69
weeks,436.69,436.94
ago,436.94,437.28
and,437.88,438.05
now,438.05,438.19
she's,438.19,438.44
here,438.44,438.68
in,439.12,439.28
getting,,
our,439.28,439.39
strength,439.39,439.63
on,439.76,439.97
three,440.84,441.14
two,441.75,441.89
one,442.76,442.98
all,443.49,443.67
right,443.67,443.94
relax,443.94,444.56
go,444.559999,444.579999
and,444.819999,444.909999
slow,444.959999,445.259999
those,445.469999,445.629999
hips,445.63,445.9
down,445.9,446.29
bring,446.96,447.35
it,447.349999,447.459999
on,447.46,447.66
up,447.66,447.8200000000001
now,448.109999,448.689999
we're,449.529999,449.649999
gonna,,
take,449.859999,450.109999
it,450.109999,450.269999
and,450.559999,450.729999
do,450.73,450.88
some,450.89,451.21
shoulder,451.219999,451.589999
taps,451.59,452.01
with,452.28,452.49
a,452.49,452.53
bare,452.53,452.75
plank,452.75,453.1
so,453.11,453.34
hovering,453.71,454.04
off,454.04,454.18
the,454.18,454.29
ground,454.29,454.59
tap,454.84,455.33
and,455.81,456.06
tap,456.09,456.44
so,456.98,457.23
balance,457.6,458.14
something,458.61,458.79
on,458.79,458.81
your,459.04,459.13
hips,459.13,459.41
keep,459.41,459.58
them,459.58,459.7
nice,459.7,459.89
and,459.889999,460.029999
stable,460.03,460.46
if,460.469999,460.489999
you,461.02,461.19
haven't,461.2,461.48
already,461.48,461.71
join,461.71,461.93
me,461.929999,462.069999
please,462.07,462.47
join,462.5,462.7
me,462.73,463.01
Chrissy,464.4,464.7
how,464.7,464.76
you,,
feelin,464.77,464.78
how,465.85,465.89
about,465.89,465.93
you,466.1,466.29
Tracy,466.289999,466.839999
I,467.1,467.24
love,467.24,467.48
when,467.48,467.61
my,467.609999,467.759999
fellow,467.76,468.05
Nike,468.049999,468.349999
master,468.35,468.71
trainers,468.71,469.21
hang,469.63,469.91
out,469.91,470.0
with,,
me,470.22,470.41
on,470.41,470.58
the,471.14,471.16
work,471.16,471.43000000000006
outs,,
let's,473.5,473.75
go,473.75,473.96
almost,474.08,474.5
there,474.5,474.76
we,,
have,,
one,475.47,475.71
more,475.72,475.89
time,475.89,476.18
through,476.21,476.4
after,476.4,476.71
this,476.71,476.99
four,477.469999,477.829999
three,478.48,478.97
two,479.54,479.87
one,480.36,480.8
recover,481.259999,482.239999
all,484.48,484.62
right,484.619999,484.949999
swing,485.1,485.4500000000001
those,485.459999,485.649999
legs,485.65,485.93
around,485.93,486.33
we're,487.38,487.49
going,487.49,487.71
back,487.72,487.97
to,487.97,488.06
the,488.06,488.16
hollow,488.18,488.59
hold,488.89,489.1
but,489.58,489.68
this,489.68,489.86
time,489.86,490.16
if,490.16,490.22
you,490.26,490.36
feel,490.36,490.59
really,490.59,490.8
good,490.8,491.07
we're,491.37,491.53
going,491.53,491.75
to,491.75,491.77
hollow,491.81,492.15
rocks,492.15,492.58
join,492.93,493.22
me,493.22,493.25
here,493.41,493.68
let's,494.099999,494.459999
go,494.49,494.75
remember,495.23,495.64
you,495.69,495.79
can,495.79,495.94
always,495.94,496.28
bring,496.29,496.44
it,496.44,496.56
back,496.57,496.84
in,,
to,,
that,497.0,497.18
hollow,497.19,497.56
hold,497.559999,497.949999
or,498.12,498.3
just,498.3,498.47
go,498.469999,498.619999
to,498.62,498.72
the,498.719999,498.809999
hollow,498.809999,499.089999
taps,499.09,499.41
you,499.74,499.92
take,,
it,,
to,,
your,500.309999,500.469999
levels,500.469999,500.809999
I'm,500.809999,500.979999
giving,500.98,501.22
you,501.219999,501.399999
options,501.4,502.06
remember,502.43,502.69
this,502.690001,502.830001
is,502.83,502.97
your,502.969999,503.159999
workout,503.16,503.5
but,,
we're,503.65,503.79
doing,503.789999,503.989999
it,503.99,504.13
together,504.13,504.66
come,505.03,505.1
on,505.27,505.41
big,506.72,506.97
squeeze,506.97,507.2000000000001
let's,508.03,508.22
go,508.56,508.58
keep,511.04,511.24
those,511.24,511.41
shoulders,511.41,511.83
off,511.85,512.1
the,512.099999,512.209999
ground,512.22,512.61
keep,513.19,513.4100000000001
that,513.41,513.5899999999999
hollow,513.59,514.08
let's,514.08,514.39
go,514.389999,514.629999
five,514.69,514.98
seconds,514.98,515.45
that's,517.389999,517.719999
three,517.719999,518.089999
two,518.88,519.06
one,520.63,520.92
all,522.209999,522.339999
right,522.34,522.5300000000001
last,522.54,522.88
time,522.9,523.13
on,523.13,523.22
the,523.22,523.3000000000001
bridge,523.3,523.54
March,523.57,523.86
if,524.17,524.3399999999999
you,524.34,524.4300000000001
didn't,524.43,524.5899999999999
bring,524.59,524.76
those,524.76,524.92
hands,524.92,525.16
up,525.16,525.3399999999999
maybe,525.34,525.64
try,525.64,525.88
it,525.88,525.99
this,525.99,526.1800000000001
time,526.18,526.4899999999999
ready,526.9,527.27
peel,527.91,528.14
those,528.14,528.34
hips,528.34,528.57
off,528.57,528.73
the,528.73,528.84
ground,528.84,529.1700000000001
three,529.81,530.3599999999999
two,530.91,531.2099999999999
one,531.71,532.1
all,532.49,532.64
right,532.639999,532.899999
dig,532.91,533.3299999999999
into,533.33,533.58
the,533.58,533.69
floor,533.69,534.2
keep,534.71,534.94
that,534.96,535.19
tailbone,535.19,535.6300000000001
tucked,535.63,536.0
keep,537.339999,537.569999
a,,
nice,,
and,,
strong,538.1,538.53
after,539.309999,539.659999
this,539.66,539.85
we,539.879999,540.019999
have,540.02,540.22
our,540.23,540.39
bare,540.39,540.8
plank,540.86,541.29
and,541.6,541.87
then,541.87,542.07
we'll,,
try,,
to,,
get,542.7,542.83
the,542.83,542.9100000000001
heart,542.91,543.1
rate,543.1,543.27
up,543.27,543.42
a,543.42,543.4799999999999
little,543.48,543.7
bit,543.7,543.9000000000001
more,543.9,544.1999999999999
squad,545.8499999999999,545.9
how,546.98,547.1
you,547.1,547.21
feeling,547.21,547.6
feeling,548.23,548.2900000000001
good,548.46,548.69
I,550.32,550.47
know,550.469999,550.619999
my,550.62,550.78
mom,550.78,551.0699999999999
is,551.07,551.23
here,551.4,551.61
joining,552.2,552.63
us,552.63,552.77
this,552.77,552.98
morning,552.98,553.46
she,553.98,554.33
specifically,556.09,556.7
went,556.709999,556.749999
to,556.75,556.96
her,556.959999,557.219999
studio,557.35,557.75
where,557.75,557.88
she,557.879999,558.019999
does,558.02,558.21
her,558.209999,558.349999
ceramics,558.35,559.0500000000001
so,559.33,559.47
she,559.5,559.68
had,559.68,559.88
a,559.88,559.93
little,559.93,560.1099999999999
bit,560.11,560.24
of,560.24,560.34
space,560.34,560.8100000000001
to,561.08,561.22
work,561.22,561.46
out,561.46,561.64
so,561.64,561.78
hi,561.78,561.9399999999999
mom,562.0,562.33
you,563.31,563.43
got,563.43,563.6099999999999
five,563.64,563.9
more,563.9,564.09
seconds,564.09,564.6800000000001
three,565.03,565.42
two,566.059999,566.169999
one,567.13,567.37
alright,567.71,568.1
peel,568.13,568.49
those,568.53,568.78
hips,568.78,569.03
down,569.09,569.47
nice,569.67,569.93
and,569.929999,570.0799989999999
slow,570.08,570.51
let's,570.969999,571.1599990000001
swing,571.16,571.53
it,571.53,571.63
on,571.63,571.77
around,571.77,572.15
alright,574.0,574.69
so,575.5,575.5200000000001
now,575.719999,575.879999
we're,575.879999,575.999999
going,576.0,576.21
into,576.209999,576.369999
those,576.37,576.54
bare,576.56,576.8199999999999
planks,576.82,577.1700000000001
again,577.2,577.6700000000001
three,577.98,578.36
two,578.58,579.0200000000001
one,579.08,579.48
tap,579.49,579.98
tap,580.37,580.74
now,580.78,581.01
I,581.01,581.09
want,581.09,581.25
you,581.25,581.3
to,581.3,581.39
try,581.39,581.71
to,581.71,581.82
extend,582.0200000000001,582.4300000000001
the,582.68,582.8199999999999
opposite,582.82,583.36
leg,583.36,583.8000000000001
when,584.24,584.44
you're,584.44,584.5600000000001
here,584.559999,584.8499989999999
if,585.11,585.2
you,585.2,585.36
feel,585.38,585.61
good,585.61,585.83
or,586.28,586.5
you,586.5,586.57
can,,
just,,
stay,586.74,586.95
here,586.95,587.1700000000001
I'm,587.61,587.79
okay,587.79,588.03
with,588.03,588.18
that,588.179999,588.419999
what's,588.84,589.12
up,589.12,589.2
Nicole,589.299999,589.7299989999999
good,590.16,590.3399999999999
morning,590.34,590.73
to,590.73,590.87
you,590.87,591.21
awesome,593.67,594.27
job,594.27,594.59
everyone,594.59,595.1
stay,595.65,595.85
strong,595.85,596.13
with,596.13,596.33
me,596.33,596.59
good,597.89,598.35
breathe,599.18,599.65
push,600.18,600.7399999999999
five,601.03,601.3199999999999
more,601.32,601.5300000000001
seconds,601.53,602.26
three,602.849999,603.369999
two,604.869999,604.909999
one,604.919999,605.0599990000001
all,605.889999,606.209999
right,606.219999,606.5599990000001
relax,606.57,607.3900000000001
so,607.799999,607.9799989999999
now,607.98,608.41
we're,608.91,609.06
standing,609.059999,609.629999
up,609.63,609.84
push,,
yourself,610.57,610.97
up,610.969999,611.009999
we're,611.629999,611.759999
gonna,611.76,611.91
go,611.91,612.04
to,612.039999,612.189999
some,612.190001,612.3800010000001
quick,612.38,612.67
feet,612.690001,613.0300010000001
we're,613.42,613.5799999999999
just,,
gonna,613.66,613.79
move,613.79,613.87
the,613.87,613.89
feet,,
as,614.2,614.2900000000001
quick,614.29,614.4599999999999
as,614.46,614.57
we,,
can,614.67,615.04
and,615.22,615.37
when,615.37,615.48
I,615.48,615.57
say,615.6,615.82
forward,615.82,616.37
you're,616.61,616.75
just,,
gonna,616.8,616.9699999999999
jump,616.97,617.1700000000001
your,,
feet,,
forward,,
and,,
jump,617.85,618.11
them,618.11,618.24
back,618.25,618.71
alright,618.98,619.3100000000001
so,619.31,619.43
just,619.43,619.64
move,619.64,619.78
as,,
fast,,
as,,
you,,
can,,
forward,620.51,620.88
only,621.19,621.5500000000001
when,621.55,621.7199999999999
I,621.719999,621.8099990000001
say,621.809999,622.0699989999999
forward,622.099999,622.339999
you,,
ready,622.51,622.78
we're,623.34,623.46
doing,623.46,623.62
this,623.62,623.77
two,,
times,624.03,624.4599999999999
three,624.46,624.86
two,625.16,625.38
one,625.57,625.7700000000001
move,,
those,626.03,626.16
feet,626.16,626.4499999999999
forward,627.15,627.53
nice,628.33,628.64
come,628.67,628.89
on,628.889999,628.959999
forward,628.959999,629.359999
good,630.42,630.5799999999999
so,,
nice,,
and,,
quick,630.89,631.11
forward,631.14,631.52
yes,631.96,632.37
you,632.37,632.46
got,632.46,632.7
it,632.7,632.85
forward,633.12,633.26
keep,634.0,634.21
that,634.22,634.39
chest,634.39,634.67
up,634.67,634.6899999999999
feet,635.26,635.41
moving,635.41,635.5
fast,,
come,637.64,637.84
on,637.84,637.98
come,638.349999,638.499999
on,638.5,638.66
forward,,
forward,640.54,640.6
yes,640.6,640.63
come,640.8,641.03
on,641.03,641.2099999999999
three,641.65,642.12
two,642.559999,642.659999
one,643.309999,643.519999
relax,644.139999,644.689999
all,,
right,645.19,645.45
tap,645.46,645.76
it,645.759999,645.869999
out,645.87,645.96
we're,646.73,646.75
gonna,646.75,646.7900000000001
try,646.959999,647.1599990000001
that,647.16,647.31
again,647.309999,647.5699989999999
Trish,648.16,648.63
I'm,649.039999,649.279999
so,649.34,649.59
glad,649.59,649.9200000000001
you've,649.92,650.0699999999999
been,650.07,650.1800000000001
moving,650.19,650.5
with,650.5,650.65
us,650.65,650.9
keep,651.31,651.5799999999999
crushing,651.58,651.96
it,651.96,652.1600000000001
it's,652.72,652.97
so,652.98,653.2
awesome,653.2,653.62
every,653.62,653.85
single,653.85,654.2
week,654.21,654.63
you,654.82,654.9300000000001
guys,654.93,655.0699999999999
been,655.12,655.26
hanging,655.26,655.63
out,655.63,655.78
with,655.78,655.9399999999999
us,655.94,656.1700000000001
working,656.639999,657.029999
out,657.03,657.26
really,657.96,658.25
getting,658.25,658.46
after,658.46,658.76
it,658.76,658.79
and,658.79,658.8199999999999
being,658.849999,659.0599990000001
a,659.059999,659.129999
really,659.13,659.48
great,659.48,659.6700000000001
example,659.67,660.0799999999999
for,660.08,660.21
everyone,660.21,660.58
around,660.59,660.87
you,660.87,661.05
so,661.52,661.63
thank,661.63,661.89
you,661.889999,662.009999
for,662.009999,662.159999
that,662.16,662.43
all,663.139999,663.229999
right,663.23,663.45
one,664.139999,664.389999
more,664.389999,664.549999
time,664.549999,664.8399989999999
on,664.84,664.94
the,664.940001,665.0500010000001
fast,665.049999,665.399999
feet,665.41,665.67
with,665.67,665.8
a,665.799999,665.8299989999999
forward,665.83,666.1600000000001
jumps,666.16,666.48
three,666.48,666.8100000000001
two,667.07,667.3100000000001
one,671.2500000000001,671.3800000000001
let's,673.1600000000001,673.2800000000001
go,,
forward,,
forward,,
yes,,
forward,,
forward,,
yup,,
come,675.28,675.4399999999999
on,675.44,675.5400000000001
are,,
you,675.66,675.6999999999999
quick,675.7,675.99
are,675.99,676.0
you,676.33,676.35
quick,676.349999,676.579999
how,676.58,676.69
can,676.69,676.7900000000001
you,676.79,676.81
go,680.2199999999999,680.2399999999999
forward,681.3399999999999,681.4499999999999
forward,,
forward,,
come,681.62,681.75
on,681.75,681.98
come,682.28,682.3100000000001
on,682.3100000000001,682.33
three,683.1,683.27
two,683.86,683.88
one,683.88,683.93
relax,685.6,686.8000000000001
all,686.94,687.23
right,687.28,687.74
how,688.72,688.85
are,,
you,688.85,688.95
feeling,688.98,689.32
everyone,690.13,690.37
feeling,690.37,690.64
good,690.64,690.83
all,691.72,691.85
right,691.85,692.0
so,692.01,692.12
we're,692.12,692.21
moving,692.21,692.47
into,692.47,692.6
our,692.599999,692.699999
strength,692.7,692.99
set,693.01,693.26
we,693.84,693.86
are,693.86,693.87
only,694.04,694.2199999999999
moving,694.219999,694.4299990000001
through,694.429999,694.5699989999999
two,694.57,694.7600000000001
different,694.76,694.99
movement,694.99,695.29
patterns,695.29,695.9499999999999
push,696.03,696.24
up,696.24,696.34
first,696.34,696.83
so,697.34,697.5300000000001
this,697.559999,697.809999
first,697.849999,698.139999
round,698.139999,698.399999
we're,698.4,698.5
going,698.5,698.73
to,698.73,698.82
eccentric,,
so,699.46,699.62
I'm,699.62,699.87
going,699.87,699.91
to,700.039999,700.129999
cue,700.129999,700.379999
you,700.379999,700.549999
down,700.549999,700.8499989999999
for,700.85,701.02
four,701.02,701.4399999999999
seconds,701.440001,702.1400010000001
and,702.709999,702.969999
then,702.97,703.21
you're,703.8100000000001,703.84
just,703.84,703.88
gonna,,
warm,704.05,704.31
yourself,704.31,704.7199999999999
up,704.72,704.9300000000001
because,705.07,705.22
the,705.36,705.5
focus,705.51,705.89
here,705.89,706.18
is,706.41,706.5699999999999
the,706.57,706.6700000000001
lowering,706.67,707.0699999999999
faze,707.07,707.3900000000001
you,707.85,707.97
ready,707.97,708.2900000000001
join,708.9,709.11
me,709.13,709.25
now,709.25,709.47
and,709.47,709.63
three,709.63,709.99
two,710.28,710.4599999999999
one,710.82,711.13
take,,
it,711.42,711.52
down,711.52,711.76
for,711.76,711.95
four,711.95,712.3100000000001
three,712.929999,713.4499989999999
two,714.07,714.4100000000001
one,715.09,715.44
reset,716.15,716.67
bring,717.19,717.35
it,717.349999,717.4399990000001
up,717.44,717.58
down,718.15,718.42
four,718.459999,718.759999
three,719.58,719.99
two,720.699999,721.0499990000001
one,721.67,722.15
reset,722.45,723.0
keep,723.0,723.24
your,723.24,723.37
body,723.37,723.7
as,723.7,723.86
stiff,723.86,724.23
as,724.23,724.37
you,724.37,724.52
can,724.52,724.9499999999999
down,725.21,725.5
four,725.66,725.86
three,726.67,727.14
push,727.16,727.4499999999999
energy,727.47,727.82
through,727.85,728.01
your,728.01,728.11
heels,728.11,728.48
two,728.48,728.6
one,729.0500000000001,729.1700000000001
let's,729.28,729.32
get,730.559999,730.7199989999999
three,730.719999,730.969999
more,730.969999,731.1599990000001
just,731.16,731.38
like,731.38,731.55
that,731.55,731.63
come,731.99,732.1800000000001
on,732.179999,732.3399989999999
down,732.34,732.61
four,732.61,732.98
three,733.88,734.36
two,735.0,735.32
one,736.01,736.37
two,736.859999,737.009999
more,737.119999,737.269999
let's,737.27,737.49
go,737.49,737.7
down,738.98,739.3100000000001
four,739.65,739.88
three,740.71,741.09
two,741.93,742.27
one,742.86,743.25
last,,
one,743.94,744.2700000000001
come,744.36,744.54
on,744.54,744.6999999999999
let's,744.8399999999999,744.8799999999999
get,744.8799999999999,745.05
it,745.05,745.1999999999999
down,745.79,746.0699999999999
four,746.3399999999999,746.4499999999999
three,747.27,747.68
two,748.41,748.67
one,749.39,749.77
and,750.28,750.9999999999999
reset,751.02,751.15
okay,752.429999,752.8299989999999
so,752.83,753.01
now,753.009999,753.249999
we're,753.25,753.43
gonna,753.429999,753.5999989999999
bring,753.599999,753.779999
it,753.78,753.91
back,753.91,754.0899999999999
to,754.09,754.23
standing,754.23,754.8000000000001
so,755.219999,755.4099990000001
place,755.459999,755.6799990000001
the,755.68,755.8
foot,755.809999,755.999999
on,756.0,756.12
the,,
ground,756.16,756.51
we're,757.12,757.21
gonna,757.219999,757.339999
bring,757.34,757.5400000000001
one,757.55,757.74
leg,757.74,757.91
forward,757.91,758.14
one,758.14,758.33
leg,758.33,758.45
back,758.47,758.77
eccentric,759.31,759.68
split,759.86,760.11
squat,760.11,760.41
now,760.41,760.68
so,760.92,761.04
we're,761.04,761.2099999999999
lowering,761.21,761.71
down,761.71,762.09
at,762.11,762.24
my,762.24,762.4300000000001
count,762.43,762.8299999999999
then,763.23,763.33
driving,763.33,763.6500000000001
through,763.65,763.75
the,763.75,763.85
heel,763.85,764.15
keeping,764.17,764.4799999999999
the,764.48,764.58
feet,764.58,764.75
right,764.75,764.9
where,764.9,765.02
they,765.02,765.14
are,765.139999,765.369999
join,765.66,765.88
me,765.88,765.96
now,765.96,766.1500000000001
here,766.15,766.27
we,766.27,766.36
go,766.36,766.49
down,766.49,766.77
four,766.77,767.11
three,767.79,768.13
two,768.78,769.1
one,769.94,770.08
drive,770.42,770.63
it,770.63,770.73
up,770.88,770.9
down,771.83,772.0
four,772.17,772.41
three,773.24,773.54
two,774.37,774.5799999999999
one,775.1899999999999,775.53
up,775.54,775.56
keep,776.95,777.19
it,777.19,777.2700000000001
at,777.27,777.39
that,777.39,777.58
pace,777.58,777.9300000000001
two,778.75,779.09
one,779.72,780.1
drive,780.28,780.5699999999999
it,780.57,780.59
up,780.74,780.85
if,781.45,781.49
you,781.5,781.7
love,781.7,781.82
this,781.97,782.01
playlist,782.179999,782.769999
by,783.01,783.17
super,783.17,783.4599999999999
Sam,783.46,783.84
so,783.86,783.88
super,784.4,784.67
Sam,784.7,784.99
be,785.33,785.5
sure,785.5,785.7
to,785.7,785.8100000000001
check,785.809999,786.159999
out,786.16,786.41
the,786.719999,786.7899990000001
Spotify,786.79,787.66
link,787.66,787.87
in,787.88,788.1
the,,
YouTube,788.38,788.48
description,788.53,789.0500000000001
so,789.0500000000001,789.15
you,789.15,789.2900000000001
can,,
listen,,
to,,
it,789.679999,789.749999
again,789.75,790.24
yeah,790.690001,791.090001
let's,791.6600010000001,791.700001
get,791.700001,791.730001
two,791.730001,791.770001
more,791.940001,792.1400010000001
just,792.139999,792.359999
like,792.359999,792.539999
that,792.539999,792.779999
down,792.799999,793.0699989999999
four,793.08,793.46
three,794.11,794.48
two,795.17,795.4399999999999
one,796.11,796.46
up,796.98,797.25
last,797.86,797.89
one,797.89,797.92
let's,798.6,798.76
go,798.76,798.92
down,799.0799999999999,799.18
four,799.61,799.81
three,800.55,800.81
two,800.9899999999999,801.01
one,802.49,802.88
alright,803.3,803.6899999999999
switch,803.69,803.96
it,803.96,804.0600000000001
up,804.059999,804.2099989999999
other,804.23,804.54
side,804.54,804.86
keep,804.87,805.0600000000001
those,805.059999,805.269999
hips,805.27,805.4399999999999
squared,805.44,805.7800000000001
forward,805.79,806.13
down,806.549999,806.8399989999999
four,806.839999,807.249999
three,807.94,808.36
two,808.94,809.3100000000001
one,809.91,810.08
we're,810.25,810.38
going,810.38,810.61
back,810.63,810.93
to,810.93,811.03
the,811.03,811.13
push,811.13,811.41
up,811.41,811.55
set,811.55,811.64
for,813.19,813.4300000000001
this,813.5100000000001,813.5400000000001
breathe,813.5400000000001,813.99
control,814.2800000000001,814.96
it,814.96,815.1800000000001
so,815.97,816.23
these,816.24,816.46
metrics,816.84,817.07
are,817.07,817.22
so,817.22,817.24
great,817.59,817.75
because,817.94,818.0500000000001
you,818.059999,818.1999989999999
can,818.2,818.36
feel,818.37,818.73
every,818.78,819.31
single,819.62,819.92
muscle,819.92,820.18
in,820.179999,820.2299989999999
your,820.23,820.32
body,820.32,820.6400000000001
you,821.25,821.39
can,821.389999,821.489999
make,821.599999,821.859999
sure,821.86,822.01
you're,822.009999,822.189999
doing,822.2,822.5
the,822.5,822.6
form,822.599999,822.879999
right,822.88,823.14
you're,823.63,823.77
not,823.77,823.92
just,823.92,824.05
moving,824.049999,824.289999
through,824.36,824.39
the,824.389999,824.479999
motions,824.48,824.83
you're,824.83,824.9100000000001
actually,824.91,825.1899999999999
being,825.19,825.47
really,825.469999,825.6599990000001
aware,825.66,825.9
of,825.9,825.99
your,825.99,826.08
body,826.08,826.5400000000001
right,826.76,827.06
two,827.559999,827.7399989999999
more,827.74,827.95
just,827.949999,828.1399990000001
like,828.139999,828.329999
this,828.33,828.5400000000001
come,829.09,829.22
on,829.22,829.3100000000001
two,832.32,832.58
one,833.26,833.74
reset,834.29,834.88
last,834.92,835.36
one,835.36,835.44
let's,835.73,835.9300000000001
go,835.93,836.2199999999999
down,836.26,836.4
four,836.65,837.09
three,837.849999,838.2999990000001
two,838.96,839.12
one,841.349999,841.489999
recover,841.84,842.6700000000001
now,843.29,843.67
we're,844.08,844.21
going,844.209999,844.4099990000001
back,844.41,844.5799999999999
to,844.58,844.6700000000001
the,844.67,844.76
ground,844.76,844.95
our,844.949999,845.0399990000001
push,845.039999,845.269999
ups,845.27,845.41
we're,845.469999,845.579999
changing,845.58,845.85
it,845.85,845.91
up,846.0,846.12
now,846.119999,846.359999
we're,846.58,846.74
going,846.74,847.05
into,847.05,847.37
a,847.39,847.53
staggered,847.74,848.13
stance,848.16,848.51
so,848.52,848.61
we're,848.61,848.6800000000001
gonna,848.68,848.8199999999999
bring,848.82,849.0600000000001
one,849.06,849.42
arm,849.83,850.1600000000001
down,850.39,850.87
by,851.41,851.73
our,851.9,852.2099999999999
armpit,852.61,853.11
and,853.51,853.67
one,853.67,853.8199999999999
arm,853.82,853.99
by,854.37,854.54
our,854.54,854.64
head,854.639999,854.859999
so,855.34,855.46
we're,855.46,855.5500000000001
gonna,855.55,855.7099999999999
go,855.719999,855.869999
here,855.87,856.23
and,856.639999,856.829999
then,856.83,857.01
we'll,857.01,857.17
switch,857.17,857.6899999999999
join,857.92,858.2199999999999
me,858.219999,858.349999
now,858.349999,858.699999
let's,859.059999,859.3399989999999
get,859.5199989999999,859.6499989999999
it,859.6499989999999,859.8199989999999
so,861.8999989999999,861.919999
on,861.919999,861.939999
these,862.379999,862.579999
totally,862.84,863.27
fine,863.279999,863.479999
to,863.49,863.6
be,863.609999,863.749999
on,863.75,863.88
your,863.879999,864.009999
knees,864.01,864.34
do,864.82,865.08
what,865.08,865.2800000000001
form,865.6,866.0
that,866.33,866.46
challenges,866.46,867.1700000000001
you,867.18,867.3599999999999
on,867.36,867.54
these,867.54,867.8299999999999
you,869.04,869.16
got,869.16,869.4
this,869.4,869.59
make,870.06,870.27
sure,870.27,870.36
you're,870.36,870.5
breathing,870.51,870.99
make,871.42,871.62
sure,871.62,871.72
your,871.72,871.82
body's,871.83,872.21
in,872.21,872.3100000000001
a,872.309999,872.379999
straight,872.38,872.76
line,872.76,873.18
we,873.7,873.86
activated,873.86,874.45
our,874.45,874.5500000000001
core,874.55,875.02
and,875.259999,875.289999
our,,
glutes,,
a,875.95,876.0400000000001
lot,876.04,876.43
so,876.75,876.85
you,876.849999,876.9199990000001
want,876.92,877.0999999999999
to,877.099999,877.1699990000001
make,877.179999,877.3599989999999
sure,877.36,877.48
you're,877.48,877.62
focusing,877.63,878.1899999999999
on,878.509999,878.789999
keeping,879.17,879.51
everything,879.52,879.92
squeezed,880.1,880.51
everything,880.74,881.12
active,881.27,881.48
stay,884.1,884.3000000000001
with,884.3,884.4699999999999
me,884.54,884.65
here,884.65,884.85
hey,886.72,887.02
it,887.02,887.14
looks,887.14,887.33
like,887.33,887.36
we,,
have,,
more,,
than,,
1,,
500,887.74,887.75
people,889.14,889.59
working,889.6,889.94
out,889.94,890.07
with,890.07,890.22
us,890.22,890.4100000000001
today,890.41,890.77
let's,891.1,891.37
keep,891.37,891.4499999999999
getting,,
it,892.01,892.08
come,892.08,892.24
on,892.24,892.26
let's,892.75,892.79
get,894.44,894.57
one,894.57,894.7900000000001
more,894.79,895.0899999999999
that,895.389999,895.5699989999999
was,898.389999,898.439999
fun,898.609999,898.7999990000001
let's,899.43,899.64
bring,899.639999,899.829999
ourselves,899.83,900.1
up,900.1,900.12
we're,901.09,901.18
going,901.18,901.27
to,901.27,901.29
a,901.46,901.56
staggered,901.56,902.06
stance,902.23,902.79
squat,902.89,903.34
now,903.34,903.53
so,903.53,903.64
before,903.64,903.96
we're,,
in,904.17,904.26
a,904.26,904.34
split,904.41,904.7
squat,904.7,905.09
almost,905.29,905.54
like,905.54,905.63
a,905.63,905.7
lunge,905.7,906.11
now,906.32,906.51
we're,906.51,906.66
just,,
going,906.74,906.9
more,,
of,,
a,,
staggered,907.2,907.67
position,907.73,908.27
and,908.55,908.65
just,,
going,,
down,908.99,909.22
and,909.22,909.31
up,,
at,,
a,909.639999,909.689999
good,909.69,909.88
tempo,909.88,910.29
join,910.79,911.01
me,911.01,911.11
now,911.11,911.34
here,911.41,911.57
we,911.57,911.67
go,911.67,911.89
we're,912.25,912.39
staying,912.389999,912.619999
at,912.62,912.72
the,912.719999,912.839999
same,912.84,913.29
side,913.29,913.8
we'll,914.16,914.34
switch,914.34,914.63
sides,914.63,914.98
so,915.23,915.4
go,915.4,915.56
in,,
a,915.559999,915.569999
tempo,915.759999,916.069999
that,916.07,916.22
feels,916.219999,916.479999
good,916.48,916.64
for,916.67,916.83
you,916.83,917.16
so,917.719999,917.809999
notice,917.809999,918.339999
my,918.65,918.83
front,,
toe,,
or,,
