hey,hey,4.61,4.74
in,in,349.74,349.93
on,on,349.93,350.03000000000003
the,the,350.03,350.10999999999996
way,way,350.11,350.27000000000004
up,up,350.27,350.46
and,and,350.46,350.62
then,then,350.62,350.75
all,all,350.78,351.09
the,the,351.09,351.15999999999997
way,way,351.16,351.36
back,back,351.36,351.68
down,down,351.71,352.12
again,again,353.03,353.41999999999996
this,this,353.42,353.57
one's,one's,353.57,353.74
under,under,353.78,354.11999999999995
control,control,354.12,354.64
so,so,354.639999,354.749999
that,that,354.75,354.87
means,means,354.87,355.05
we're,we're,355.049999,355.159999
not,not,355.16,355.43
swinging,swinging,355.44,355.93
up,up,355.929999,356.139999
and,and,356.139999,356.309999
flinging,flinging,356.309999,356.669999
them,them,356.67,356.75
back,back,356.77,357.06
down,down,357.08,357.46
right,right,357.46,357.60999999999996
that,that,357.61,357.71000000000004
defeats,defeats,357.75,358.14
the,the,358.139999,358.22999899999996
purpose,purpose,358.23,358.66
but,but,358.66,358.81
instead,instead,358.809999,359.259999
I,i,359.76,359.88
feel,feel,359.99,360.16
that,that,360.16,360.31
time,time,360.31,360.61
under,under,360.61,360.81
tension,tension,360.81,361.44
feel,feel,361.75,361.95
those,those,361.95,362.09999999999997
muscles,muscles,362.11,362.52000000000004
contracting,contracting,362.52,363.46999999999997
all,all,364.24,364.54
the,the,364.54,364.62
way,way,364.62,364.83
up,up,364.83,365.12
and,and,365.31,365.78000000000003
all,all,365.79,366.1
the,the,366.1,366.17
way,way,366.17,366.35
down,down,366.35,366.70000000000005
you,you,366.71,366.82
got,got,366.82,367.07
it,,,
good,good,367.14,367.31
Claudia's,<unk>,367.31,367.75
going,,,
to,,,
give,,,
you,,,
a,a,368.12,368.13
nice,nice,368.53,368.75
side,side,368.76,369.21999999999997
view,view,369.23,369.68
keep,keep,370.75,370.93
those,those,370.929999,371.289999
shoulders,shoulders,371.57,372.15999999999997
back,back,372.16,372.52000000000004
and,and,372.52,372.71
square,square,372.71,373.43
mm,mm,373.65,373.91999999999996
hmm,<unk>,373.99,374.24
you,you,375.349999,375.52999900000003
got,got,375.53,375.84
it,it,375.839999,375.92999899999995
we're,we're,375.929999,376.069999
breathing,breathing,376.07,376.76
just,just,377.559999,377.859999
10,<unk>,377.859999,378.049999
more,more,378.059999,378.239999
seconds,seconds,378.24,378.63
left,left,378.63,378.89
on,on,378.89,379.03
this,this,379.03,379.25
one,one,379.25,379.46
fight,fight,380.07,380.40999999999997
through,through,380.44,380.96
you,you,381.98,382.21000000000004
got,got,382.21,382.53
it,it,382.53,382.72999999999996
and,and,383.46,383.87
three,three,383.88,384.43
two,two,385.15,385.72999999999996
one,one,386.309999,387.039999
and,and,387.059999,387.659999
zero,zero,387.67,388.38
alright,alright,388.69,388.87
moving,moving,389.07,389.46999999999997
to,to,389.469999,389.529999
the,the,389.53,389.60999999999996
lower,lower,389.61,389.89
body,body,389.889999,390.28999899999997
Claudia,,,
is,is,390.3,390.32
going,going,391.26,391.3
to,to,391.3,391.32
grab,grab,391.49,391.79
her,her,391.79,391.94
box,box,391.94,392.35
or,or,392.349999,392.539999
if,if,392.559999,392.649999
you,you,392.65,392.66999999999996
have,,,
a,,,
chair,chair,392.91,393.24
that,that,393.24,393.36
works,works,393.36,393.55
as,as,393.549999,393.669999
well,well,393.67,393.88
if,if,393.88,393.95
you,you,393.95,394.03999999999996
want,,,
to,,,
do,,,
the,the,394.209999,394.28999899999997
modified,modified,394.289999,394.70999900000004
version,version,394.709999,395.019999
I'm,i'm,395.25,395.36
also,also,395.359999,395.58999900000003
going,going,395.59,395.69
to,to,395.690001,395.760001
lose,lose,395.77,395.99
a,a,395.99,396.04
dumbbell,dumbbell,396.039999,396.38999900000005
here,here,396.389999,396.65999899999997
yeah,yeah,396.94,397.18
exactly,exactly,397.54,397.98
she's,she's,397.98,398.18
only,only,398.18,398.36
gonna,gonna,398.36,398.54
use,use,398.55,398.77000000000004
one,one,398.77,398.96999999999997
weight,weight,398.97,399.19000000000005
good,good,399.19,399.31
point,point,399.31,399.64
so,so,399.84,399.98999999999995
she's,she's,399.99,400.2
going,going,400.2,400.32
to,to,400.32,400.37
do,do,400.37,400.53000000000003
a,a,400.53,400.72999999999996
goblet,goblet,401.03,401.59999999999997
squat,squat,401.6,401.94
you,,,
notice,notice,402.31,402.65
how,how,402.65,402.76
she's,she's,402.76,402.94
holding,holding,402.94,403.37
the,the,403.38,403.51
weight,,,
up,up,403.86,404.1
with,with,404.11,404.14
two,two,404.15,404.41999999999996
hands,hands,404.42,404.83000000000004
and,and,404.849999,404.96999900000003
I,i,404.97,405.34000000000003
got,got,405.57,405.59999999999997
a,,,
my,,,
thumbs,,,
out,out,405.7,406.05
I'm,i'm,406.32,406.46
gonna,,,
do,do,406.71,407.06
a,a,407.24,407.5
dumbbell,dumbbell,407.509999,407.949999
squat,squat,407.95,408.25
just,just,408.25,408.44
at,at,408.639999,408.869999
my,my,408.87,409.03000000000003
side,side,409.03,409.40999999999997
so,so,409.41,409.48
I'm,i'm,409.48,409.54
going,going,409.54,409.65000000000003
to,to,410.219999,410.23999899999995
be,be,410.27,410.40999999999997
able,able,410.41,410.45000000000005
to,to,410.45,410.51
get,get,410.52,410.68
a,a,410.679999,410.739999
little,little,410.74,411.04
bit,bit,411.04,411.21000000000004
deeper,deeper,411.21,411.7
than,than,412.17,412.53000000000003
doing,doing,412.539999,412.869999
the,the,412.869999,412.979999
chair,chair,412.99,413.43
or,or,413.43,413.49
box,box,413.49,413.81
squat,squat,413.82,414.3
but,but,414.77,414.96999999999997
either,either,414.98,415.19
way,way,415.19,415.38
we're,we're,415.38,415.52
both,both,415.53,415.85999999999996
bending,bending,416.08,416.57
at,at,416.59,416.78
the,the,416.78,416.88
hips,hips,416.88,417.13
first,first,417.13,417.45
driving,driving,417.45,417.84
those,those,417.84,418.03999999999996
hips,hips,418.04,418.29
back,back,418.29,418.72
and,and,419.23,419.42
then,then,419.42,419.54
coming,coming,419.54,419.87
down,down,419.87,420.33
until,until,421.16,421.67
our,our,421.68,421.84000000000003
hips,hips,421.84,422.23999999999995
are,are,423.21,423.40999999999997
parallel,parallel,423.41,423.88000000000005
to,to,423.88,424.06
the,the,424.059999,424.169999
ground,ground,424.17,424.66
all,all,425.21,425.46
the,the,425.46,425.47999999999996
way,way,425.48,425.66
up,up,425.66,425.87
all,all,425.87,426.15
the,the,426.15,426.21999999999997
way,way,426.219999,426.41999899999996
down,down,426.42,426.83000000000004
and,and,427.9,428.03999999999996
I'm,i'm,428.04,428.14000000000004
just,just,428.139999,428.379999
touching,touching,428.38,428.76
the,the,428.759999,428.84999899999997
chair,chair,428.849999,429.369999
and,and,430.24,430.39
coming,coming,430.389999,430.65999899999997
right,right,430.66,430.85
back,back,430.85,431.09000000000003
up,up,431.09,431.35999999999996
I'm,i'm,431.379999,431.429999
not,not,431.440001,431.760001
sitting,sitting,431.76,432.39
not,not,432.41,432.71000000000004
resting,resting,432.71,433.53
exactly,exactly,434.99,435.57
or,or,436.1,436.31
bouncing,bouncing,436.31,436.87
that's,that's,436.87,437.01
the,the,437.01,437.08
other,other,437.08,437.32
thing,thing,437.32,437.55
right,right,437.55,437.79
correct,correct,437.85,438.1
I'll,i'll,438.1,438.12
give,give,438.12,438.19
you,you,438.19,438.21
guys,guys,439.84,440.04999999999995
a,a,440.07,440.08
side,,,
view,,,
here,here,440.77,441.09999999999997
squatting,squatting,443.59999999999997,443.85999999999996
make,make,444.03,444.16999999999996
sure,sure,444.17,444.34000000000003
you,you,444.34,444.38
keep,keep,444.38,444.54
those,those,444.54,444.74
knees,knees,444.74,445.0
out,out,445.0,445.35
don't,don't,445.349999,445.51999900000004
allow,allow,445.52,445.78999999999996
them,them,445.84,445.94
to,to,446.27,446.4
break,break,446.4,446.9
or,or,446.9,446.98999999999995
compress,compress,447.02,447.54999999999995
in,in,447.549999,447.879999
nice,nice,448.74,449.05
work,work,449.049999,449.369999
not,not,449.379999,449.549999
much,much,449.549999,449.77999900000003
left,left,449.779999,450.019999
on,on,450.02,450.13
this,this,450.129999,450.329999
one,one,450.33,450.46
I,i,450.559999,450.569999
know,know,450.57,450.7
your,your,450.7,450.84
legs,legs,450.84,451.09
are,are,451.09,451.14
probably,probably,451.14,451.44
starting,starting,451.449999,451.689999
to,to,451.69,451.76
feel,feel,451.76,452.09
it,it,452.09,452.21999999999997
I,i,452.27,452.38
didn't,didn't,452.38,452.55
forget,forget,452.55,452.84000000000003
about,about,452.84,453.16999999999996
you,you,453.17,453.36
we,we,453.64,453.78999999999996
got,got,453.79,453.95000000000005
five,five,453.95,454.49
four,four,455.09,455.77
three,three,456.15,456.78
two,two,457.25,457.78
and,and,458.05,458.76
one,one,458.91,459.41
done,done,459.41,459.79
okay,okay,459.79,460.21000000000004
we're,we're,460.8,460.91
going,going,460.91,460.97
to,to,460.969999,461.009999
move,move,461.01,461.18
on,on,461.179999,461.329999
to,to,461.33,461.51
a,a,461.509999,461.609999
dumbbell,dumbbell,461.63,462.12
tricep,<unk>,462.74,462.75
kickback,kickback,462.759999,463.529999
we're,we're,464.19,464.26
gonna,gonna,464.259999,464.359999
hit,hit,464.36,464.49
those,those,464.49,464.66
triceps,triceps,464.67,465.33000000000004
next,next,465.33,465.88
save,save,466.26,466.57
movement,movement,466.58,467.15
really,really,467.389999,467.679999
just,just,467.68,467.87
to,to,467.9,467.96999999999997
mix,mix,468.73999999999995,468.9
up,up,469.07,469.21999999999997
your,your,469.22,469.31
weight,weight,469.31,469.61
find,find,469.62,469.88
what,what,469.88,470.02
weight,weight,470.02,470.25
works,works,470.25,470.45
for,for,470.45,470.57
you,you,470.57,470.71999999999997
on,on,470.72,470.85
this,this,470.85,471.07000000000005
one,one,471.07,471.2
so,,,
we're,we're,471.8,471.92
bent,bent,471.92,472.27000000000004
over,over,472.27,472.7
our,our,472.7,472.75
elbows,elbows,472.75,473.23
are,are,473.23,473.35
up,up,473.35,473.67
we're,we're,473.97,474.09000000000003
only,only,474.14,474.53
going,,,
to,,,
bend,bend,474.81,475.22
at,at,475.67,475.92
those,those,475.92,476.16
elbows,elbows,476.179999,476.919999
not,not,477.33,477.59
moving,moving,477.599999,477.95999900000004
the,the,477.96,478.06
whole,whole,478.059999,478.389999
arm,arm,478.389999,478.829999
keep,keep,479.37,479.53000000000003
your,your,479.53,479.65
core,core,479.65,480.03
tight,tight,480.03,480.51
and,and,481.16,481.25
at,at,481.25,481.37
the,the,481.37,481.45
top,top,481.45,481.82
you're,you're,481.82,481.92
squeezing,squeezing,481.92,482.52000000000004
that,that,482.52,482.71999999999997
back,back,482.719999,483.029999
of,,,
the,the,483.07,483.18
arm,arm,483.179999,483.489999
squeezing,squeezing,483.7,484.46
your,your,484.459999,484.579999
triceps,triceps,484.58,485.21999999999997
up,up,485.21999900000003,485.38999900000005
at,at,485.389999,485.469999
the,the,485.46999900000003,485.549999
top,top,485.549999,485.909999
nice,nice,486.73,487.06
work,work,487.06,487.71
notice,notice,488.83,489.03
we're,we're,489.04,489.16
using,using,489.16,489.5
that,that,489.5,489.73
elbow,elbow,489.74,490.12
as,as,490.12,490.23
a,a,490.23,490.32
lever,lever,490.32,490.96999999999997
so,so,491.69,491.93
we're,we're,491.93,492.01
not,not,492.01,492.34999999999997
moving,moving,492.35,492.62
that,that,492.62,492.83
upper,upper,492.87,493.25
arm,arm,493.25,493.77
just,just,494.059999,494.459999
bend,bend,494.47,494.64000000000004
at,at,494.639999,494.739999
the,the,494.74,494.79
elbow,elbow,494.79,495.08000000000004
so,so,495.08,495.27
what,,,
I,,,
mean,,,
by,,,
that,,,
is,is,495.639999,495.72999899999996
you're,you're,495.73,495.83000000000004
not,not,495.83,495.96
going,going,495.96,496.19
here,here,496.19,496.56
right,right,496.559999,496.999999
no,no,497.41,497.6
swinging,swinging,497.77,498.14
no,no,498.15,498.37
swinging,swinging,498.37,498.86
because,because,499.23,499.35
now,now,499.349999,499.489999
all,all,499.49,499.63
of,of,499.63,499.65
a,a,499.65,499.71
sudden,sudden,499.71,499.98999999999995
all,all,499.99,500.15000000000003
the,the,500.15,500.27
other,other,500.27,500.46
muscles,muscles,500.46,500.83
are,are,500.83,500.9
taking,taking,500.9,501.2
over,over,501.2,501.43
we,we,501.429999,501.619999
just,just,501.62,502.22
want,want,502.51,502.75
to,to,502.75,502.82
isolate,isolate,502.82,503.24
the,the,503.24,503.32
triceps,triceps,503.32,503.83
on,on,503.83,503.96
this,this,503.959999,504.189999
one,one,504.190001,504.320001
you,you,505.24,505.43
got,got,505.43,505.7
it,it,505.7,505.94
ten,ten,506.15,506.34
more,more,506.34,506.52
seconds,seconds,506.52,506.83
that's,that's,506.84,507.06
it,it,507.06,507.3
guys,guys,508.13,508.35
are,are,508.35,508.41
doing,doing,508.41,508.70000000000005
great,great,508.71,509.21
thank,thank,509.37,509.57
you,you,509.57,509.68
so,so,509.68,509.88
much,much,509.88,510.09
for,for,510.1,510.23
joining,joining,510.23,510.64000000000004
us,us,510.64,510.77
today,today,510.77,511.15
and,and,511.39,511.77
for,for,511.78,512.13
all,all,512.15,512.5
of,of,512.5,512.65
your,your,512.65,512.92
hard,hard,512.929999,513.3399989999999
work,work,513.34,513.83
and,and,514.55,514.74
three,three,514.76,515.27
two,two,516.099999,516.599999
one,one,517.19,517.72
and,and,517.78,518.16
done,done,518.16,518.5
okay,okay,518.5,518.9
we're,we're,519.759999,519.889999
going,going,519.889999,520.139999
to,,,
the,the,520.25,520.34
ground,ground,520.34,520.82
losing,losing,521.059999,521.3699989999999
my,my,521.369999,521.489999
weights,weights,521.49,522.0600000000001
Claudia's,<unk>,522.08,522.5
going,going,522.47,522.5400000000001
to,to,522.54,522.5899999999999
lose,lose,522.59,522.8000000000001
her,her,522.8,522.88
weights,weights,522.88,523.14
I'm,i'm,523.14,523.23
going,,,
to,,,
keep,keep,523.38,523.56
mine,mine,523.57,523.84
though,though,523.84,524.1
we're,we're,524.56,524.7199999999999
going,,,
to,,,
do,do,524.91,525.0899999999999
a,a,525.09,525.2
dumbbell,dumbbell,525.22,525.85
reach,reach,525.86,526.2
crunch,crunch,526.2,526.72
so,so,527.2,527.62
from,from,528.15,528.4599999999999
a,a,528.46,528.5600000000001
crunch,crunch,528.58,528.9200000000001
position,position,528.94,529.4200000000001
we're,we're,529.42,529.5
going,going,529.5,529.56
to,to,529.56,529.5799999999999
our,our,529.58,529.71
feet,feet,529.71,529.94
on,on,529.94,530.0400000000001
the,the,530.04,530.12
ground,ground,530.12,530.54
we're,we're,530.88,530.97
going,,,
to,,,
reach,,,
up,up,531.54,531.6999999999999
to,to,531.7,531.8000000000001
the,the,531.8,531.93
ceiling,ceiling,531.929999,532.4899989999999
we're,we're,533.02,533.0799999999999
bringing,bringing,533.08,533.2
our,our,533.2,533.32
shoulder,shoulder,533.32,533.69
blades,blades,533.69,533.96
off,off,533.96,534.14
the,the,534.139999,534.239999
ground,ground,534.24,534.69
and,and,535.09,535.4200000000001
come,come,535.42,535.64
back,back,535.65,535.9499999999999
down,down,535.95,536.32
so,so,536.32,536.38
we,we,536.56,536.58
are,are,536.58,536.59
contracting,contracting,537.17,537.7
the,the,537.7,537.72
ABS,abs,537.889999,538.349999
up,up,538.369999,538.549999
at,at,538.549999,538.639999
the,the,538.639999,538.739999
top,top,538.75,539.14
reaching,reaching,539.139999,539.579999
up,up,539.58,539.73
big,big,539.73,539.91
and,and,539.91,540.02
high,high,540.02,540.3299999999999
you,you,540.34,540.4
see,see,540.4,540.5799999999999
I'm,i'm,540.58,540.71
using,using,540.719999,540.989999
my,my,540.99,541.13
weights,weights,541.13,541.57
making,making,541.89,542.1
it,it,542.1,542.12
more,more,542.16,542.36
difficult,difficult,542.38,543.03
Claudia,claudia,543.08,543.5500000000001
she's,she's,543.57,543.7900000000001
just,just,543.79,543.9499999999999
using,using,543.95,544.21
her,her,544.21,544.3000000000001
body,body,544.3,544.65
weight,weight,544.65,544.98
you,you,546.51,546.62
could,could,546.62,546.76
also,also,546.76,547.1899999999999
just,just,547.19,547.4100000000001
use,use,547.41,547.61
one,one,547.61,547.91
weight,weight,547.91,548.12
if,if,548.12,548.25
you,you,548.25,548.36
wanted,wanted,548.36,548.73
to,to,548.73,548.75
that's,that's,548.9,548.98
right,right,548.98,549.31
so,so,549.67,549.8199999999999
again,again,549.82,550.1500000000001
it's,it's,550.16,550.25
all,all,550.25,550.49
about,about,550.49,551.11
making,making,551.45,551.82
this,this,551.82,552.07
your,your,552.07,552.3000000000001
own,own,552.3,552.7199999999999
coming,coming,553.2,553.5400000000001
back,back,553.54,554.03
repeating,repeating,554.41,554.86
it,it,554.86,554.88
getting,getting,555.049999,555.299999
a,a,555.299999,555.3599989999999
little,little,555.36,555.77
bit,bit,555.77,556.0
better,better,556.0,556.39
every,every,556.77,557.31
single,single,557.309999,557.779999
time,time,557.779999,558.259999
and,and,558.949999,559.1499990000001
that's,that's,559.15,559.36
how,how,559.36,559.52
we,we,559.52,559.75
improve,improve,559.75,560.35
that,that,560.38,560.57
consistency,consistency,560.57,561.74
nice,nice,563.06,563.38
work,work,563.38,563.66
reaching,reaching,563.66,563.98
up,up,563.98,564.29
don't,don't,564.78,565.05
bounce,bounce,565.05,565.38
off,off,565.38,565.56
the,the,565.56,565.66
ground,ground,565.66,566.2099999999999
stay,stay,566.559999,566.879999
under,under,566.88,567.13
control,control,567.13,567.92
you,you,567.98,568.1800000000001
got,got,568.179999,568.4599989999999
it,it,568.46,568.64
nice,nice,569.33,569.62
work,work,569.639999,569.969999
nice,nice,569.969999,570.239999
work,work,570.24,570.8
we,we,572.2,572.34
got,got,572.34,572.45
10,,,
more,more,572.73,572.9300000000001
seconds,seconds,572.929999,573.3599989999999
on,on,573.36,573.5
this,this,573.5,573.76
one,one,573.759999,574.019999
feeling,feeling,574.73,575.1
those,those,575.17,575.43
ABS,abs,575.43,575.75
start,start,575.76,576.06
to,to,576.059999,576.149999
work,work,576.15,576.76
that's,,,
a,a,577.43,577.52
good,good,577.52,577.84
thing,thing,577.84,578.3000000000001
that's,that's,579.44,579.7600000000001
the,the,579.77,580.02
feeling,feeling,580.34,580.88
of,of,580.88,581.06
improvement,improvement,581.06,581.6899999999999
right,right,581.69,581.9300000000001
there,there,581.93,582.31
and,and,583.19,583.5300000000001
three,three,583.54,584.0999999999999
two,two,584.67,585.16
one,one,585.78,586.36
and,and,586.61,587.13
zero,zero,587.429999,587.929999
okay,okay,587.94,588.5200000000001
we're,we're,588.92,588.9399999999999
going,going,588.94,589.0200000000001
to,to,589.02,589.12
rest,rest,589.12,589.73
that's,that's,589.84,590.0500000000001
the,the,590.049999,590.1999989999999
end,end,590.2,590.4100000000001
of,of,590.41,590.49
the,the,590.49,590.59
first,first,590.589999,591.0499990000001
round,round,591.049999,591.389999
we,we,591.4,591.52
got,got,591.52,591.72
one,one,591.719999,591.979999
more,more,591.98,592.21
to,to,592.209999,592.329999
go,go,592.33,592.76
all,all,593.91,594.02
right,right,594.02,594.17
so,so,594.17,594.3
it's,it's,594.299999,594.419999
a,a,594.42,594.5
quick,quick,594.5,594.89
20,<unk>,594.9,595.37
second,second,595.38,595.76
break,break,595.76,596.06
that,that,596.06,596.16
doesn't,doesn't,596.16,596.39
give,give,596.41,596.5699999999999
you,you,596.57,596.6700000000001
much,much,596.68,596.9699999999999
time,time,596.97,597.58
if,if,597.79,598.0999999999999
you,you,598.12,598.28
want,want,598.28,598.7099999999999
feel,feel,598.72,598.89
free,free,598.89,599.06
to,to,599.06,599.14
grab,grab,599.14,599.43
some,some,599.43,599.63
water,water,599.63,600.1899999999999
shake,shake,600.46,600.7900000000001
it,it,600.79,600.91
loose,loose,600.91,601.36
take,take,601.37,601.54
a,a,601.54,601.61
couple,couple,601.61,601.88
deep,deep,601.88,602.17
breaths,breaths,602.179999,602.809999
we're,we're,603.08,603.1800000000001
going,,,
to,,,
get,,,
right,right,603.5,603.89
back,back,603.91,604.36
into,into,604.37,604.93
it,it,604.929999,605.139999
all,all,606.19,606.2900000000001
right,right,606.29,606.4499999999999
so,so,606.45,606.5300000000001
we,we,606.53,606.61
got,got,606.61,606.73
ten,ten,606.759999,607.0699989999999
seconds,seconds,607.07,607.75
I'm,i'm,607.809999,607.899999
going,,,
to,,,
grab,grab,608.049999,608.3199989999999
my,my,608.32,608.45
dumbbells,dumbbells,608.45,609.01
we're,we're,609.009999,609.099999
getting,getting,609.099999,609.399999
ready,ready,609.4,609.84
we're,we're,610.01,610.15
starting,starting,610.15,610.53
with,with,610.529999,610.689999
the,the,610.690001,610.8000010000001
row,row,610.799999,611.669999
we're,we're,612.029999,612.139999
gonna,gonna,612.139999,612.359999
I'm,i'm,612.49,612.66
doing,doing,612.66,612.89
my,my,612.89,613.05
crusher,<unk>,613.05,613.27
row,row,613.55,613.8399999999999
Claudia's,<unk>,613.87,613.94
doing,doing,614.34,614.5
her,her,614.5,614.65
T,t,614.67,615.06
row,row,615.06,615.5999999999999
and,and,616.17,616.89
here,here,616.9,617.29
we,we,617.29,617.43
go,go,617.43,617.64
we're,we're,617.64,617.78
pulling,pulling,617.78,618.0799999999999
back,back,618.09,618.33
at,at,618.33,618.44
those,those,618.44,618.6700000000001
elbows,elbows,618.7,619.1600000000001
keeping,keeping,619.16,619.41
our,our,619.41,619.52
core,core,619.52,619.89
nice,nice,619.89,620.23
and,and,620.23,620.38
tight,tight,620.4,620.8299999999999
and,and,621.28,621.41
if,if,621.41,621.52
you're,you're,621.52,621.64
wondering,wondering,621.639999,622.019999
why,why,622.02,622.16
we,we,622.219999,622.339999
didn't,didn't,622.34,622.52
take,take,622.53,622.6999999999999
a,a,622.7,622.76
longer,longer,622.76,623.22
break,break,623.219999,623.6799990000001
even,even,623.679999,624.039999
though,though,624.099999,624.389999
we're,we're,624.389999,624.529999
beginners,beginners,624.53,625.13
that's,that's,625.34,625.52
because,because,625.52,625.88
the,the,626.009999,626.119999
workout,workout,626.12,626.49
specifically,specifically,626.49,627.4300000000001
designed,designed,627.429999,628.1099989999999
to,to,628.109999,628.269999
allow,allow,628.27,628.55
some,some,628.559999,628.8599989999999
muscles,muscles,628.859999,629.239999
to,to,629.24,629.34
rest,rest,629.34,629.73
while,while,629.74,629.95
others,others,629.98,630.35
are,are,630.35,630.4200000000001
working,working,630.42,630.8
so,so,630.8,630.93
right,right,630.93,631.2199999999999
now,now,631.22,631.48
our,our,631.48,631.61
backs,backs,631.61,632.0600000000001
working,working,632.06,632.51
but,but,632.74,632.9
at,at,632.9,633.02
the,the,633.02,633.13
same,same,633.13,633.43
time,time,633.43,633.75
our,our,633.75,633.89
chest,chest,633.89,634.28
may,may,634.28,634.47
be,be,634.47,634.8000000000001
resting,resting,635.1,635.73
allows,allows,635.81,636.26
us,us,636.26,636.4399999999999
to,to,636.45,636.47
get,,,
a,,,
lot,,,
done,done,637.03,637.42
in,in,637.58,637.75
a,a,637.75,637.83
short,short,637.83,638.46
period,period,638.58,638.9300000000001
of,of,638.929999,639.029999
time,time,639.03,639.56
again,again,640.05,640.3399999999999
pulling,pulling,640.349999,640.599999
back,back,640.599999,640.829999
on,on,640.83,640.95
those,those,640.95,641.22
elbows,elbows,641.259999,642.219999
anytime,anytime,642.49,642.87
you're,you're,642.87,642.95
doing,doing,642.95,643.1700000000001
a,a,643.17,643.25
row,row,643.25,643.59
you,you,643.59,643.69
want,,,
it,,,
to,to,643.889999,643.929999
be,be,643.94,644.12
like,like,644.12,644.26
you,you,644.259999,644.329999
have,have,644.33,644.45
a,a,644.45,644.5600000000001
string,string,644.79,645.3499999999999
attached,attached,645.349999,646.029999
to,to,646.379999,646.519999
your,your,646.52,646.68
elbows,elbows,646.68,647.28
and,and,647.359999,647.489999
you're,,,
just,just,647.49,647.64
pulling,pulling,647.66,648.02
back,back,648.02,648.35
on,on,648.35,648.5500000000001
it,it,648.55,648.7099999999999
just,just,649.05,649.15
be,be,649.2,649.2900000000001
sure,sure,649.29,649.43
to,to,649.43,649.51
keep,keep,649.51,649.72
that,that,649.72,649.9
core,core,649.9,650.13
tight,tight,650.13,650.38
also,also,650.38,650.84
exactly,exactly,650.89,651.49
you,you,651.49,651.54
don't,don't,651.54,651.66
want,want,651.66,651.8
your,your,651.8,651.91
back,back,651.92,652.3499999999999
getting,getting,652.91,653.24
loose,loose,653.24,653.76
or,or,653.76,653.91
allowing,allowing,654.27,654.61
your,your,654.61,654.73
abs,abs,654.73,655.1
to,to,655.1,655.36
relax,relax,655.61,656.49
almost,almost,657.559999,657.9499989999999
there,there,657.95,658.12
on,on,658.12,658.23
this,this,658.23,658.47
one,one,658.469999,658.6899990000001
let's,let's,658.69,658.84
go,go,658.84,659.0
five,five,659.0,659.67
four,four,660.059999,660.6999989999999
three,three,661.08,661.5500000000001
two,two,662.08,662.59
and,and,662.95,663.4200000000001
one,one,663.49,663.95
all,all,664.039999,664.169999
right,right,664.17,664.4
going,going,664.539999,664.769999
to,,,
the,the,664.869999,664.949999
ground,ground,664.949999,665.4299990000001
you,you,666.469999,666.599999
need,need,666.6,666.8100000000001
both,both,666.82,667.1700000000001
weights,weights,667.33,667.69
for,for,667.7,667.8100000000001
this,this,667.81,667.9799999999999
next,next,667.98,668.27
one,one,668.27,668.46
doing,doing,668.76,668.98
that,that,668.98,669.16
hip,hip,669.16,669.4499999999999
up,up,669.45,669.8100000000001
plus,plus,669.87,670.2
chest,chest,670.2,670.5600000000001
press,press,670.57,671.12
so,so,672.69,672.83
we're,we're,672.83,672.9300000000001
driving,driving,672.93,673.4
off,off,673.4,673.6
the,the,673.62,673.74
heels,heels,673.74,674.51
and,and,674.99,675.39
squeezing,squeezing,675.389999,675.8199989999999
our,our,675.82,675.96
glutes,<unk>,675.99,676.64
and,and,676.84,677.09
pressing,pressing,677.09,677.58
up,up,677.599999,677.819999
at,at,677.82,677.9300000000001
the,the,677.929999,678.059999
same,same,678.059999,678.549999
time,time,679.179999,679.6999989999999
nice,nice,680.5,680.83
work,work,680.83,681.12
and,and,681.139999,681.289999
again,again,681.29,681.5799999999999
on,on,681.58,681.6800000000001
any,any,681.73,682.0
of,of,682.0,682.02
these,these,682.059999,682.3199989999999
don't,don't,682.32,682.47
feel,feel,682.469999,682.619999
like,like,682.619999,682.709999
you,you,682.709999,682.7799990000001
have,have,682.779999,682.889999
to,to,682.889999,682.969999
use,use,682.969999,683.219999
the,the,683.219999,683.3099990000001
same,same,683.309999,683.639999
weight,weight,683.639999,683.889999
for,for,683.889999,684.029999
all,all,684.029999,684.239999
of,of,684.24,684.3100000000001
them,them,684.31,684.54
feel,feel,684.96,685.14
free,free,685.14,685.3199999999999
to,to,685.32,685.3900000000001
adjust,adjust,685.39,685.9399999999999
the,the,685.94,686.0600000000001
weight,weight,686.06,686.39
as,as,686.42,686.8199999999999
you,you,686.82,687.0
go,go,687.02,687.3299999999999
through,through,687.34,687.6700000000001
it,it,687.67,687.78
start,start,689.65,689.98
with,with,689.98,690.1
your,your,690.1,690.2
best,best,690.2,690.51
guesss,<unk>,690.51,691.03
but,but,691.03,691.1899999999999
don't,don't,692.02,692.35
just,just,692.5,692.84
keep,keep,692.88,693.17
the,the,693.17,693.28
weight,weight,693.28,693.6899999999999
if,if,693.96,694.12
you're,,,
not,not,694.57,694.7600000000001
able,able,694.76,694.96
to,to,694.96,695.0500000000001
complete,complete,695.05,695.37
the,the,695.37,695.49
reps,reps,695.49,695.83
in,in,695.84,695.98
a,a,695.98,696.04
safe,safe,696.04,696.3399999999999
manner,manner,696.34,696.75
or,or,697.84,698.01
the,the,698.009999,698.109999
other,other,698.11,698.25
way,way,698.25,698.42
if,if,698.42,698.53
it's,it's,698.53,698.66
not,not,698.66,698.8299999999999
challenging,challenging,698.83,699.37
you,you,699.37,699.55
