what,what,0.1,0.56
keeping,keeping,307.54,307.86
the,the,307.86,307.98
ribcage,<unk>,307.98,308.18
down,down,308.6,309.07000000000005
and,and,309.31,309.46
the,,,
tailbone,<unk>,309.72,309.78000000000003
tucked,tucked,310.06,310.23
up,up,310.41,310.66
so,so,311.17,311.39000000000004
breathe,breathe,311.4,311.92999999999995
yeah,yeah,312.53,312.83
build,build,312.86,313.07
that,that,313.08,313.28
tension,tension,313.28,313.66999999999996
through,through,313.7,313.93
the,the,313.93,314.03000000000003
ground,ground,314.03,314.44
few,few,316.32,316.52
more,more,316.52,316.7
here,here,316.7,316.96999999999997
last,last,318.309999,318.649999
one,one,318.65,318.94
and,and,319.83,320.46
one,one,320.82,321.40999999999997
all,all,321.89,322.03
right,right,322.03,322.16999999999996
now,now,322.34,322.64
we're,we're,322.639999,322.769999
gonna,gonna,322.77,322.97999999999996
bring,bring,322.98,323.18
ourselves,ourselves,323.18,323.58
into,into,323.58,323.72999999999996
a,a,323.73,323.79
bear,bear,323.789999,324.069999
position,position,324.08,324.64
so,so,324.82,324.99
we'll,we'll,324.99,325.23
swing,swing,325.49,326.01
it,it,326.01,326.11
on,on,326.11,326.23
around,around,326.24,326.57
knees,knees,327.11,327.38
underneath,underneath,327.38,327.65999999999997
the,the,327.68,327.79
hips,hips,327.79,328.17
hands,hands,328.8,329.11
press,press,329.16,329.57000000000005
into,into,329.57,329.73
the,the,329.73,329.82
ground,ground,329.82,330.21
we're,we're,330.41,330.6
gonna,gonna,330.6,330.82000000000005
hover,hover,331.04,331.23
those,those,331.23,331.43
knees,knees,331.44,331.81
nice,nice,332.28,332.71
and,and,332.71,332.85999999999996
easy,easy,332.86,333.28000000000003
off,off,333.28,333.55999999999995
the,the,333.559999,333.689999
ground,ground,333.7,334.02
so,so,334.25,334.41
look,look,334.41,334.64000000000004
right,right,334.639999,334.90999899999997
past,past,334.91,335.17
those,those,335.17,335.38
fingertips,fingertips,335.38,336.1
keep,keep,336.37,336.58
that,that,336.59,336.81
tailbone,<unk>,336.809999,337.199999
tucked,tucked,337.24,337.47
it,it,337.74,337.84000000000003
nice,nice,337.84,338.03
and,and,338.03,338.17999999999995
strong,strong,338.179999,338.549999
so,so,339.65,339.78
nice,nice,339.78,340.03999999999996
active,active,340.109999,340.559999
shoulders,shoulders,340.559999,341.129999
I,i,341.35,341.46000000000004
want,want,341.459999,341.59999899999997
you,you,341.6,341.62
to,,,
pretend,,,
like,like,342.02,342.19
you're,you're,342.190001,342.320001
pushing,pushing,342.43,342.88
the,the,342.88,342.96999999999997
ground,ground,342.97,343.25
away,away,343.25,343.53
from,from,343.53,343.69
you,you,343.69,343.84
here,here,343.84,344.23999999999995
whoo,<unk>,346.2,346.24
big,big,346.24,346.54
exhales,<unk>,346.81,347.29
and,and,347.8,347.96000000000004
I,i,347.96,348.04999999999995
know,know,348.12,348.24
my,my,348.24,348.42
girl,girl,348.42,348.59000000000003
Kirstie,kirstie,348.63,349.0
Gotso,<unk>,349.0,349.01
is,,,
was,was,349.38,349.5
working,working,349.5,349.78
out,out,349.78,349.92999999999995
with,with,349.93,350.05
us,us,350.05,350.25
this,this,350.25,350.44
morning,morning,350.51,350.99
you,you,351.389999,351.489999
get,get,351.49,351.63
to,,,
catch,,,
her,her,351.96,352.07
next,next,352.07,352.34999999999997
week,week,352.349999,352.57999900000004
again,again,352.58,352.85999999999996
too,too,352.86,353.24
I,i,353.719999,353.84999899999997
know,know,353.849999,353.999999
we've,we've,354.0,354.15
been,been,354.15,354.32
loving,loving,354.32,354.7
her,her,354.7,354.88
work,work,354.88,355.15
outs,outs,355.35999999999996,355.42999999999995
and,and,355.42999999999995,355.46
her,her,355.46,355.47999999999996
hot,hot,355.91,356.13000000000005
sauce,sauce,356.13,356.37
burpees,<unk>,356.38,356.65
and,and,357.39,357.5
I,i,357.67,357.75
know,know,357.75,357.92
she's,she's,357.92,358.12
had,had,358.119999,358.259999
her,her,358.26,358.34999999999997
wake,wake,358.35,358.57000000000005
and,and,358.57,358.65999999999997
drink,drink,358.66,358.87
coffee,coffee,358.869999,359.199999
already,already,359.199999,359.529999
this,this,359.529999,359.66999899999996
morning,morning,359.709999,360.089999
we've,we've,360.76,360.94
got,got,360.94,361.14
three,three,361.16,361.67
two,two,362.21,362.28999999999996
one,one,363.92999999999995,363.96
and,and,364.04999999999995,364.08
recover,recover,364.08,364.98999999999995
all,all,365.67,365.85
right,right,365.85,366.16
we're,we're,366.27,366.39
going,going,366.39,366.66999999999996
back,back,366.68,366.98
to,to,366.98,367.08000000000004
those,those,367.08,367.28999999999996
hollow,hollow,367.29,367.6
holds,,,
but,but,367.87,368.04
this,this,368.04,368.15000000000003
time,time,368.15,368.28
we're,we're,368.28,368.36999999999995
gonna,gonna,368.37,368.54
change,change,368.54,368.83000000000004
it,it,368.83,368.91999999999996
up,up,368.92,369.05
a,a,369.05,369.1
little,little,369.099999,369.299999
bit,bit,369.3,369.55
if,if,369.92,370.11
you,you,370.11,370.25
feel,feel,370.27,370.44
pretty,pretty,370.44,370.68
good,good,370.679999,370.849999
on,on,370.849999,371.00999900000005
these,these,371.01,371.32
we're,we're,371.509999,371.679999
gonna,gonna,371.679999,371.879999
tap,tap,371.88,372.35
down,down,372.349999,372.71999900000003
and,and,373.07,373.25
the,the,373.25,373.36
tap,tap,373.4,373.65
behind,behind,373.65,373.95
your,your,373.95,374.03
head,head,374.03,374.36999999999995
tap,tap,374.589999,374.84999899999997
down,down,374.849999,375.20999900000004
tap,tap,375.53,375.73999999999995
behind,behind,375.74,376.03000000000003
your,your,376.029999,376.09999899999997
head,head,376.1,376.27000000000004
join,join,376.279999,376.529999
me,me,376.529999,376.649999
if,if,376.65,376.73999999999995
you,you,376.75,376.88
haven't,haven't,376.889999,377.199999
already,already,377.199999,377.65999899999997
I,i,378.23,378.36
want,,,
you,,,
to,to,378.58,378.63
try,try,378.63,378.81
to,to,378.81,378.86
get,get,378.86,379.02000000000004
those,those,379.02,379.26
biceps,biceps,379.26,379.74
by,by,379.74,379.95
those,those,379.95,380.17
ears,ears,380.26,380.55
so,so,381.1,381.38
still,still,381.41,381.90000000000003
keeping,keeping,382.42,382.74
that,that,382.74,382.86
hollow,hollow,382.9,383.34
through,through,383.4,383.48999999999995
your,your,383.49,383.63
belly,belly,383.64,384.05
keeping,keeping,384.4,384.75
it,it,384.75,384.87
nice,nice,384.87,385.15
and,,,
strong,strong,385.26,385.8
slow,slow,386.76,387.28
exhales,<unk>,387.34,387.69
yeah,yeah,389.2,389.61
come,come,390.15,390.40999999999997
on,on,390.41,390.64000000000004
ten,ten,391.54,391.57000000000005
seconds,seconds,391.57000000000005,391.63000000000005
come,come,391.799999,391.989999
on,on,391.99,392.15000000000003
squad,squad,392.15,392.58
we're,we're,392.88,393.02
doing,doing,393.02,393.24
this,this,393.24,393.42
together,together,393.42,393.86
whatever,whatever,394.190001,394.580001
level,level,394.58,394.85999999999996
you're,you're,394.859999,395.01999900000004
at,at,395.02,395.28999999999996
you,you,395.799999,395.95999900000004
and,and,395.959999,396.079999
me,me,396.08,396.19
together,together,396.190001,396.520001
let's,let's,396.52,396.71
go,go,396.71,396.98999999999995
last,last,397.37,397.75
four,four,397.78,398.13
three,three,398.91,399.32000000000005
two,two,400.01,400.15999999999997
one,one,400.81,401.26
woohoo,<unk>,402.49,402.88
all,all,403.05,403.17
right,right,403.17,403.39000000000004
bridge,bridge,403.39,403.65999999999997
march,march,403.66,403.95000000000005
now,now,403.95,404.17
so,so,404.83,405.01
again,again,405.01,405.28
peeling,peeling,405.3,405.56
the,the,405.559999,405.639999
hips,hips,405.639999,405.859999
off,off,405.86,406.02000000000004
the,the,406.02,406.12
ground,ground,406.12,406.4
dig,dig,407.099999,407.429999
into,into,407.94,408.23
the,the,408.23,408.34000000000003
floor,floor,408.34,408.71999999999997
three,three,409.16,409.54
two,two,410.03,410.4
one,one,410.799999,411.139999
let's,let's,411.54,411.81
go,go,411.83,412.09
bring,bring,413.21999900000003,413.479999
that,that,413.48,413.65000000000003
knee,knee,413.65,413.77
to,to,413.77,413.82
your,your,413.82,413.96999999999997
chest,chest,416.13,416.2
yeah,yeah,416.37,416.77
it's,it's,416.77,416.85999999999996
nice,nice,416.88,417.15
and,and,417.15,417.31
easy,easy,417.31,417.65
nice,nice,417.65,417.88
and,and,417.88,417.90999999999997
controlled,controlled,418.02,418.57
if,if,419.31,419.45
you're,,,
feeling,feeling,419.63,420.02
pretty,pretty,420.02,420.27
good,good,420.27,420.7
about,about,420.96,421.15
your,your,421.15,421.26
stability,stability,421.26,421.96
and,,,
you,you,422.01,422.13
want,want,422.13,422.3
to,to,422.3,422.35
challenge,challenge,422.349999,422.70999900000004
yourself,yourself,422.71,423.03999999999996
a,a,423.04,423.09000000000003
little,,,
more,more,423.28,423.61999999999995
you,you,424.03,424.09
can,,,
bring,bring,424.09,424.23999999999995
your,your,424.24,424.36
hands,hands,424.36,424.7
up,up,424.74,424.96000000000004
then,,,
you,you,425.469999,425.569999
won't,won't,425.57,425.7
have,have,425.71,425.95
the,the,425.95,426.06
stability,stability,426.42,426.92
from,from,426.929999,427.079999
the,the,427.08,427.16999999999996
ground,ground,427.17,427.57
oh,oh,428.309999,428.359999
and,and,428.36,428.46000000000004
I,,,
guess,,,
my,,,
girl,girl,428.99,429.1
Kirstie,kirstie,429.29,429.78000000000003
our,our,430.139999,430.28999899999997
girls,girls,430.289999,430.439999
Tracey,tracey,430.92,431.34000000000003
Copeland,copeland,431.34,431.79999999999995
is,is,431.799999,431.96999900000003
back,back,431.99,432.48
with,with,433.02,433.28
us,us,433.28,433.29999999999995
she,she,433.95,434.19
gave,gave,434.22,434.43
us,us,434.43,434.57
a,a,434.57,434.64
little,little,434.64,434.89
dance,dance,435.4,435.84999999999997
a,a,436.4,436.47999999999996
few,few,436.62999999999994,436.68999999999994
weeks,weeks,436.68999999999994,436.93999999999994
ago,ago,436.93999999999994,437.28
and,and,437.88,438.05
now,now,438.05,438.19
she's,she's,438.19,438.44
here,here,438.44,438.68
in,in,439.12,439.28000000000003
getting,,,
our,our,439.28,439.39
strength,strength,439.39,439.63
on,on,439.76,439.96999999999997
three,three,440.84,441.14
two,two,441.75,441.89
one,one,442.76,442.98
all,all,443.49,443.67
right,right,443.67,443.94
relax,relax,443.94,444.56
go,go,444.559999,444.579999
and,and,444.819999,444.90999899999997
slow,slow,444.959999,445.259999
those,those,445.469999,445.629999
hips,hips,445.63,445.9
down,down,445.9,446.28999999999996
bring,bring,446.96,447.34999999999997
it,it,447.349999,447.45999900000004
on,on,447.46,447.65999999999997
up,up,447.66,447.82000000000005
now,now,448.109999,448.689999
we're,we're,449.529999,449.649999
gonna,,,
take,take,449.859999,450.109999
it,it,450.109999,450.26999900000004
and,and,450.559999,450.729999
do,do,450.73,450.88
some,some,450.89,451.21
shoulder,shoulder,451.21999900000003,451.58999900000003
taps,taps,451.59,452.01
with,with,452.28,452.48999999999995
a,a,452.49,452.53000000000003
bare,bare,452.53,452.75
plank,plank,452.75,453.1
so,so,453.11,453.34000000000003
hovering,hovering,453.71,454.03999999999996
off,off,454.04,454.18
the,the,454.18,454.29
ground,ground,454.29,454.59000000000003
tap,tap,454.84,455.33
and,and,455.81,456.06
tap,tap,456.09,456.44
so,so,456.98,457.23
balance,balance,457.6,458.14000000000004
something,something,458.61,458.79
on,on,458.79,458.81
your,your,459.04,459.13
hips,hips,459.13,459.40999999999997
keep,keep,459.41,459.58000000000004
them,them,459.58,459.7
nice,nice,459.7,459.89
and,and,459.889999,460.029999
stable,stable,460.03,460.46
if,if,460.469999,460.48999899999995
you,you,461.02,461.19
haven't,haven't,461.2,461.47999999999996
already,already,461.48,461.71000000000004
join,join,461.71,461.93
me,me,461.929999,462.069999
please,please,462.07,462.46999999999997
join,join,462.5,462.7
me,me,462.73,463.01
Chrissy,chrissy,464.4,464.7
how,how,464.7,464.76
you,,,
feelin,<unk>,464.77,464.78
how,how,465.84999999999997,465.89
about,about,465.89,465.93
you,you,466.1,466.29
Tracy,tracy,466.289999,466.83999900000003
I,i,467.1,467.24
love,love,467.24,467.48
when,when,467.48,467.61
my,my,467.609999,467.759999
fellow,fellow,467.76,468.05
Nike,nike,468.049999,468.349999
master,master,468.35,468.71000000000004
trainers,trainers,468.71,469.21
hang,hang,469.63,469.90999999999997
out,out,469.91,470.0
with,,,
me,me,470.22,470.41
on,on,470.41,470.58000000000004
the,the,471.14000000000004,471.16
work,work,471.16,471.43000000000006
outs,,,
let's,let's,473.5,473.75
go,go,473.75,473.96
almost,almost,474.08,474.5
there,there,474.5,474.76
we,,,
have,,,
one,one,475.47,475.71000000000004
more,more,475.72,475.89000000000004
time,time,475.89,476.18
through,through,476.21,476.4
after,after,476.4,476.71
this,this,476.71,476.98999999999995
four,four,477.469999,477.829999
three,three,478.48,478.97
two,two,479.54,479.87
one,one,480.36,480.8
recover,recover,481.259999,482.239999
all,all,484.48,484.62
right,right,484.619999,484.949999
swing,swing,485.1,485.45000000000005
those,those,485.459999,485.649999
legs,legs,485.65,485.92999999999995
around,around,485.93,486.33
we're,we're,487.38,487.49
going,going,487.49,487.71000000000004
back,back,487.72,487.97
to,to,487.97,488.06
the,the,488.06,488.16
hollow,hollow,488.18,488.59000000000003
hold,hold,488.89000000000004,489.1
but,but,489.58,489.68
this,this,489.68,489.86
time,time,489.86,490.16
if,if,490.16,490.22
you,you,490.26,490.36
feel,feel,490.36,490.59000000000003
really,really,490.59,490.79999999999995
good,good,490.8,491.07
we're,we're,491.37,491.53000000000003
going,going,491.53,491.75
to,to,491.75,491.77
hollow,hollow,491.81,492.15
rocks,rocks,492.15,492.58
join,join,492.93,493.22
me,me,493.22,493.25
here,here,493.41,493.68
let's,let's,494.099999,494.45999900000004
go,go,494.49,494.75
remember,remember,495.23,495.64000000000004
you,you,495.69,495.79
can,can,495.79,495.94
always,always,495.94,496.28
bring,bring,496.29,496.44
it,it,496.44,496.56
back,back,496.57,496.84
in,,,
to,,,
that,that,497.0,497.18
hollow,hollow,497.19,497.56
hold,hold,497.559999,497.949999
or,or,498.12,498.3
just,just,498.3,498.47
go,go,498.469999,498.61999899999995
to,to,498.62,498.72
the,the,498.719999,498.80999899999995
hollow,hollow,498.809999,499.089999
taps,taps,499.09,499.40999999999997
you,you,499.74,499.92
take,,,
it,,,
to,,,
your,your,500.309999,500.46999900000003
levels,levels,500.469999,500.80999899999995
I'm,i'm,500.809999,500.979999
giving,giving,500.98,501.22
you,you,501.219999,501.399999
options,options,501.4,502.06
remember,remember,502.43,502.69
this,this,502.690001,502.830001
is,is,502.83,502.96999999999997
your,your,502.96999900000003,503.159999
workout,workout,503.16,503.5
but,,,
we're,we're,503.65,503.78999999999996
doing,doing,503.789999,503.989999
it,it,503.99,504.13
together,together,504.13,504.65999999999997
come,come,505.03,505.1
on,on,505.27,505.40999999999997
big,big,506.72,506.97
squeeze,squeeze,506.97,507.20000000000005
let's,let's,508.03,508.21999999999997
go,go,508.55999999999995,508.58
keep,keep,511.04,511.24
those,those,511.24,511.41
shoulders,shoulders,511.41,511.83000000000004
off,off,511.85,512.1
the,the,512.099999,512.209999
ground,ground,512.22,512.61
keep,keep,513.19,513.4100000000001
that,that,513.41,513.5899999999999
hollow,hollow,513.59,514.08
let's,let's,514.08,514.39
go,go,514.389999,514.629999
five,five,514.69,514.98
seconds,seconds,514.98,515.45
that's,that's,517.389999,517.719999
three,three,517.719999,518.089999
two,two,518.88,519.06
one,one,520.63,520.92
all,all,522.209999,522.339999
right,right,522.34,522.5300000000001
last,last,522.54,522.88
time,time,522.9,523.13
on,on,523.13,523.22
the,the,523.22,523.3000000000001
bridge,bridge,523.3,523.54
March,march,523.57,523.86
if,if,524.17,524.3399999999999
you,you,524.34,524.4300000000001
didn't,didn't,524.43,524.5899999999999
bring,bring,524.59,524.76
those,those,524.76,524.92
hands,hands,524.92,525.16
up,up,525.16,525.3399999999999
maybe,maybe,525.34,525.64
try,try,525.64,525.88
it,it,525.88,525.99
this,this,525.99,526.1800000000001
time,time,526.18,526.4899999999999
ready,ready,526.9,527.27
peel,peel,527.91,528.14
those,those,528.14,528.34
hips,hips,528.34,528.57
off,off,528.57,528.73
the,the,528.73,528.84
ground,ground,528.84,529.1700000000001
three,three,529.81,530.3599999999999
two,two,530.91,531.2099999999999
one,one,531.71,532.1
all,all,532.49,532.64
right,right,532.639999,532.899999
dig,dig,532.91,533.3299999999999
into,into,533.33,533.58
the,the,533.58,533.69
floor,floor,533.69,534.2
keep,keep,534.71,534.94
that,that,534.96,535.19
tailbone,<unk>,535.19,535.6300000000001
tucked,tucked,535.63,536.0
keep,keep,537.339999,537.569999
a,,,
nice,,,
and,,,
strong,strong,538.1,538.53
after,after,539.309999,539.659999
this,this,539.66,539.85
we,we,539.879999,540.019999
have,have,540.02,540.22
our,our,540.23,540.39
bare,bare,540.39,540.8
plank,plank,540.86,541.29
and,and,541.6,541.87
then,then,541.87,542.07
we'll,,,
try,,,
to,,,
get,get,542.7,542.83
the,the,542.83,542.9100000000001
heart,heart,542.91,543.1
rate,rate,543.1,543.27
up,up,543.27,543.42
a,a,543.42,543.4799999999999
little,little,543.48,543.7
bit,bit,543.7,543.9000000000001
more,more,543.9,544.1999999999999
squad,squad,545.8499999999999,545.9
how,how,546.98,547.1
you,you,547.1,547.21
feeling,feeling,547.21,547.6
feeling,feeling,548.23,548.2900000000001
good,good,548.46,548.69
I,i,550.32,550.47
know,know,550.469999,550.619999
my,my,550.62,550.78
mom,mom,550.78,551.0699999999999
is,is,551.07,551.23
here,here,551.4,551.61
joining,joining,552.2,552.63
us,us,552.63,552.77
this,this,552.77,552.98
morning,morning,552.98,553.46
she,she,553.98,554.33
specifically,specifically,556.09,556.7
went,went,556.709999,556.749999
to,to,556.75,556.96
her,her,556.959999,557.219999
studio,studio,557.35,557.75
where,where,557.75,557.88
she,she,557.879999,558.019999
does,does,558.02,558.21
her,her,558.209999,558.349999
ceramics,ceramics,558.35,559.0500000000001
so,so,559.33,559.47
she,she,559.5,559.68
had,had,559.68,559.88
a,a,559.88,559.93
little,little,559.93,560.1099999999999
bit,bit,560.11,560.24
of,of,560.24,560.34
space,space,560.34,560.8100000000001
to,to,561.08,561.22
work,work,561.22,561.46
out,out,561.46,561.64
so,so,561.64,561.78
hi,hi,561.78,561.9399999999999
mom,mom,562.0,562.33
you,you,563.31,563.43
got,got,563.43,563.6099999999999
five,five,563.64,563.9
more,more,563.9,564.09
seconds,seconds,564.09,564.6800000000001
three,three,565.03,565.42
two,two,566.059999,566.169999
one,one,567.13,567.37
alright,alright,567.71,568.1
peel,peel,568.13,568.49
those,those,568.53,568.78
hips,hips,568.78,569.03
down,down,569.09,569.47
nice,nice,569.67,569.93
and,and,569.929999,570.0799989999999
slow,slow,570.08,570.51
let's,let's,570.969999,571.1599990000001
swing,swing,571.16,571.53
it,it,571.53,571.63
on,on,571.63,571.77
around,around,571.77,572.15
alright,alright,574.0,574.69
so,so,575.5,575.5200000000001
now,now,575.719999,575.879999
we're,we're,575.879999,575.999999
going,going,576.0,576.21
into,into,576.209999,576.369999
those,those,576.37,576.54
bare,bare,576.56,576.8199999999999
planks,planks,576.82,577.1700000000001
again,again,577.2,577.6700000000001
three,three,577.98,578.36
two,two,578.58,579.0200000000001
one,one,579.08,579.48
tap,tap,579.49,579.98
tap,tap,580.37,580.74
now,now,580.78,581.01
I,i,581.01,581.09
want,want,581.09,581.25
you,you,581.25,581.3
to,to,581.3,581.39
try,try,581.39,581.71
to,to,581.71,581.82
extend,extend,582.0200000000001,582.4300000000001
the,the,582.68,582.8199999999999
opposite,opposite,582.82,583.36
leg,leg,583.36,583.8000000000001
when,when,584.24,584.44
you're,you're,584.44,584.5600000000001
here,here,584.559999,584.8499989999999
if,if,585.11,585.2
you,you,585.2,585.36
feel,feel,585.38,585.61
good,good,585.61,585.83
or,or,586.28,586.5
you,you,586.5,586.57
can,,,
just,,,
stay,stay,586.74,586.95
here,here,586.95,587.1700000000001
I'm,i'm,587.61,587.79
okay,okay,587.79,588.03
with,with,588.03,588.18
that,that,588.179999,588.419999
what's,what's,588.84,589.12
up,up,589.12,589.2
Nicole,nicole,589.299999,589.7299989999999
good,good,590.16,590.3399999999999
morning,morning,590.34,590.73
to,to,590.73,590.87
you,you,590.87,591.21
awesome,awesome,593.67,594.27
job,job,594.27,594.59
everyone,everyone,594.59,595.1
stay,stay,595.65,595.85
strong,strong,595.85,596.13
with,with,596.13,596.33
me,me,596.33,596.59
good,good,597.89,598.35
breathe,breathe,599.18,599.65
push,push,600.18,600.7399999999999
five,five,601.03,601.3199999999999
more,more,601.32,601.5300000000001
seconds,seconds,601.53,602.26
three,three,602.849999,603.369999
two,two,604.869999,604.909999
one,one,604.919999,605.0599990000001
all,all,605.889999,606.209999
right,right,606.219999,606.5599990000001
relax,relax,606.57,607.3900000000001
so,so,607.799999,607.9799989999999
now,now,607.98,608.41
we're,we're,608.91,609.06
standing,standing,609.059999,609.629999
up,up,609.63,609.84
push,,,
yourself,yourself,610.57,610.97
up,up,610.969999,611.009999
we're,we're,611.629999,611.759999
gonna,gonna,611.76,611.91
go,go,611.91,612.04
to,to,612.039999,612.189999
some,some,612.190001,612.3800010000001
quick,quick,612.38,612.67
feet,feet,612.690001,613.0300010000001
we're,we're,613.42,613.5799999999999
just,,,
gonna,gonna,613.66,613.79
move,move,613.79,613.87
the,the,613.87,613.89
feet,,,
as,as,614.2,614.2900000000001
quick,quick,614.29,614.4599999999999
as,as,614.46,614.57
we,,,
can,can,614.67,615.04
and,and,615.22,615.37
when,when,615.37,615.48
I,i,615.48,615.57
say,say,615.6,615.82
forward,forward,615.82,616.37
you're,you're,616.61,616.75
just,,,
gonna,gonna,616.8,616.9699999999999
jump,jump,616.97,617.1700000000001
your,,,
feet,,,
forward,,,
and,,,
jump,jump,617.85,618.11
them,them,618.11,618.24
back,back,618.25,618.71
alright,alright,618.98,619.3100000000001
so,so,619.31,619.43
just,just,619.43,619.64
move,move,619.64,619.78
as,,,
fast,,,
as,,,
you,,,
can,,,
forward,forward,620.51,620.88
only,only,621.19,621.5500000000001
when,when,621.55,621.7199999999999
I,i,621.719999,621.8099990000001
say,say,621.809999,622.0699989999999
forward,forward,622.099999,622.339999
you,,,
ready,ready,622.51,622.78
we're,we're,623.34,623.46
doing,doing,623.46,623.62
this,this,623.62,623.77
two,,,
times,times,624.03,624.4599999999999
three,three,624.46,624.86
two,two,625.16,625.38
one,one,625.57,625.7700000000001
move,,,
those,those,626.03,626.16
feet,feet,626.16,626.4499999999999
forward,forward,627.15,627.53
nice,nice,628.33,628.64
come,come,628.67,628.89
on,on,628.889999,628.959999
forward,forward,628.959999,629.359999
good,good,630.42,630.5799999999999
so,,,
nice,,,
and,,,
quick,quick,630.89,631.11
forward,forward,631.14,631.52
yes,yes,631.96,632.37
you,you,632.37,632.46
got,got,632.46,632.7
it,it,632.7,632.85
forward,forward,633.12,633.26
keep,keep,634.0,634.21
that,that,634.22,634.39
chest,chest,634.39,634.67
up,up,634.67,634.6899999999999
feet,feet,635.26,635.41
moving,moving,635.41,635.5
fast,,,
come,come,637.64,637.84
on,on,637.84,637.98
come,come,638.349999,638.499999
on,on,638.5,638.66
forward,,,
forward,forward,640.54,640.6
yes,yes,640.6,640.63
come,come,640.8,641.03
on,on,641.03,641.2099999999999
three,three,641.65,642.12
two,two,642.559999,642.659999
one,one,643.309999,643.519999
relax,relax,644.139999,644.689999
all,,,
right,right,645.19,645.45
tap,tap,645.46,645.76
it,it,645.759999,645.869999
out,out,645.87,645.96
we're,we're,646.73,646.75
gonna,gonna,646.75,646.7900000000001
try,try,646.959999,647.1599990000001
that,that,647.16,647.31
again,again,647.309999,647.5699989999999
Trish,trish,648.16,648.63
I'm,i'm,649.039999,649.279999
so,so,649.34,649.59
glad,glad,649.59,649.9200000000001
you've,you've,649.92,650.0699999999999
been,been,650.07,650.1800000000001
moving,moving,650.19,650.5
with,with,650.5,650.65
us,us,650.65,650.9
keep,keep,651.31,651.5799999999999
crushing,crushing,651.58,651.96
it,it,651.96,652.1600000000001
it's,it's,652.72,652.97
so,so,652.98,653.2
awesome,awesome,653.2,653.62
every,every,653.62,653.85
single,single,653.85,654.2
week,week,654.21,654.63
you,you,654.82,654.9300000000001
guys,guys,654.93,655.0699999999999
been,been,655.12,655.26
hanging,hanging,655.26,655.63
out,out,655.63,655.78
with,with,655.78,655.9399999999999
us,us,655.94,656.1700000000001
working,working,656.639999,657.029999
out,out,657.03,657.26
really,really,657.96,658.25
getting,getting,658.25,658.46
after,after,658.46,658.76
it,it,658.76,658.79
and,and,658.79,658.8199999999999
being,being,658.849999,659.0599990000001
a,a,659.059999,659.129999
really,really,659.13,659.48
great,great,659.48,659.6700000000001
example,example,659.67,660.0799999999999
for,for,660.08,660.21
everyone,everyone,660.21,660.58
around,around,660.59,660.87
you,you,660.87,661.05
so,so,661.52,661.63
thank,thank,661.63,661.89
you,you,661.889999,662.009999
for,for,662.009999,662.159999
that,that,662.16,662.43
all,all,663.139999,663.229999
right,right,663.23,663.45
one,one,664.139999,664.389999
more,more,664.389999,664.549999
time,time,664.549999,664.8399989999999
on,on,664.84,664.94
the,the,664.940001,665.0500010000001
fast,fast,665.049999,665.399999
feet,feet,665.41,665.67
with,with,665.67,665.8
a,a,665.799999,665.8299989999999
forward,forward,665.83,666.1600000000001
jumps,jumps,666.16,666.48
three,three,666.48,666.8100000000001
two,two,667.07,667.3100000000001
one,one,671.2500000000001,671.3800000000001
let's,let's,673.1600000000001,673.2800000000001
go,,,
forward,,,
forward,,,
yes,,,
forward,,,
forward,,,
yup,,,
come,come,675.28,675.4399999999999
on,on,675.44,675.5400000000001
are,,,
you,you,675.66,675.6999999999999
quick,quick,675.7,675.99
are,are,675.99,676.0
you,you,676.33,676.35
quick,quick,676.349999,676.579999
how,how,676.58,676.69
can,can,676.69,676.7900000000001
you,you,676.79,676.81
go,go,680.2199999999999,680.2399999999999
forward,forward,681.3399999999999,681.4499999999999
forward,,,
forward,,,
come,come,681.62,681.75
on,on,681.75,681.98
come,come,682.28,682.3100000000001
on,on,682.3100000000001,682.33
three,three,683.1,683.27
two,two,683.86,683.88
one,one,683.88,683.93
relax,relax,685.6,686.8000000000001
all,all,686.94,687.23
right,right,687.28,687.74
how,how,688.72,688.85
are,,,
you,you,688.85,688.95
feeling,feeling,688.98,689.32
everyone,everyone,690.13,690.37
feeling,feeling,690.37,690.64
good,good,690.64,690.83
all,all,691.72,691.85
right,right,691.85,692.0
so,so,692.01,692.12
we're,we're,692.12,692.21
moving,moving,692.21,692.47
into,into,692.47,692.6
our,our,692.599999,692.699999
strength,strength,692.7,692.99
set,set,693.01,693.26
we,we,693.84,693.86
are,are,693.86,693.87
only,only,694.04,694.2199999999999
moving,moving,694.219999,694.4299990000001
through,through,694.429999,694.5699989999999
two,two,694.57,694.7600000000001
different,different,694.76,694.99
movement,movement,694.99,695.29
patterns,patterns,695.29,695.9499999999999
push,push,696.03,696.24
up,up,696.24,696.34
first,first,696.34,696.83
so,so,697.34,697.5300000000001
this,this,697.559999,697.809999
first,first,697.849999,698.139999
round,round,698.139999,698.399999
we're,we're,698.4,698.5
going,going,698.5,698.73
to,to,698.73,698.82
eccentric,,,
so,so,699.46,699.62
I'm,i'm,699.62,699.87
going,going,699.87,699.91
to,to,700.039999,700.129999
cue,cue,700.129999,700.379999
you,you,700.379999,700.549999
down,down,700.549999,700.8499989999999
for,for,700.85,701.02
four,four,701.02,701.4399999999999
seconds,seconds,701.440001,702.1400010000001
and,and,702.709999,702.969999
then,then,702.97,703.21
you're,you're,703.8100000000001,703.84
just,just,703.84,703.88
gonna,,,
warm,warm,704.05,704.31
