ORIGINAL_WORD,START_TIME,END_TIME
time,1247.33,1247.6899999999998
you're,1247.69,1247.81
gonna,1247.81,1247.99
bring,1248.0,1248.21
that,1248.21,1248.41
knee,1248.41,1248.75
to,1248.98,1249.13
the,1249.13,1249.3000000000002
opposite,1249.31,1249.79
shoulder,1249.79,1250.27
again,1250.48,1250.77
we've,1250.77,1250.95
got,1250.95,1251.19
three,1251.2,1251.64
full,1251.65,1252.0
rounds,1252.0,1252.56
you're,1252.7,1252.86
gonna,1252.86,1253.05
do,1253.05,1253.28
10,1253.29,1253.3
20,1254.33,1254.73
and,1254.77,1255.0
then,1255.0,1255.18
10,1255.71,1255.72
for,1255.73,1255.88
those,1255.88,1256.1
exercises,1256.099999,1256.879999
now's,1257.04,1257.33
the,1257.33,1257.4399999999998
time,1257.45,1257.64
to,1257.639999,1257.739999
pause,1257.74,1258.16
let's,1258.24,1258.46
get,1258.459999,1258.609999
to,1258.609999,1258.699999
work,,
now,,
it's,,
time,1501.03,1501.28
for,1501.28,1501.38
your,1501.38,1501.5100000000002
flexibility,1501.51,1502.19
block,1502.19,1502.61
Denise,1502.73,1503.3
I,1503.37,1503.4499999999998
think,1503.46,1503.67
you,1503.67,1503.77
earned,1503.77,1504.0
it,1504.01,1504.11
right,1504.11,1504.4299999999998
hope,1504.45,1504.7
so,1504.719999,1505.129999
you,1505.55,1505.73
definitely,1505.73,1506.18
did,1506.179999,1506.449999
so,1506.74,1507.06
three,1507.29,1507.75
stretches,1507.75,1508.37
20,1508.429999,1508.979999
seconds,1509.009999,1509.469999
on,1509.53,1509.76
each,1509.759999,1509.989999
side,1509.99,1510.21
as,1510.73,1510.98
always,1510.98,1511.39
we,1511.449999,1511.719999
are,1511.719999,1511.8199989999998
going,1511.82,1511.99
to,1511.99,1512.1
demo,1512.1,1512.53
and,1512.75,1512.95
then,1512.95,1513.06
you,1513.06,1513.1699999999998
will,1513.17,1513.3300000000002
follow,1513.33,1513.6799999999998
suit,1513.68,1514.05
make,1514.21,1514.49
sure,1514.49,1514.95
you,1514.97,1515.14
don't,1515.14,1515.39
fast,1515.39,1515.63
forward,1515.64,1515.93
through,1515.93,1516.0800000000002
this,1516.08,1516.29
part,1516.3,1516.76
first,1517.16,1517.48
one,1517.48,1517.71
I,1517.72,1517.88
know,1517.88,1518.2800000000002
you'll,1518.28,1518.5
love,1518.5,1518.82
to,1518.82,1518.9399999999998
cook,1518.94,1519.25
so,1519.25,1519.35
we,1519.35,1519.4599999999998
have,1519.47,1519.67
this,1519.67,1519.8000000000002
beautiful,1519.8,1520.31
rolling,1520.309999,1520.7099990000002
pin,1520.71,1520.95
for,1520.96,1521.08
your,1521.08,1521.26
first,1521.26,1521.54
stretch,1521.54,1522.14
you're,1522.99,1523.17
going,1523.17,1523.34
to,1523.34,1523.41
have,1523.42,1523.61
a,1523.61,1523.7099999999998
standing,1523.73,1524.27
overhead,1524.29,1524.81
reach,1524.83,1525.14
so,1525.139999,1525.299999
in,1525.299999,1525.509999
that,1525.509999,1525.6899990000002
standing,1525.71,1526.02
step,1526.02,1526.19
position,1526.19,1526.56
we're,1526.87,1526.98
going,1527.14,1527.1799999999998
to,1527.1799999999998,1527.2
raise,1527.2,1527.39
that,1527.77,1528.0
rolling,1528.0,1528.28
pin,1528.279999,1528.4599990000002
up,1528.49,1528.65
over,1528.67,1528.98
your,1528.98,1529.2
head,1529.199999,1529.5499989999998
and,1529.75,1529.99
slightly,1530.04,1530.55
rotate,1530.55,1531.09
to,1531.09,1531.1699999999998
the,1531.17,1531.3100000000002
side,1531.31,1531.7
letting,1531.88,1532.25
your,1532.25,1532.42
head,1532.42,1532.8200000000002
follow,1532.83,1533.21
the,1533.21,1533.32
direction,1533.32,1533.8
of,1533.83,1534.0
your,1534.0,1534.15
spine,1534.15,1534.68
20,1535.01,1535.39
seconds,1535.4,1535.75
on,1535.79,1536.04
each,1536.08,1536.31
side,1536.31,1536.6799999999998
after,1537.05,1537.4
that,1537.4,1537.7
I,1538.01,1538.13
know,1538.13,1538.2700000000002
you'll,1538.27,1538.43
love,1538.429999,1538.579999
it,1538.58,1538.6899999999998
but,1538.69,1538.8300000000002
let's,1538.83,1539.16
drop,1539.349999,1539.599999
it,1539.599999,1539.679999
to,1539.679999,1539.749999
the,1539.75,1539.87
side,1539.87,1540.15
do,1540.34,1540.36
you,1541.25,1541.36
want,1541.36,1541.4599999999998
to,1541.46,1541.5
be,1541.5,1541.61
a,1541.61,1541.66
cactus,1541.66,1542.37
sure,1542.65,1542.98
beautiful,1543.37,1544.1
we're,1544.299999,1544.479999
going,1544.48,1544.67
to,1544.67,1544.79
do,1544.79,1544.97
a,1545.0,1545.13
chest,1545.13,1545.5700000000002
stretch,1545.57,1545.89
so,1545.889999,1546.099999
raising,1546.1,1546.4499999999998
your,1546.449999,1546.5499989999998
arms,1546.549999,1546.769999
up,1546.77,1546.91
over,1546.91,1547.1
your,1547.1,1547.26
head,1547.26,1547.5
nice,1547.51,1547.76
and,1547.76,1547.89
high,1548.01,1548.43
you're,1548.66,1548.8300000000002
gonna,1548.83,1549.03
bend,1549.04,1549.32
your,1549.32,1549.46
elbows,1549.47,1549.85
90,1549.85,1550.16
degrees,1550.16,1550.53
opening,1550.63,1551.14
up,1551.14,1551.34
your,1551.34,1551.51
chest,1551.52,1552.13
if,1552.41,1552.6
you,1552.6,1552.7099999999998
want,1552.71,1552.87
to,1552.87,1552.9299999999998
feel,1552.93,1553.19
even,1553.21,1553.41
a,1553.41,1553.46
little,1553.46,1553.66
bit,1553.66,1553.8000000000002
more,1553.8,1553.96
of,1553.96,1554.05
a,1554.05,1554.13
pull,1554.13,1554.42
pressing,1554.42,1554.97
your,1554.97,1555.13
wrists,1555.13,1555.35
just,1555.35,1555.55
back,1555.56,1555.8
a,1555.81,1555.91
tiny,1555.91,1556.5800000000002
bit,1556.84,1557.11
more,1557.12,1557.52
making,1557.809999,1558.289999
sure,1558.29,1558.51
that,1558.51,1558.65
you're,1558.65,1558.8000000000002
breathing,1558.8,1559.37
here,1559.37,1559.82
third,1560.349999,1560.749999
stretch,1560.759999,1561.269999
you're,1561.299999,1561.4499990000002
gonna,1561.45,1561.65
take,1561.65,1562.0
a,1562.0,1562.06
seat,1562.059999,1562.289999
all,1562.32,1562.54
the,1562.54,1562.58
way,1562.58,1562.72
down,1562.719999,1562.919999
to,1562.92,1563.01
the,1563.009999,1563.099999
ground,1563.099999,1563.459999
for,1563.77,1563.91
your,1563.91,1564.12
seated,1564.129999,1564.609999
toe,1564.68,1565.01
reach,1565.01,1565.36
here,1565.359999,1565.659999
so,1566.66,1566.87
sitting,1566.87,1567.1999999999998
up,1567.31,1567.41
nice,1567.42,1567.74
and,1567.74,1567.93
tall,1567.93,1568.22
up,1568.22,1568.38
on,1568.38,1568.5200000000002
your,1568.52,1568.65
sit,1568.65,1568.88
bones,1568.88,1569.25
with,1569.42,1569.67
your,1569.67,1569.8100000000002
feet,1569.82,1570.11
flexed,1570.11,1570.6699999999998
she's,1570.84,1571.11
going,1571.11,1571.3
to,1571.3,1571.47
slowly,1571.47,1572.11
raise,1572.11,1572.36
her,1572.36,1572.51
arms,1572.51,1572.79
up,1572.82,1572.95
hinging,1573.36,1573.57
at,1573.9,1574.0700000000002
her,1574.07,1574.26
hips,1574.26,1574.51
and,1574.53,1574.71
till,1574.74,1575.11
her,1575.11,1575.29
range,1575.29,1575.54
of,1575.54,1575.65
motion,1575.65,1576.01
allows,1576.01,1576.53
keeping,1576.849999,1577.239999
that,1577.24,1577.46
back,1577.469999,1577.789999
nice,1577.84,1578.1
and,1578.099999,1578.299999
flat,1578.3,1578.71
once,1579.09,1579.38
she,1579.38,1579.5700000000002
reaches,1579.57,1579.9399999999998
there,1579.94,1580.2
then,1580.2,1580.41
she'll,1580.41,1580.6
lower,1580.599999,1580.889999
her,1580.9,1581.0600000000002
arms,1581.099999,1581.539999
so,1581.809999,1582.149999
slowly,1582.15,1582.62
but,1582.619999,1582.769999
surely,1582.77,1583.19
she's,1583.190001,1583.450001
feeling,1583.449999,1583.769999
that,1583.77,1583.95
stretch,1583.949999,1584.229999
in,1584.23,1584.39
her,1584.39,1584.5500000000002
hamstrings,1584.55,1585.14
as,1585.459999,1585.669999
she,1585.69,1585.87
continues,1585.87,1586.37
to,1586.37,1586.5
flex,1586.5,1586.85
her,1586.85,1587.02
feet,1587.02,1587.25
she'll,1587.32,1587.53
feel,1587.53,1587.84
a,1587.85,1587.9299999999998
little,1587.93,1588.15
bit,1588.15,1588.2800000000002
in,1588.29,1588.44
those,1588.44,1588.68
calves,1588.68,1589.02
now,1589.82,1590.1699999999998
you,1590.22,1590.4
worked,1590.4,1590.65
hard,1590.65,1591.0300000000002
so,1591.17,1591.3000000000002
let's,1591.3,1591.45
continue,,
to,1591.48,1591.5
earn,1591.56,1591.78
that,1591.78,1591.81
recovery,1592.73,1593.34
