during,during,344.93,345.11
this,this,345.11,345.25
time,time,345.26,345.51
period,period,345.51,345.84
good,good,346.2,346.38
and,and,346.38,346.53
relaxed,relaxed,346.53,346.91999999999996
i'm,,,
gonna,gonna,347.65,347.78
shake,shake,347.78,348.03
that,that,348.03,348.2
out,out,348.2,348.37
he's,he's,348.38,348.48
gonna,gonna,348.48,348.65000000000003
go,go,348.65,348.78999999999996
right,right,348.79,349.02000000000004
back,back,349.02,349.21999999999997
into,into,349.22,349.56
it,it,349.56,349.78000000000003
one,one,351.07,351.28
more,more,351.28,351.44
time,time,351.44,351.89
the,the,353.099999,353.21999900000003
more,more,353.219999,353.449999
you,you,353.45,353.61
breathe,breathe,353.61,353.99
through,through,353.99,354.2
these,these,354.2,354.37
stretches,stretches,354.37,354.84000000000003
the,the,354.84,354.95
more,more,354.95,355.12
you're,you're,355.12,355.25
gonna,gonna,355.25,355.43
oxygenate,<unk>,355.469999,356.129999
the,the,356.139999,356.219999
muscles,muscles,356.219999,356.689999
that,that,356.69,356.82
are,are,356.82,356.9
about,about,356.9,357.21999999999997
to,to,357.219999,357.34999899999997
work,work,357.349999,357.599999
and,and,357.599999,357.689999
that's,that's,357.69,357.8
exactly,exactly,357.799999,358.39999900000004
what,what,358.4,358.53999999999996
we,we,358.539999,358.669999
want,want,358.67,359.05
also,also,359.299999,359.679999
when,when,359.68,359.82
you,you,359.82,359.95
pump,pump,359.959999,360.209999
oxygen,oxygen,360.22,360.76000000000005
into,into,360.76,360.98
the,the,360.98,361.04
muscles,muscles,361.04,361.51000000000005
it's,it's,361.82,361.89
going,going,361.89,361.99
to,to,361.99,362.05
help,help,362.05,362.24
the,the,362.24,362.33
muscles,,,
to,to,362.65,362.81
relax,relax,362.81,363.34
so,so,363.35,363.41
you're,you're,363.41,363.5
going,,,
to,,,
get,get,363.66,363.77000000000004
more,more,363.78,364.11999999999995
out,out,364.13,364.3
of,of,364.3,364.43
these,these,364.43,364.57
stretches,stretches,364.57,365.01
just,just,367.3,367.34
about,about,367.51,367.61
halfway,halfway,367.62,368.06
there,there,368.059999,368.309999
on,on,368.309999,368.419999
the,the,368.42,368.53000000000003
second,second,368.53,368.89
stretch,stretch,368.9,369.54999999999995
four,four,376.74,377.26
three,three,377.799999,378.299999
two,two,378.9,379.23999999999995
and,and,379.37,379.71
one,one,379.71,379.98999999999995
perfect,perfect,379.99,380.43
let's,let's,380.43,380.59000000000003
move,move,380.59,380.77
it,it,380.77,380.88
over,over,381.02,381.34999999999997
to,to,381.39,381.47999999999996
the,the,381.48,381.58000000000004
other,other,381.62,381.84000000000003
side,side,381.84,382.25
and,and,382.9,383.03999999999996
again,again,383.04,383.27000000000004
when,when,383.27,383.37
you're,you're,383.37,383.5
going,going,383.53,383.79999999999995
through,through,383.8,383.96000000000004
this,,,
stretch,stretch,384.09,384.47999999999996
series,series,384.48,384.88
you,you,385.17,385.33000000000004
really,really,385.33,385.57
want,want,385.57,385.77
to,to,385.77,385.83
be,be,385.84,386.03999999999996
mentally,mentally,386.05,386.56
getting,getting,386.57,386.84
yourself,yourself,386.84,387.23999999999995
your,your,387.25,387.39
head,head,387.389999,387.739999
should,should,387.74,387.87
be,be,387.88,388.05
in,in,388.08,388.31
the,the,388.309999,388.399999
game,game,388.4,388.82
you,you,389.09,389.17999999999995
shouldn't,shouldn't,389.179999,389.479999
be,be,389.48,389.73
looking,looking,389.929999,390.299999
around,around,390.3,390.6
if,if,390.599999,390.69999900000005
you're,you're,390.7,390.81
in,in,390.809999,390.929999
a,a,390.929999,390.989999
gym,gym,390.99,391.26
you,you,391.259999,391.329999
shouldn't,shouldn't,391.33,391.53999999999996
be,be,391.54,391.65000000000003
looking,looking,391.65,391.94
around,around,391.94,392.28
seeing,seeing,392.28,392.46999999999997
what,what,392.469999,392.55999899999995
other,other,392.559999,392.739999
people,people,392.74,393.04
are,are,393.04,393.09000000000003
doing,doing,393.089999,393.509999
if,if,393.839999,393.86999899999995
you're,you're,393.87,394.02
at,at,394.02,394.15
home,home,394.15,394.48999999999995
you,you,394.49,394.6
shouldn't,shouldn't,394.6,394.90000000000003
be,be,394.9,395.13
text,text,395.46999900000003,395.81999900000005
messaging,messaging,395.82,396.28
this,this,396.279999,396.439999
is,is,396.440001,396.580001
a,a,396.58,396.64
time,time,396.64,396.99
to,to,396.99,397.14
really,really,397.15,397.42999999999995
set,set,397.439999,397.649999
your,your,397.65,397.76
intention,intention,397.76,398.40999999999997
and,and,398.72,398.79
to,,,
get,get,398.95,399.12
your,your,399.12,399.23
head,head,399.23,399.46000000000004
in,in,399.46,399.53999999999996
the,the,399.54,399.63
game,game,399.63,399.98
for,for,399.98,400.12
what's,what's,400.12,400.38
about,about,400.41,400.84000000000003
to,to,400.85,400.97
happen,happen,400.97,401.41
which,which,401.41,401.58000000000004
is,is,401.58,401.75
you're,you're,401.75,401.9
gonna,gonna,401.9,402.04999999999995
give,give,402.05,402.21000000000004
a,a,402.21,402.26
hundred,hundred,402.26,402.51
percent,percent,402.51,402.84999999999997
to,to,402.85,402.95000000000005
this,this,402.95,403.09999999999997
workout,workout,403.1,403.51000000000005
just,just,403.51,403.71
like,like,403.71,403.83
you,you,403.84,403.96
are,are,403.96,404.07
with,with,404.07,404.21999999999997
every,every,404.25,404.54
single,single,404.54,404.84000000000003
workout,workout,404.84,405.2
in,in,405.21,405.33
this,this,405.33,405.47999999999996
trainer,trainer,405.49,405.95
that's,that's,406.21,406.45
how,how,406.45,406.53999999999996
you're,you're,406.54,406.67
gonna,gonna,406.67,406.84000000000003
get,get,406.84,406.97999999999996
the,the,406.98,407.05
results,results,407.05,407.57
good,good,409.04,409.21000000000004
five,five,409.21,409.46
more,more,409.46,409.63
seconds,seconds,409.63,410.0
left,left,410.0,410.2
on,on,410.2,410.33
this,,,
side,side,410.4,410.79999999999995
feeling,feeling,410.86,411.13
warm,warm,411.13,411.38
oh,oh,412.15,412.27
yeah,yeah,412.27,412.53999999999996
good,good,413.559999,413.759999
and,and,413.77,414.08
relaxed,relaxed,414.08,414.55
she's,she's,414.72,414.8
gonna,gonna,414.8,414.95
shake,shake,414.95,415.21
that,that,415.21,415.39
out,out,415.39,415.65999999999997
come,come,416.71,416.91999999999996
right,right,416.92,417.19
back,back,417.19,417.46
up,up,417.46,417.83
perfect,perfect,419.55,420.04
just,just,435.09,435.28
about,about,435.28,435.46
halfway,halfway,435.47,435.91
there,there,435.91,436.17
on,on,436.17,436.3
this,this,436.3,436.48
second,second,436.49,436.87
round,round,437.8,438.14
of,of,438.14,438.26
quad,quad,438.29,438.65000000000003
stretch,stretch,438.65,439.17999999999995
this,this,440.53,440.55999999999995
is,is,440.559999,440.689999
gonna,gonna,440.69,440.82
be,be,440.82,440.95
really,really,440.95,441.31
really,really,441.309999,441.559999
important,important,441.559999,441.879999
this,,,
stretch,stretch,442.07,442.4
for,for,442.4,442.53
today's,today's,442.53,442.95
workout,workout,442.95,443.39
because,because,443.389999,443.619999
we're,we're,443.62,443.72
doing,doing,443.719999,443.959999
a,a,443.96,444.0
lot,lot,444.0,444.21
of,of,444.21,444.29999999999995
legs,legs,444.3,444.7
five,five,445.7,446.28999999999996
four,four,446.38,446.9
three,three,447.33,447.83
two,two,448.32,448.78
one,one,448.99,449.37
good,good,449.41,449.64000000000004
moving,moving,450.02,450.34999999999997
right,right,450.35,450.62
into,into,450.66,451.09000000000003
a,a,451.09,451.2
sumo,sumo,451.2,451.69
squat,squat,451.69,452.09
stretch,stretch,452.1,452.67
he's,he's,453.32,453.5
gonna,gonna,453.5,453.64
take,take,453.64,453.78999999999996
a,a,453.79,453.84000000000003
nice,nice,453.84,454.19
wide,wide,454.19,454.43
base,base,454.43,454.75
and,and,454.75,454.88
just,just,454.88,455.02
drop,drop,455.02,455.34
your,your,455.34,455.45
hands,hands,455.45,455.81
right,right,455.81,456.01
down,down,456.01,456.18
to,to,456.18,456.28000000000003
the,the,456.28,456.38
ground,ground,456.38,456.87
yep,yep,458.24,458.5
just,just,458.65,458.84999999999997
let,let,458.849999,458.989999
your,your,458.99,459.09000000000003
butt,butt,459.09,459.29999999999995
drop,drop,459.309999,459.559999
all,all,459.57,459.83
the,the,459.86,459.91
way,way,459.91,460.1
down,down,460.099999,460.51999900000004
michael,michael,463.45,463.71
can,can,463.71,463.81
get,get,463.809999,463.929999
a,a,463.929999,463.96999900000003
little,little,463.969999,464.16999899999996
wider,wider,464.17,464.62
on,on,464.799999,464.96999900000003
the,the,464.969999,465.069999
strips,strips,465.07,465.42
and,and,465.42,465.53000000000003
i,i,465.53,465.60999999999996
was,was,465.61,465.79
able,able,465.79,466.01000000000005
to,to,466.01,466.23
during,during,466.25,466.52
our,our,466.52,466.65
bodyweight,<unk>,466.81,467.22999999999996
workout,workout,467.23999999999995,467.78
10,,,
seconds,seconds,470.16,470.55
left,left,470.55,470.94
this,this,471.0,471.17
is,is,471.17,471.31
again,again,471.35,471.70000000000005
excellent,excellent,471.72,472.23
for,for,472.23,472.37
warming,warming,472.37,472.75
up,up,472.75,472.89
and,and,472.89,472.99
opening,opening,472.99,473.36
up,up,473.36,473.49
the,the,473.49,473.62
hips,hips,473.62,473.88
our,our,477.74,477.85
hips,hips,477.849999,478.06999900000005
get,get,478.07,478.23
really,really,478.23,478.44
tight,tight,478.46,478.69
because,because,478.71,478.81
we,we,478.809999,478.909999
spend,spend,478.91,479.18
so,so,479.25,479.58
much,much,479.58,479.83
time,time,479.83,480.21
sitting,sitting,480.21,480.57
down,down,480.57,481.03
good,good,483.809999,484.139999
and,and,484.4,484.56
relax,relax,484.559999,484.869999
just,just,485.35,485.39000000000004
come,come,485.459999,485.629999
up,up,485.629999,485.869999
shake,shake,485.869999,486.099999
it,it,486.1,486.21000000000004
out,out,486.209999,486.48999899999995
we're,we're,487.64,487.72999999999996
gonna,gonna,487.73,487.89000000000004
move,move,487.89,488.15
right,right,488.15,488.4
into,into,488.4,488.67999999999995
the,the,488.68,488.76
next,next,488.76,489.07
round,round,489.07,489.43
music,music,493.49,493.67
again,again,494.27,494.59
he's,he's,494.61,494.84000000000003
keeping,keeping,494.84,495.23999999999995
his,his,495.24,495.56
back,back,495.9,496.27
nice,nice,496.27,496.57
and,and,496.57,496.71
straight,straight,496.71,496.98999999999995
he's,he's,496.99,497.18
not,not,497.19,497.48
bent,bent,497.48,497.75
over,over,497.77,498.34
everything,everything,498.91,499.47
he's,he's,499.48,499.67
in,in,499.67,499.77000000000004
the,,,
perfect,perfect,499.88,500.29
position,position,500.29,500.77000000000004
for,for,500.77,500.91999999999996
this,this,500.92,501.06
stretch,stretch,501.07,501.55
about,about,506.88,507.11
halfway,halfway,507.12,507.54
there,there,507.54,507.87
after,after,509.1,509.27000000000004
we,we,509.27,509.38
finish,finish,509.38,509.67
with,with,509.68,509.83
this,this,509.83,509.97999999999996
stretch,stretch,509.98,510.21000000000004
we're,we're,510.21,510.29999999999995
gonna,gonna,510.3,510.45
move,move,510.45,510.63
right,right,510.63,510.83
into,into,510.83,511.03
our,our,511.03,511.15999999999997
upper,upper,511.17,511.38
body,body,511.38,511.62
stretches,stretches,511.62,512.26
ten,ten,514.77,514.99
seconds,seconds,514.99,515.4300000000001
left,left,515.429999,515.919999
and,and,517.219999,517.6599990000001
five,five,517.66,518.29
four,four,518.54,519.13
three,three,519.69,520.24
two,two,520.799999,521.239999
one,one,521.42,521.76
all,all,521.789999,521.899999
right,right,521.9,522.04
on,on,522.059999,522.2199989999999
our,our,522.219999,522.349999
feet,feet,522.35,522.6800000000001
right,right,522.68,522.9499999999999
into,into,522.97,523.24
our,our,523.24,523.39
dynamic,dynamic,523.39,523.92
chest,chest,523.92,524.17
stretch,stretch,524.17,524.5899999999999
he's,he's,524.8,525.0899999999999
just,just,525.09,525.22
gonna,gonna,525.22,525.39
shake,shake,525.39,525.71
out,out,525.71,526.0500000000001
again,again,526.58,526.86
he's,he's,526.87,527.08
not,not,527.08,527.35
forcing,forcing,527.35,527.87
it,it,527.87,528.0
and,and,528.0,528.27
ripping,ripping,528.27,528.65
through,through,528.65,528.91
his,his,528.91,529.0699999999999
body,body,529.07,529.5300000000001
we're,we're,529.83,529.95
just,just,529.95,530.2800000000001
getting,getting,530.309999,530.5799989999999
the,the,530.58,530.6700000000001
body,body,530.67,531.0
nice,nice,531.01,531.34
and,and,531.34,531.51
warmed,warmed,531.51,531.8
up,up,531.8,532.17
perfect,perfect,533.27,533.6899999999999
that's,that's,534.39,534.4799999999999
like,like,534.92,535.17
perfect,perfect,535.23,535.77
laughter,laughter,538.06,538.1999999999999
ten,ten,541.63,541.84
seconds,seconds,541.84,542.24
left,left,542.24,542.52
on,on,542.52,542.61
this,this,542.61,542.76
first,first,542.77,543.09
round,round,543.09,543.4100000000001
music,music,549.2300000000001,549.2900000000001
it's,it's,549.2900000000001,549.32
part,part,549.32,549.3600000000001
of,of,549.3600000000001,549.3800000000001
this,this,549.3800000000001,549.4100000000001
stretch,stretch,549.58,549.87
you,you,549.87,549.97
may,may,549.969999,550.119999
also,also,550.12,550.47
fill,fill,550.469999,550.709999
this,this,550.71,550.94
in,in,551.24,551.4
your,your,551.4,551.81
shoulders,shoulders,551.91,552.4
and,and,552.4,552.49
that's,that's,552.64,552.69
great,great,552.69,552.95
as,as,552.96,553.13
well,well,553.13,553.49
good,good,554.17,554.39
and,and,554.389999,554.519999
relax,relax,554.52,555.05
shake,shake,555.62,555.65
it,it,555.82,555.9100000000001
out,out,555.91,556.17
moving,moving,557.38,557.5899999999999
right,right,557.5899999999999,557.6899999999999
into,into,557.859999,558.119999
the,the,558.119999,558.209999
next,next,558.209999,558.469999
round,round,558.47,558.95
again,again,559.97,560.36
you,you,561.23,561.29
know,know,561.29,561.4
so,so,561.4,561.6999999999999
so,so,561.73,562.01
often,often,562.01,562.31
at,at,562.31,562.42
the,the,562.42,562.5
gym,gym,562.5,562.8
i,i,562.8,562.9
see,see,562.93,563.1099999999999
guys,guys,563.11,563.54
working,working,563.54,563.9399999999999
out,out,563.94,564.19
and,and,564.47,564.6600000000001
they'll,they'll,564.66,564.78
just,just,564.78,565.0
like,like,565.0,565.16
pump,pump,565.18,565.5999999999999
chests,chests,565.6,565.99
all,all,566.0,566.32
day,day,566.32,566.71
and,and,566.73,566.86
then,then,566.86,566.98
they,they,566.98,567.13
never,never,567.13,567.54
stretch,stretch,567.54,568.0999999999999
and,and,568.349999,568.499999
that's,,,
what,,,
really,really,568.83,569.09
creates,creates,569.09,569.52
that,that,569.52,569.67
kind,kind,569.67,569.79
of,of,569.79,569.89
shoulder,shoulder,569.889999,570.309999
rotation,rotation,570.309999,570.899999
forward,forward,570.9,571.38
and,and,571.66,571.81
overtime,overtime,571.809999,572.3599989999999
that's,that's,572.36,572.5
also,also,572.509999,572.779999
what,what,572.78,572.93
leads,leads,572.929999,573.169999
to,to,573.17,573.27
injury,injury,573.27,573.67
so,so,573.67,574.04
with,with,574.4,574.59
any,any,574.6,574.84
clutch,clutch,574.84,575.14
workout,workout,575.139999,575.509999
we,we,575.539999,575.689999
always,always,575.74,576.16
have,have,576.16,576.3299999999999
people,people,576.34,576.71
warm,warm,576.71,576.98
up,up,576.98,577.19
and,and,577.22,577.37
stretch,stretch,577.37,577.71
all,all,577.82,578.22
areas,areas,578.22,578.5600000000001
of,of,578.56,578.66
the,the,578.66,578.73
body,body,578.73,579.08
because,because,579.09,579.4
that's,that's,579.63,579.97
what,what,579.97,580.12
really,really,580.12,580.39
is,is,580.39,580.6
in,in,580.79,580.99
it's,it's,581.09,581.2800000000001
injury,injury,581.3,581.66
prevention,prevention,581.66,582.18
but,but,582.18,582.4699999999999
believe,believe,582.57,582.8900000000001
it,it,582.89,582.96
or,or,582.96,583.02
not,not,583.02,583.22
you'll,you'll,583.22,583.37
also,also,583.37,583.7
get,get,583.7,583.8900000000001
better,better,583.89,584.15
results,results,584.15,584.6
because,because,584.599999,584.849999
the,the,584.849999,584.9199990000001
muscles,muscles,584.92,585.3299999999999
are,are,585.33,585.44
able,able,585.46,585.95
to,to,586.59,586.72
have,have,586.719999,586.959999
better,better,586.96,587.38
mobility,mobility,587.679999,588.2299989999999
and,and,588.23,588.37
range,range,588.37,588.58
of,of,588.58,588.6700000000001
motion,motion,588.67,589.02
throughout,throughout,589.02,589.21
the,the,589.21,589.23
movement,movement,589.5500000000001,589.63
take,take,590.0500000000001,590.11
good,good,590.28,590.49
relax,relax,590.49,590.99
and,and,591.349999,591.449999
we're,we're,591.45,591.5400000000001
gonna,gonna,591.54,591.6899999999999
move,move,591.69,591.9100000000001
right,right,591.91,592.1999999999999
into,into,592.23,592.8100000000001
our,our,592.809999,593.0899989999999
across,across,593.1,593.5400000000001
the,the,593.539999,593.659999
chest,chest,593.66,593.9399999999999
shoulder,shoulder,593.940001,594.320001
stretch,stretch,594.32,594.6500000000001
so,so,594.65,594.76
heat,heat,594.76,594.9399999999999
michael,michael,594.959999,595.229999
just,just,595.23,595.36
gonna,gonna,595.36,595.52
pull,pull,595.52,595.73
this,this,595.73,595.91
arm,arm,595.91,596.12
straight,straight,596.12,596.38
across,across,596.38,596.92
if,if,597.3,597.4699999999999
you,you,597.47,597.65
feel,feel,597.65,597.99
any,any,597.99,598.21
sort,sort,598.21,598.39
of,of,598.39,598.47
pinching,pinching,598.47,598.98
in,in,598.98,599.08
your,your,599.08,599.21
chest,chest,599.21,599.64
when,when,599.64,599.74
you,you,599.74,599.86
do,do,599.86,600.04
this,this,600.04,600.25
exercise,exercise,600.27,600.8299999999999
that,that,600.83,600.99
is,is,600.99,601.1
an,an,601.1,601.22
indication,indication,601.23,602.0600000000001
that,that,602.36,602.63
you,you,602.63,602.8
need,need,602.8,602.9699999999999
to,to,602.97,603.03
spend,spend,603.03,603.27
more,more,603.27,603.4399999999999
time,time,603.44,603.73
stretching,stretching,603.73,604.1
your,your,604.099999,604.219999
chest,chest,604.23,604.57
because,because,604.57,604.84
as,as,604.84,604.96
you're,you're,604.96,605.07
bringing,bringing,605.07,605.49
that,that,605.49,605.63
arm,arm,605.63,605.84
across,across,605.84,606.39
your,your,606.69,606.86
chest,chest,606.86,607.1800000000001
is,is,607.179999,607.309999
actually,actually,607.309999,607.6999989999999
contracting,contracting,607.7,608.33
and,and,608.33,608.4200000000001
if,if,608.549999,608.679999
you,you,608.679999,608.8399989999999
feel,feel,608.839999,609.069999
that,that,609.07,609.24
chest,chest,609.24,609.59
want,want,609.589999,609.729999
to,to,609.73,609.8100000000001
tighten,tighten,609.809999,610.169999
up,up,610.17,610.4
just,,,
spend,spend,610.83,611.09
a,a,611.09,611.15
couple,couple,611.15,611.48
of,of,611.48,611.58
extra,extra,611.58,611.89
minutes,minutes,611.889999,612.139999
stretching,stretching,612.17,612.54
your,your,612.54,612.66
chest,chest,612.66,612.98
against,against,612.98,613.25
the,the,613.25,613.34
wall,wall,613.34,613.89
or,or,614.15,614.34
however,however,614.34,614.7900000000001
you,you,614.79,614.9699999999999
you,you,615.0,615.12
know,know,615.12,615.29
against,against,615.42,615.81
the,the,615.81,615.89
machine,machine,615.89,616.38
however,however,616.39,616.67
you,you,616.67,616.7099999999999
need,need,616.71,616.87
to,to,616.87,616.94
do,do,616.94,617.07
it,it,617.07,617.1700000000001
to,to,617.17,617.24
make,make,617.24,617.42
sure,sure,617.42,617.5799999999999
you're,you're,617.58,617.7
keeping,keeping,617.71,617.99
those,those,617.99,618.19
muscles,muscles,618.2,618.5600000000001
nice,nice,618.56,618.8599999999999
and,and,618.86,619.0
lengthened,lengthened,619.0,619.41
at,at,620.52,620.59
five,five,620.59,620.89
seconds,seconds,620.889999,621.249999
left,left,621.25,621.59
on,on,621.59,621.7
this,this,621.7,621.96
right,right,622.01,622.31
side,side,622.309999,622.769999
good,good,624.48,624.77
and,and,624.82,625.07
relax,relax,625.07,625.62
take,,,
it,it,626.29,626.41
out,out,626.41,626.56
oh,oh,626.559999,626.7299989999999
sorry,sorry,626.799999,627.009999
about,about,627.009999,627.209999
that,that,627.21,627.46
i,i,627.559999,627.5699989999999
mean,mean,627.61,627.76
to,to,627.759999,627.799999
be,be,627.809999,627.929999
hitting,hitting,627.929999,628.119999
you,you,628.119999,628.259999
moving,moving,629.049999,629.379999
right,right,629.379999,629.579999
into,into,629.58,629.8100000000001
the,the,629.809999,629.929999
next,next,629.93,630.26
round,round,630.26,630.67
good,good,631.4799999999999,631.7099999999999
so,so,632.5999999999999,632.63
again,again,634.26,634.5
we,we,634.5,634.59
want,want,634.59,634.7900000000001
to,to,634.79,634.8499999999999
make,make,634.85,635.01
sure,sure,635.01,635.1899999999999
you,you,635.19,635.34
always,always,635.34,635.6800000000001
want,want,635.68,635.8199999999999
to,to,635.82,635.88
make,make,635.88,636.07
sure,sure,636.07,636.2900000000001
you're,you're,636.29,636.43
stretching,stretching,636.43,636.8199999999999
your,your,636.82,636.96
upper,upper,636.97,637.21
body,body,637.21,637.52
appropriately,appropriately,637.52,638.09
sometimes,sometimes,638.09,638.46
people,people,638.46,638.77
spend,spend,638.78,639.02
time,time,639.02,639.27
stretching,stretching,639.27,639.63
their,their,639.63,639.78
lower,lower,639.78,640.05
body,body,640.05,640.4399999999999
never,never,640.78,641.0799999999999
thing,thing,641.08,641.26
you,you,641.259999,641.299999
know,,,
stretch,stretch,641.46,641.77
their,their,641.77,641.93
upper,upper,641.94,642.19
body,body,642.19,642.61
and,and,642.98,643.5500000000001
it's,,,
so,so,643.91,644.3399999999999
so,so,644.389999,644.639999
so,so,644.65,644.88
important,important,644.88,645.3
by,by,645.309999,645.4899989999999
keeping,keeping,645.49,645.83
those,those,645.83,646.07
muscles,muscles,646.08,646.58
nice,nice,646.949999,647.259999
and,and,647.26,647.43
lengthened,lengthened,647.43,647.8299999999999
out,out,647.83,648.0600000000001
you're,you're,648.059999,648.179999
actually,actually,648.2,648.6
gonna,gonna,648.6,648.77
get,get,648.77,648.99
better,better,649.12,649.54
range,range,649.54,649.8199999999999
of,of,649.82,649.9100000000001
motion,motion,649.91,650.3399999999999
better,better,650.36,650.67
mobility,mobility,650.67,651.37
and,and,651.56,651.7199999999999
over,,,
time,,,
that's,that's,652.22,652.4100000000001
gonna,gonna,652.41,652.53
lead,lead,652.53,652.75
to,to,652.75,652.84
greater,greater,652.84,653.15
strength,strength,653.15,653.51
gains,gains,653.51,653.83
but,but,654.64,654.67
four,four,657.54,657.9399999999999
three,three,658.44,658.97
two,two,659.599999,660.009999
one,one,660.36,660.8000000000001
moving,moving,660.849999,661.199999
over,over,661.2,661.3900000000001
to,to,661.389999,661.519999
the,the,661.52,661.65
other,other,661.66,661.87
side,side,661.87,662.36
especially,especially,664.949999,665.239999
for,for,665.24,665.37
somebody,somebody,665.369999,665.649999
like,like,665.65,665.8199999999999
michael,michael,665.82,666.11
who,who,666.109999,666.249999
now,now,666.25,666.5
has,has,666.51,666.71
to,to,666.709999,666.8099990000001
spend,spend,666.81,667.0899999999999
his,his,667.09,667.23
time,time,667.23,667.64
fighting,fighting,668.58,668.99
fires,fires,668.99,669.45
and,and,669.45,669.58
carrying,carrying,669.58,669.9100000000001
around,around,669.91,670.23
tons,tons,670.24,670.47
of,of,670.47,670.61
gear,gear,670.62,671.0
and,and,671.0,671.14
carrying,carrying,671.14,671.46
people,people,671.46,671.76
out,out,671.76,671.83
of,of,671.83,671.96
buildings,buildings,671.96,672.32
it's,it's,672.32,672.45
so,so,672.45,672.71
important,important,672.71,673.1
to,to,673.1,673.15
have,have,673.16,673.36
that,that,673.36,673.5
flexibility,flexibility,673.5,674.08
through,through,674.08,674.21
your,your,674.21,674.36
upper,upper,674.37,674.6
body,body,674.599999,674.889999
last,last,674.889999,675.089999
thing,thing,675.09,675.23
you,you,675.23,675.33
want,want,675.33,675.46
to,to,675.46,675.5
do,do,675.5,675.61
is,is,675.61,675.73
catch,catch,675.73,676.0
cramp,cramp,676.0,676.41
in,in,676.44,676.57
a,a,676.57,676.62
moment,moment,676.62,676.8
it's,it's,676.98,677.16
most,most,677.16,677.35
like,like,677.65,677.89
that,that,677.889999,678.1999989999999
right,right,678.2,678.51
so,so,678.509999,678.879999
it's,it's,680.049999,680.0799989999999
probably,probably,680.12,680.46
super,super,680.46,680.77
important,important,680.77,681.21
for,for,681.21,681.37
you,you,681.37,681.55
eight,eight,685.36,685.53
seconds,seconds,685.53,685.91
left,left,685.91,686.43
six,six,687.63,688.28
five,five,688.51,689.24
four,four,689.42,689.99
three,three,690.5,691.07
two,two,691.56,692.04
one,one,692.33,692.69
good,good,692.69,692.9200000000001
time,time,692.92,693.26
so,,,
we're,,,
gonna,,,
shake,shake,693.71,693.9300000000001
it,it,693.929999,694.039999
out,out,694.04,694.23
move,move,694.27,694.53
right,right,694.53,694.76
into,into,694.76,695.23
the,the,695.4,695.54
second,second,695.54,695.8299999999999
round,round,695.84,696.24
if,if,699.65,699.8
you're,you're,699.799999,700.019999
short,short,700.02,700.4499999999999
on,on,700.449999,700.589999
time,time,700.59,701.12
and,and,701.18,701.3299999999999
you're,you're,701.33,701.44
going,going,701.440001,701.6800010000001
through,through,701.68,701.8399999999999
these,these,701.84,702.0
stretches,stretches,702.0,702.6
it,it,702.83,703.0200000000001
is,is,703.02,703.24
okay,okay,703.24,703.54
to,to,703.54,703.64
complete,complete,703.64,704.0
each,each,704.0,704.2
one,one,704.2,704.33
of,of,704.33,704.4200000000001
these,these,704.42,704.5699999999999
stretches,stretches,704.57,705.0300000000001
one,one,705.04,705.3499999999999
time,time,705.35,705.8100000000001
but,but,706.66,706.8399999999999
i,i,706.84,706.94
always,always,706.94,707.32
recommend,recommend,707.32,707.8000000000001
too,too,707.8,708.05
but,but,708.05,708.1899999999999
if,if,708.19,708.2700000000001
you,you,708.27,708.38
are,are,708.38,708.52
short,short,708.52,708.76
on,on,708.76,708.85
time,time,708.86,709.08
the,the,709.11,709.14
most,most,709.14,709.34
important,important,709.34,709.63
thing,thing,709.63,709.78
is,is,709.78,709.91
at,at,709.91,710.01
least,least,710.02,710.37
you're,you're,710.37,710.5
stretching,stretching,710.51,710.96
at,at,710.96,711.0500000000001
least,least,711.05,711.1999999999999
you're,you're,711.24,711.3100000000001
getting,getting,711.309999,711.519999
the,the,711.52,711.59
body,body,711.59,711.87
warmed,warmed,711.87,712.15
up,up,712.15,712.29
and,and,712.29,712.39
primed,primed,712.389999,712.689999
for,for,712.69,712.8100000000001
the,the,712.809999,712.879999
workout,workout,712.88,713.23
appropriately,appropriately,713.23,713.86
at,at,716.19,716.37
ten,ten,716.37,716.65
seconds,seconds,716.65,717.06
left,left,717.059999,717.509999
we're,we're,717.559999,717.679999
gonna,gonna,717.679999,717.759999
move,move,717.759999,717.939999
right,right,717.94,718.1300000000001
into,into,718.129999,718.419999
our,our,718.42,718.5699999999999
tricep,<unk>,718.57,718.58
stretch,stretch,719.01,719.4200000000001
four,four,721.83,722.33
three,three,722.8,723.27
two,two,723.84,724.33
one,one,724.81,725.0699999999999
good,good,725.07,725.23
and,and,725.23,725.28
moving,moving,725.28,725.55
right,right,725.55,725.7199999999999
into,into,725.72,725.9300000000001
our,our,725.93,726.03
overhead,overhead,726.03,726.39
tricep,<unk>,726.4,726.41
stretch,stretch,726.8399999999999,727.1
so,so,727.1,727.12
again,again,727.29,727.52
michaels,michaels,727.93,728.3399999999999
pulling,pulling,728.34,728.63
that,that,728.63,728.86
that,that,729.26,729.5
arm,arm,729.51,729.8
right,right,729.83,730.2900000000001
next,next,730.29,730.55
to,to,730.55,730.67
his,his,730.67,730.87
head,head,730.87,731.11
his,his,731.12,731.34
head,head,731.34,731.5400000000001
is,is,731.54,731.68
not,not,731.71,732.08
doing,doing,732.53,732.9599999999999
this,this,732.96,733.21
his,his,733.53,733.8199999999999
head,head,733.82,734.0400000000001
