ORIGINAL_WORD,START_TIME,END_TIME
cool,514.75,514.9
it,,
down,515.09,515.36
four,515.36,515.5
high,515.5,515.81
knees,515.809999,516.0999989999999
just,516.69,516.8900000000001
listen,516.889999,517.099999
to,517.099999,517.199999
my,517.25,517.49
cue,517.5,517.79
and,518.07,518.32
go,518.32,518.57
up,519.57,519.8000000000001
up,,
good,519.799999,520.049999
arms,520.07,520.36
and,520.359999,520.4399990000001
by,520.440001,520.560001
your,520.559999,520.7099989999999
side,521.049999,521.0799989999999
like,521.0799989999999,521.1099989999999
the,521.1099989999999,521.1299989999999
ground,,
was,,
hot,521.57,521.85
if,522.17,522.3
you,522.299999,522.379999
were,522.379999,522.479999
in,522.48,522.54
like,522.6,522.75
a,522.83,522.84
beautiful,522.859999,523.239999
desert,523.24,523.57
I'm,523.91,523.9499999999999
so,523.95,524.1800000000001
hot,524.18,524.4
good,524.4,524.59
run,,
it,,
now,525.26,525.45
cool,525.45,525.6400000000001
it,525.64,525.73
off,525.73,525.87
high,526.31,526.53
knees,526.53,526.72
all,527.98,528.0
right,528.0,528.03
I,528.03,528.1
think,528.1,528.1800000000001
it's,528.1800000000001,528.21
getting,528.38,528.56
hot,528.57,528.83
in,529.48,529.5400000000001
here,529.5400000000001,529.57
should,529.57,529.6
we,529.6,529.62
sand,,
it,,
off,,
all,,
right,,
good,530.79,531.01
bring,531.36,531.58
it,531.58,531.62
in,531.679999,531.809999
bring,531.809999,532.019999
it,532.02,532.12
in,532.12,532.21
nice,532.21,532.39
and,532.58,532.61
tight,532.61,532.73
good,532.73,532.9
pump,532.9,533.06
your,,
arms,,
pump,,
comes,,
up,,
up,,
up,,
you,,
didn't,,
want,,
us,,
in,,
this,,
too,,
much,,
on,533.23,533.4300000000001
you,536.75,536.84
did,536.839999,537.0599990000001
ya,537.059999,537.299999
knees,537.83,538.0500000000001
up,538.049999,538.0699989999999
good,538.419999,538.4499989999999
good,540.1,540.34
we,540.4,540.62
don't,540.65,540.8199999999999
forget,540.82,541.07
about,541.07,541.2600000000001
that,541.26,541.33
but,541.47,541.52
oh,541.52,541.66
it's,541.66,541.6899999999999
hot,541.77,541.99
it's,,
hot,542.11,542.29
it's,542.29,542.3299999999999
hot,542.4,542.56
it's,,
hot,,
it's,,
hot,,
it's,543.3499999999999,543.56
hot,543.56,543.77
it's,544.01,544.2099999999999
hot,544.2099999999999,544.3599999999999
good,544.67,544.89
fan,544.9899999999999,545.16
it,545.16,545.25
off,545.25,545.43
fan,,
it,545.68,545.78
off,545.78,546.0799999999999
you're,546.44,546.5200000000001
doing,546.52,546.79
great,546.79,547.03
good,547.07,547.38
quick,547.65,547.6899999999999
five,547.75,548.29
four,548.88,549.36
three,550.17,550.5899999999999
two,552.6399999999999,552.66
one,552.66,552.8
and,553.13,553.52
good,554.679999,554.919999
tap,555.33,555.57
it,555.57,555.6800000000001
out,555.679999,555.919999
catch,556.789999,557.029999
your,557.029999,557.129999
breath,557.129999,557.519999
catch,557.879999,558.139999
a,558.139999,558.149999
sip,558.26,558.58
air,559.4,559.65
it,559.7,559.7800000000001
out,559.78,559.99
take,560.6800000000001,560.71
a,560.71,560.72
selfie,560.89,560.9
circuit,561.11,561.49
number,561.49,561.79
four,561.79,562.15
all,562.71,562.82
right,562.82,563.08
we're,563.08,563.1600000000001
gonna,563.16,563.35
get,563.35,563.59
these,563.61,563.82
dumbbells,563.82,564.4200000000001
we're,565.04,565.18
gonna,565.18,565.42
work,565.42,565.87
so,566.97,567.2
excited,567.24,567.5600000000001
about,567.559999,567.749999
that,567.75,567.92
booty,567.929999,568.2099989999999
work,568.21,568.38
every,568.38,568.66
time,568.66,569.0
stick,569.02,569.29
that,569.29,569.4699999999999
back,569.469999,569.779999
nice,569.78,570.15
and,570.15,570.36
flat,570.36,570.76
still,571.34,571.62
in,571.62,571.7
position,571.7,572.2900000000001
with,572.87,573.08
a,,
bicep,573.27,573.73
curl,573.839999,574.269999
let's,575.139999,575.469999
go,575.469999,575.649999
you,575.65,575.85
guys,575.85,576.27
flat,576.359999,576.669999
back,576.909999,576.9599989999999
down,577.8399989999999,578.439999
up,579.049999,579.2299989999999
squeeze,579.4599989999999,579.7199989999999
your,579.7199989999999,579.8299989999999
glutes,581.21,581.62
elbows,,
in,,
by,,
your,,
side,,
bicep,,
curl,581.69,581.97
good,581.97,582.25
repeat,582.66,582.73
all,583.58,584.19
the,584.22,584.32
way,584.32,584.61
down,584.61,585.21
up,585.99,586.1700000000001
and,586.1700000000001,586.2
curl,587.679999,587.9699989999999
abs,,
in,,
tight,,
on,,
that,588.69,588.9300000000001
curl,588.929999,589.3299989999999
and,592.549999,592.899999
curl,593.15,593.48
nice,593.48,593.86
now,593.92,594.12
I,,
want,594.15,594.4
you,594.42,594.5799999999999
to,594.58,594.61
make,594.64,594.89
sure,594.89,595.36
that,596.0,596.11
you,596.11,596.24
keep,596.41,596.73
your,596.73,596.89
back,596.91,597.23
nice,597.33,597.74
and,598.5,598.53
flat,598.53,598.57
when,598.57,598.6
you,598.77,599.21
go,599.21,599.35
down,599.35,599.72
elbows,599.76,600.15
in,600.19,600.4200000000001
and,,
you,,
curl,,
it,600.97,601.03
up,601.03,601.1999999999999
okay,601.26,601.88
like,602.65,602.86
that,,
in,,
the,603.13,603.24
knees,603.24,603.58
is,603.58,603.6
gonna,603.599999,603.639999
help,603.75,604.25
with,605.2,605.23
that,605.24,605.48
flexibility,605.64,606.26
and,606.45,606.6
you,606.6,606.76
curl,606.84,607.07
good,607.07,607.37
remember,608.0,608.3
to,608.299999,608.419999
breathe,608.42,608.8399999999999
hah,609.42,609.4399999999999
I,610.369999,610.459999
know,610.459999,610.639999
this,610.639999,610.809999
is,610.809999,610.9599989999999
hard,610.959999,611.239999
elbows,612.07,612.45
in,612.46,612.64
good,612.64,612.84
but,,
remember,613.0,613.33
that,613.33,613.49
breaths,613.49,613.72
will,613.72,613.83
help,613.83,614.0600000000001
you,614.06,614.2099999999999
beautiful,614.25,614.67
you,614.67,614.76
want,614.95,614.99
to,614.99,615.04
take,,
the,,
dumbbells,,
right,615.59,615.88
down,615.88,616.26
and,617.15,617.39
curl,617.4,617.68
them,617.68,617.8399999999999
in,617.84,618.0500000000001
good,618.05,618.3599999999999
give,619.4899999999999,619.5199999999999
two,619.5199999999999,619.5399999999998
more,619.5399999999998,619.5699999999999
and,621.48,622.15
one,622.48,622.74
more,622.74,622.9
after,622.9,623.15
this,623.15,623.29
let's,623.38,623.53
all,623.53,623.6999999999999
go,623.7,623.82
together,623.82,624.33
down,624.849999,625.719999
and,626.9,627.49
beautiful,628.539999,629.159999
all,629.57,629.72
right,629.719999,629.959999
set,629.98,630.2
one,630.199999,630.4399990000001
weight,630.440001,630.6500010000001
down,630.690001,631.090001
we,632.000001,632.1700010000001
are,632.1700010000001,632.220001
gonna,632.250001,632.310001
go,632.48,632.75
into,633.22,633.62
a,633.62,633.78
squat,634.18,634.38
reverse,634.86,635.32
lunge,635.32,635.62
with,635.62,635.79
a,635.79,635.86
chop,635.86,636.28
one,636.88,637.12
on,637.12,637.3
each,637.32,637.58
side,637.59,637.96
squat,637.99,638.4300000000001
reverse,639.19,639.7
lunge,639.7,640.0200000000001
you,640.02,640.11
guys,640.11,640.49
let's,,
get,,
right,640.849999,641.119999
into,641.12,641.47
it,641.469999,641.639999
chest,642.48,642.9200000000001
up,642.92,643.11
squat,643.29,643.65
reverse,644.32,644.7700000000001
lunge,644.83,645.39
back,645.57,645.86
to,645.86,646.0
the,646.0,646.12
center,646.119999,646.529999
squat,647.219999,647.6699990000001
up,649.2599990000001,649.2799990000001
a,649.45,649.5400000000001
want,649.54,649.81
your,649.81,649.9399999999999
supporting,649.95,650.63
leg,650.63,650.82
want,651.62,651.74
that,652.0,652.07
knee,652.07,652.57
to,652.74,652.76
stay,652.76,652.98
in,652.98,653.12
line,653.12,653.54
with,653.61,653.64
that,654.57,654.82
heel,654.82,655.2900000000001
so,655.88,656.05
look,656.05,656.3199999999999
down,656.32,656.6400000000001
make,656.639999,656.889999
sure,656.889999,657.0699989999999
your,657.07,657.2600000000001
knee,657.28,657.43
is,657.639999,657.899999
in,658.169999,658.189999
line,658.189999,658.219999
with,658.219999,658.249999
your,658.479999,658.649999
heel,,
on,658.82,659.0
that,659.0,659.2
reverse,659.88,660.17
lunge,660.46,660.87
chest,661.559999,661.799999
up,662.0799989999999,662.0999989999999
good,662.159999,662.559999
take,662.5699989999999,662.5999989999999
it,663.509999,663.789999
straight,663.79,664.06
back,664.109999,664.349999
Michelle,664.35,664.8100000000001
let,664.82,664.9200000000001
me,664.92,665.04
see,665.1,665.24
how,665.24,665.35
you're,665.35,665.5500000000001
doing,665.549999,665.9599989999999
beautiful,666.84,667.6700000000001
and,668.09,668.33
straight,668.38,668.73
back,668.76,669.15
nice,669.19,669.7700000000001
perfect,669.91,670.55
last,670.87,671.2
shoe,671.2,671.57
and,672.64,673.11
good,673.19,673.22
last,673.96,674.4200000000001
one,674.42,674.62
everyone,674.62,675.2
up,675.75,675.88
down,676.48,676.95
lunge,677.44,678.11
perfect,678.11,678.65
cardio,679.48,679.91
Moo,679.91,680.0
set,680.2,680.45
your,680.45,680.58
weight,680.58,680.88
down,680.889999,681.289999
we,681.939999,681.9599989999999
have,681.9599989999999,682.0699989999999
mountain,682.0699989999999,682.499999
climbers,682.499999,682.779999
with,682.779999,682.809999
a,683.1,683.11
hole,683.109999,683.4399990000001
come,683.84,684.0600000000001
down,684.059999,684.3599989999999
palms,684.619999,685.019999
flat,685.289999,685.3299989999999
on,685.33,685.44
the,685.44,685.5400000000001
floor,685.54,685.9499999999999
you're,686.37,686.5600000000001
going,686.56,686.68
to,686.68,686.76
run,686.76,687.03
your,687.03,687.22
knees,687.41,687.52
in,687.58,687.89
and,688.27,688.64
in,688.96,689.23
freeze,689.55,690.1099999999999
and,,
in,,
three,,
let's,,
go,,
in,690.84,691.15
in,691.47,691.74
freeze,692.08,692.44
in,693.41,693.64
in,694.01,694.2
freeze,694.54,695.05
good,697.33,697.61
big,698.04,698.37
exhale,698.37,698.77
net,698.77,698.98
freeze,698.98,699.4
squeeze,700.369999,700.6899990000001
the,700.690001,700.710001
ABS,700.719999,701.099999
in,701.1,701.25
tight,701.279999,701.779999
and,702.699999,703.0199990000001
in,,
breathe,703.76,704.17
in,704.93,705.2299999999999
in,705.46,705.76
freeze,706.06,706.53
good,706.57,706.75
five,707.06,707.5
four,709.26,709.71
ah,710.3000000000001,710.36
hold,710.46,710.61
it,710.61,710.8100000000001
three,711.38,711.74
and,,
squeeze,,
Chu,,
and,,
squeeze,714.4,714.8
last,714.809999,715.049999
one,715.049999,715.299999
one,715.5,715.83
and,716.09,716.48
squeeze,716.58,716.9000000000001
beautiful,717.19,717.87
stand,719.029999,719.3299989999999
it,719.33,719.4200000000001
up,719.42,719.65
shake,720.059999,720.3699989999999
it,720.369999,720.479999
off,720.48,720.69
you,721.3,721.51
are,721.51,721.52
done,721.65,721.85
with,721.85,721.9200000000001
that,721.97,722.19
circuit,,
I'm,722.58,722.7
gonna,722.7,722.84
do,722.84,723.01
a,723.01,723.02
quick,723.25,723.41
cool,723.41,723.66
down,723.66,723.98
so,724.02,724.04
bring,727.17,727.43
your,,
feet,,
apart,,
bring,,
the,727.43,727.53
arms,727.53,727.87
all,727.91,728.15
the,728.16,728.18
way,728.179999,728.3399989999999
up,728.34,728.4200000000001
big,728.59,728.6600000000001
inhale,728.6600000000001,729.1200000000001
big,,
exhale,,
as,,
you,730.91,731.06
take,731.059999,731.289999
it,731.29,731.4
down,731.4,731.72
have,732.83,732.88
a,732.88,732.89
big,733.059999,733.2299989999999
breath,733.24,733.41
in,733.5699999999999,733.8199999999999
interlock,735.46,735.47
those,735.469999,735.5399990000001
hands,735.54,735.9499999999999
take,735.96,736.0600000000001
it,,
to,,
the,,
side,736.68,737.02
feel,737.049999,737.289999
that,737.289999,737.529999
stretch,737.539999,738.2199989999999
see,738.82,739.0600000000001
all,739.1,739.28
that,739.289999,739.5699989999999
took,739.57,739.9300000000001
was,739.93,740.06
a,740.06,740.1199999999999
short,740.12,740.43
amount,740.43,740.63
of,740.63,740.75
time,740.75,741.21
to,741.98,742.12
break,742.12,742.39
that,742.39,742.63
sweat,742.63,743.02
so,744.04,744.16
those,744.16,744.39
excuses,744.39,745.0699999999999
that,745.07,745.23
you,745.23,745.32
don't,745.32,745.5
have,745.5,745.72
time,745.73,746.14
roll,746.929999,747.0899989999999
your,747.09,747.24
wrists,747.24,747.46
all,747.46,747.6600000000001
the,747.66,747.7199999999999
way,747.719999,747.889999
down,747.889999,748.209999
open,748.21,748.44
it,748.44,748.5600000000001
up,,
those,749.099999,749.129999
excuses,749.13,749.52
don't,749.54,749.87
matter,749.87,750.17
anymore,750.17,750.66
you,751.349999,751.369999
do,751.38,751.63
have,751.63,751.82
time,751.84,752.19
all,753.049999,753.239999
you,753.24,753.38
need,753.38,753.65
is,753.65,753.75
to,,
set,,
a,754.029999,754.039999
little,754.039999,754.239999
bit,754.24,754.37
of,754.369999,754.449999
time,754.449999,754.739999
for,754.74,754.84
yourself,754.84,755.34
straight,755.34,755.71
your,755.709999,755.829999
legs,755.979999,756.139999
and,758.03,758.2099999999999
then,758.21,758.32
you,758.32,758.4300000000001
can,758.43,758.56
go,758.56,758.7399999999999
on,758.74,758.9
with,758.9,759.0699999999999
your,759.07,759.21
day,759.21,759.59
roll,760.16,760.1899999999999
it,760.19,760.2700000000001
up,760.27,760.56
feet,761.25,761.49
together,761.49,762.04
big,762.24,762.47
inhale,762.47,762.97
and,763.91,764.18
you,764.179999,764.3399989999999
are,764.34,764.52
done,764.52,764.9
you,764.9,765.02
guys,765.02,765.29
crush,765.38,765.83
that,765.83,765.86
every,766.79,767.0699999999999
time,767.07,767.34
you,767.34,767.5300000000001
come,767.53,767.76
into,767.759999,768.039999
that,768.05,768.3299999999999
room,768.33,768.73
you,769.4,769.47
get,769.469999,769.639999
stronger,769.639999,770.219999
you,770.48,770.64
get,770.639999,770.739999
better,770.78,771.1999999999999
we'll,771.349999,771.5499990000001
see,771.549999,771.689999
you,771.69,771.74
next,771.78,772.06
time,772.06,772.4599999999999
