hi,hi,7.32,7.550000000000001
chest,chest,386.23,386.6
up,up,386.809999,387.129999
that's,that's,387.52,387.84
right,right,387.84,388.08
we,we,388.08,388.18
always,always,388.179999,388.46999900000003
stick,stick,388.469999,388.67999899999995
it,it,388.679999,388.799999
out,out,388.8,388.97
right,right,388.969999,389.30999899999995
good,good,389.36,389.73
hop,hop,390.36,390.73
hop,,,
squeeze,squeeze,390.74,391.44
good,good,391.95,392.2
big,big,392.219999,392.439999
exhale,exhale,392.44,392.94
yep,yep,393.99,394.34000000000003
this,this,394.949999,395.169999
is,is,395.18,395.3
a,a,395.299999,395.379999
cardio,cardio,395.379999,395.779999
move,move,395.779999,396.029999
so,so,396.029999,396.189999
right,right,396.190001,396.440001
now,now,396.440001,396.680001
is,is,397.27,397.40999999999997
when,when,397.41,397.58000000000004
you're,you're,397.58,397.66999999999996
gonna,gonna,397.67,397.85
start,start,397.85,398.09000000000003
to,to,398.09,398.19
probably,probably,398.19,398.71
break,break,398.72,398.94000000000005
a,a,398.94,399.01
sweat,sweat,399.01,399.4
if,if,399.73,399.89000000000004
you,you,399.89,400.05
haven't,haven't,400.06,400.41
already,already,400.41,400.92
good,good,401.74,402.05
ha,,,
ha,ha,402.24,402.52000000000004
down,down,403.34000000000003,403.74
ha,ha,404.35,404.61
ha,ha,404.76,405.11
down,down,405.41,405.84000000000003
two,two,406.38,406.5
more,more,406.71,407.04999999999995
last,last,408.059999,408.52999900000003
one,one,408.53,408.85999999999996
beautiful,beautiful,410.09,410.53999999999996
all,all,410.54,410.67
right,right,410.67,410.94
quick,quick,411.15,411.45
break,break,411.45,411.77
rabbits,rabbits,411.77,412.12
if,if,412.119999,412.369999
you,you,412.369999,412.509999
need,need,412.51,412.71
it,it,412.709999,412.869999
we're,we're,413.379999,413.479999
going,going,413.48,413.75
into,into,413.75,414.29
circuit,circuit,414.5,414.9
number,number,414.9,415.19
three,three,415.24,415.71000000000004
you,you,416.46000000000004,416.54
are,are,416.54,416.55
gonna,gonna,416.72,416.91
grab,grab,416.92,417.31
those,those,417.32,417.55
dumbbells,dumbbells,417.55,418.04
again,again,418.04,418.31
for,for,418.32,418.43
this,this,418.43,418.78000000000003
now,now,419.02,419.19
this,this,419.19,419.4
may,may,419.4,419.57
look,look,419.57,419.75
familiar,familiar,419.75,420.15
to,to,420.15,420.25
you,you,420.25,420.55
you're,you're,421.25,421.44
going,going,421.44,421.62
to,to,421.62,421.71
go,go,421.71,421.89
back,back,421.89,422.21999999999997
to,to,422.22,422.36
that,that,422.36,422.59000000000003
plie,<unk>,423.33,423.45
squat,squat,423.71,423.98999999999995
position,position,423.99,424.48
toes,toes,424.48,424.86
out,out,424.91,425.21000000000004
we're,we're,425.639999,425.759999
gonna,gonna,425.759999,425.969999
drop,drop,425.99,426.55
down,down,426.55,426.99
curl,curl,427.61,427.92
the,the,427.92,428.04
dumbbells,dumbbells,428.049999,428.689999
rotate,rotate,428.98,429.62
to,to,429.639999,429.78999899999997
a,a,429.79,429.86
shoulder,shoulder,429.86,430.27000000000004
press,press,430.27,430.65
bring,bring,431.07,431.24
it,it,431.24,431.35
all,all,431.35,431.61
the,the,431.609999,431.689999
way,way,431.690001,431.880001
down,down,431.879999,432.229999
let's,let's,432.65,432.98999999999995
go,go,433.05,433.36
down,down,434.28,434.72999999999996
curl,curl,435.69,436.34
and,and,436.87,437.1
press,press,437.1,437.79
beautiful,beautiful,438.29,438.91
all,all,438.91,439.0
right,right,439.0,439.23
this,this,439.23,439.48
definitely,definitely,439.5,440.06
works,works,440.059999,440.519999
I'm,i'm,441.41,441.53000000000003
already,already,441.53,441.82
feeling,feeling,441.82,442.17
it,it,442.17,442.35
breaking,breaking,442.58,442.95
the,the,442.95,443.05
sweat,sweat,443.05,443.52000000000004
good,good,444.49,444.74
this,this,444.74,444.88
is,is,444.88,444.98
gonna,gonna,444.98,445.17
get,get,445.17,445.41
you,you,445.41,445.59000000000003
nice,nice,445.599999,446.059999
and,and,446.98,447.14000000000004
toned,toned,447.179999,447.96999900000003
lean,lean,448.619999,449.209999
and,and,450.32,450.58
right,right,450.6,450.89000000000004
into,into,450.91,451.33000000000004
the,the,452.54,452.66
shape,shape,452.66,453.17
shape,shape,454.2,454.51
of,of,454.51,454.63
our,our,454.63,454.76
life,life,454.76,455.03
the,the,455.04,455.1
best,best,455.1,455.25
shape,shape,455.25,455.48
of,of,455.49,455.63
our,our,455.63,455.7
lives,lives,455.7,455.97999999999996
right,right,455.98,456.22
all,all,456.99,457.17
the,the,457.17,457.24
way,way,457.24,457.42
down,down,457.42,457.73
good,good,457.73,458.07
breathe,breathe,459.099999,459.64999900000004
good,good,460.59,460.96
give,give,461.889999,462.139999
one,one,462.139999,462.449999
more,more,462.45,462.83
down,down,463.58,464.05
squeeze,squeeze,464.059999,464.539999
those,those,464.549999,464.77999900000003
abs,abs,464.78,465.03
in,in,465.03,465.19
tight,tight,465.19,465.55
last,last,465.549999,465.879999
one,one,465.88,466.15
press,press,466.15,466.46999999999997
it,it,466.46999900000003,466.609999
up,up,466.609999,466.879999
beautiful,beautiful,467.379999,468.049999
all,all,468.08,468.27
right,right,468.27,468.63
C,c,469.26,469.34999999999997
together,together,469.35,469.63
for,for,469.63,469.68
the,the,469.76,469.84999999999997
next,next,469.85,470.14000000000004
one,one,470.14,470.33
we're,we're,470.81,470.93
gonna,gonna,470.93,471.12
work,work,471.12,471.31
the,the,471.31,471.4
triceps,triceps,471.4,471.98999999999995
you're,you're,471.99,472.1
gonna,gonna,472.1,472.31
kick,kick,472.31,472.62
it,it,472.62,472.69
back,back,472.71,473.19
and,and,473.91,474.15000000000003
switch,switch,474.15,474.59
sides,sides,474.59,475.21999999999997
other,other,475.62,475.92
side,side,475.92,476.32
good,good,476.599999,476.95999900000004
let's,let's,477.29,477.61
go,go,477.61,477.89
press,press,478.37,478.67
those,those,478.67,478.93
knuckles,knuckles,478.929999,479.429999
back,back,479.45,479.78999999999996
towards,towards,479.79,480.18
the,the,480.179999,480.199999
seat,seat,480.36,480.59000000000003
back,back,480.639999,480.90999899999997
towards,towards,480.91,481.27000000000004
the,the,481.27,481.39
back,back,481.4,481.65
of,of,481.65,481.71
the,the,481.719999,481.84999899999997
room,room,481.849999,482.25999900000005
so,so,483.509999,483.749999
many,many,483.75,483.95
walls,walls,483.95,484.31
going,going,484.32,484.59999999999997
on,on,484.6,484.8
right,right,484.799999,485.099999
we,we,485.999999,486.01999900000004
want,want,486.26,486.46999999999997
the,the,486.47,486.63000000000005
back,back,486.65,487.08
of,of,487.12,487.28000000000003
the,the,487.28,487.35999999999996
room,room,487.36,487.66
good,good,487.66,487.84000000000003
to,to,487.86,488.03000000000003
reach,reach,488.03,488.39
arms,arms,488.44,488.96999999999997
toward,toward,489.59,490.03999999999996
the,the,490.04,490.14000000000004
back,back,490.14,490.71999999999997
perfect,perfect,491.27,491.89
we,we,492.86,492.95
want,want,492.95,492.99
to,to,493.16,493.25
alternate,alternate,493.26,494.03999999999996
keeping,keeping,494.75,495.14
those,those,495.139999,495.34999899999997
elbows,elbows,495.38,495.78
in,in,495.78,495.95
by,by,495.95,496.14
your,your,496.139999,496.329999
side,side,496.33,496.88
perfect,perfect,497.73,498.54
you,you,499.42,499.53000000000003
guys,guys,499.53,499.76
are,are,499.759999,499.809999
doing,doing,499.809999,500.109999
great,great,500.11,500.51
you're,you're,501.21999999999997,501.25
more,more,501.42,501.66
than,than,501.66,501.79
halfway,halfway,501.799999,502.239999
there,there,502.24,502.47
okay,okay,502.46999900000003,502.96999900000003
keep,keep,503.73,504.04
going,going,504.039999,504.439999
I,i,504.45,504.52
want,want,504.52,504.78999999999996
five,five,504.79,505.22
more,more,505.23,505.68
five,five,506.18,506.83
four,four,508.09,508.63
good,good,508.79,509.14000000000004
breathe,breathe,509.15,509.65999999999997
two,two,511.32,511.58
more,more,511.58,511.96999999999997
last,last,513.32,513.71
one,one,513.71,514.01
you,you,514.41,514.56
got,got,514.559999,514.789999
it,it,514.79,514.9599999999999
beautiful,beautiful,515.05,515.4799999999999
work,work,515.48,515.6800000000001
you,you,515.679999,515.779999
guys,guys,515.78,515.99
set,set,516.3,516.5799999999999
those,those,516.58,516.8000000000001
weights,weights,516.799999,517.1099989999999
down,down,517.11,517.5
we,we,518.09,518.24
got,got,518.24,518.4
our,our,518.4,518.52
cardio,cardio,518.52,518.9499999999999
moving,moving,518.95,519.23
this,this,519.23,519.41
circuit,circuit,519.41,519.8299999999999
I,i,520.559999,520.679999
want,want,520.68,520.9399999999999
you,you,520.940001,521.0400010000001
to,to,521.039999,521.119999
pretend,pretend,521.119999,521.459999
like,like,521.459999,521.589999
the,the,521.59,521.64
groud’s,<unk>,521.639999,521.829999
hot,hot,521.859999,522.119999
I'm,i'm,522.139999,522.279999
so,so,522.28,522.51
excited,excited,522.51,522.88
right,right,522.88,523.03
now,now,523.03,523.15
because,because,523.15,523.4499999999999
the,the,523.45,523.5400000000001
ground,ground,523.54,523.79
is,is,523.79,523.9399999999999
hot,hot,523.94,524.19
you,you,524.41,524.56
got,got,524.56,524.68
to,to,524.7,524.75
pick,pick,524.75,524.92
up,up,524.92,525.06
your,your,525.06,525.18
feet,feet,525.18,525.4799999999999
and,and,525.68,525.8399999999999
then,then,525.84,525.94
we're,we're,525.94,526.0500000000001
going,,,
to,,,
cool,,,
it,,,
down,down,526.59,526.86
four,four,526.86,527.0
high,high,527.0,527.3
knees,knees,527.3,527.76
just,just,528.18,528.41
listen,listen,528.41,528.65
to,to,528.65,528.78
my,my,528.78,528.97
cue,cue,528.97,529.34
and,and,529.56,529.8299999999999
go,go,529.83,530.11
up,up,531.08,531.32
up,,,
good,good,531.34,531.5500000000001
arms,arms,531.57,531.86
and,and,531.86,531.94
by,by,531.94,532.0600000000001
your,your,532.059999,532.189999
side,side,532.19,532.46
like,like,532.46,532.5500000000001
the,the,532.55,532.66
ground,ground,532.67,532.9399999999999
was,was,532.94,533.12
hot,hot,533.12,533.42
if,if,533.66,533.79
you,you,533.79,533.89
were,were,533.889999,533.989999
in,in,533.99,534.12
like,like,534.12,534.26
a,a,534.259999,534.339999
beautiful,beautiful,534.349999,534.749999
desert,desert,534.75,535.12
I'm,i'm,535.37,535.48
so,so,535.48,535.6700000000001
hot,hot,535.67,535.88
good,good,535.91,536.1
run,run,536.099999,536.269999
it,it,536.27,536.4
now,now,536.77,536.9399999999999
cool,cool,536.94,537.1500000000001
it,it,537.15,537.24
off,off,537.24,537.5600000000001
high,high,537.809999,538.039999
knees,knees,538.039999,538.2199989999999
all,all,539.32,539.46
right,right,539.459999,539.499999
I,i,539.5,539.6
think,think,539.6,539.7900000000001
it's,it's,539.789999,539.879999
getting,getting,539.889999,540.079999
hot,hot,540.09,540.2900000000001
in,in,540.289999,540.389999
here,here,540.39,540.56
should,should,540.56,540.6999999999999
we,we,540.7,540.7900000000001
sand,sand,540.79,541.02
it,it,541.02,541.13
off,off,541.13,541.45
all,all,541.99,542.1
right,right,542.1,542.2
good,good,542.26,542.52
bring,bring,542.84,543.0600000000001
it,it,543.06,543.1099999999999
in,in,543.11,543.1800000000001
bring,bring,543.32,543.5200000000001
it,it,543.52,543.5799999999999
in,in,543.58,543.6
nice,nice,543.65,543.9
and,and,543.9,543.9499999999999
tight,tight,544.01,544.25
good,good,544.25,544.43
pump,pump,544.43,544.67
your,your,544.67,544.76
arms,arms,544.76,544.92
pump,pump,545.4,545.4399999999999
comes,comes,545.4399999999999,545.4799999999999
up,up,545.4799999999999,545.51
up,up,546.06,546.3299999999999
up,up,546.38,546.63
you,you,546.93,547.12
didn't,didn't,547.12,547.25
want,want,547.25,547.29
us,us,547.53,547.56
in,in,547.56,547.62
this,this,547.62,547.76
too,too,547.76,547.8
much,,,
on,on,548.07,548.19
you,you,548.19,548.36
did,did,548.36,548.58
ya,ya,548.58,548.8100000000001
knees,knees,549.29,549.5699999999999
up,up,549.57,549.84
good,good,549.86,550.15
good,good,552.12,552.15
we,we,552.15,552.17
don't,don't,552.17,552.3
forget,forget,552.32,552.58
about,about,552.58,552.76
that,that,552.759999,552.899999
but,but,552.9,553.03
oh,oh,553.03,553.17
it's,it's,553.17,553.29
hot,hot,553.29,553.52
it's,it's,553.52,553.61
hot,hot,553.61,553.79
it's,it's,553.79,553.9
hot,hot,553.9,554.0699999999999
it's,it's,554.07,554.1700000000001
hot,hot,554.17,554.3299999999999
it's,it's,554.33,554.4100000000001
hot,hot,554.41,554.63
it's,it's,554.839999,555.0599990000001
hot,hot,555.059999,555.3199989999999
it's,it's,555.49,555.72
hot,hot,555.719999,555.9299990000001
good,good,556.15,556.41
fan,fan,556.41,556.68
it,it,556.68,556.7399999999999
off,off,556.74,556.94
fan,fan,556.940001,557.190001
it,it,557.190001,557.2900010000001
off,off,557.289999,557.529999
you're,you're,557.859999,558.009999
doing,doing,558.01,558.29
great,great,558.289999,558.5899989999999
good,,,
quick,quick,558.87,559.21
five,five,559.24,559.8
four,four,560.41,560.9
three,three,561.57,562.07
two,two,562.8100000000001,562.83
one,one,564.01,564.42
and,and,564.64,565.12
good,good,566.13,566.4399999999999
tap,tap,566.82,567.07
it,it,567.07,567.1800000000001
out,out,567.179999,567.4899989999999
catch,catch,568.29,568.53
your,your,568.53,568.64
breath,breath,568.639999,569.059999
catch,catch,569.38,569.65
a,a,569.65,569.6999999999999
sip,sip,569.73,570.1
air,air,570.91,571.15
it,it,571.15,571.29
out,out,571.29,571.55
take,take,571.549999,571.759999
a,a,571.759999,571.839999
selfie,<unk>,572.38,572.39
circuit,circuit,572.61,572.99
number,number,572.99,573.3100000000001
four,four,573.32,573.72
all,all,574.190001,574.330001
right,right,574.33,574.57
we're,we're,574.57,574.6600000000001
gonna,gonna,574.66,574.87
get,get,574.879999,575.109999
these,these,575.109999,575.329999
dumbbells,dumbbells,575.33,576.0400000000001
we're,we're,576.53,576.6899999999999
gonna,gonna,576.690001,576.9100010000001
work,work,576.91,577.6999999999999
so,so,578.41,578.65
excited,excited,578.65,579.05
about,about,579.05,579.26
that,that,579.26,579.41
booty,booty,579.42,579.7099999999999
work,work,579.71,579.87
every,every,579.89,580.17
time,time,580.17,580.4599999999999
stick,stick,580.46,580.7900000000001
that,that,580.79,580.9699999999999
back,back,580.97,581.24
nice,nice,581.28,581.64
and,and,581.64,581.85
flat,flat,581.85,582.01
still,still,582.91,582.95
in,in,583.12,583.18
position,position,583.18,583.8
with,with,584.36,584.59
a,a,584.59,584.6
bicep,<unk>,584.6,584.74
curl,curl,585.37,585.76
let's,let's,586.61,586.97
go,go,586.969999,587.1599990000001
you,you,587.16,587.36
guys,guys,587.36,587.79
flat,flat,587.83,588.1700000000001
back,back,588.17,588.53
down,down,589.33,589.97
up,up,590.549999,590.799999
squeeze,squeeze,590.809999,591.2199989999999
your,your,591.219999,591.359999
glutes,<unk>,591.36,591.65
elbows,elbows,591.679999,591.999999
in,in,592.0,592.1
by,by,592.1,592.23
your,your,592.23,592.39
side,side,592.389999,592.719999
bicep,<unk>,592.73,593.11
curl,curl,593.190001,593.470001
good,good,593.469999,593.839999
repeat,repeat,594.68,595.05
all,all,595.08,595.72
the,the,595.73,595.83
way,way,595.83,596.11
down,down,596.11,596.73
up,up,597.45,597.86
and,and,598.83,598.87
curl,curl,599.04,599.49
abs,abs,599.49,599.74
in,in,599.74,599.87
tight,tight,599.87,600.1
on,on,600.1,600.2
that,that,600.2,600.4200000000001
curl,curl,600.42,600.8499999999999
and,and,604.059999,604.429999
curl,curl,604.45,604.98
nice,nice,604.99,605.4
now,now,605.429999,605.5799989999999
I,i,605.58,605.61
want,want,605.61,605.88
you,you,605.92,606.05
to,to,606.05,606.15
make,make,606.15,606.39
sure,sure,606.389999,606.869999
that,that,607.389999,607.579999
you,you,607.58,607.88
keep,keep,607.91,608.1999999999999
your,your,608.21,608.4000000000001
back,back,608.41,608.77
nice,nice,608.799999,609.3599989999999
and,and,609.45,609.5600000000001
flat,flat,609.559999,610.019999
when,when,610.34,610.5600000000001
you,you,610.559999,610.7099989999999
go,go,610.709999,610.889999
down,down,610.889999,611.219999
elbows,elbows,611.26,611.65
in,in,611.68,611.8299999999999
and,and,611.83,611.97
you,you,611.969999,612.089999
curl,curl,612.119999,612.409999
it,it,612.41,612.53
up,up,612.53,612.76
okay,okay,612.76,613.27
like,like,614.15,614.41
that,,,
in,,,
the,the,614.67,614.74
knees,knees,614.74,614.98
is,is,614.98,615.08
gonna,gonna,615.23,615.2800000000001
help,help,615.2800000000001,615.6700000000001
with,with,615.6700000000001,615.8000000000001
that,that,616.77,616.97
flexibility,flexibility,616.97,617.77
and,and,617.93,618.1099999999999
you,you,618.11,618.26
curl,curl,618.26,618.56
good,good,618.56,618.8699999999999
remember,remember,619.44,619.8000000000001
to,to,619.8,619.92
breathe,breathe,619.92,620.37
hah,hah,620.66,620.9599999999999
I,i,621.86,621.96
know,know,621.96,622.1500000000001
this,this,622.15,622.31
is,is,622.309999,622.4599989999999
hard,hard,622.46,622.7800000000001
elbows,elbows,623.55,623.9
in,in,623.95,624.1500000000001
good,good,624.15,624.34
but,but,624.389999,624.509999
remember,remember,624.509999,624.839999
that,that,624.84,624.98
breaths,breaths,624.98,625.23
will,will,625.23,625.36
help,help,625.36,625.53
you,you,625.549999,625.7299989999999
beautiful,beautiful,625.75,626.17
you,you,626.17,626.26
want,want,626.259999,626.399999
to,to,626.4,626.42
take,take,626.42,626.5999999999999
the,the,626.599999,626.6699990000001
dumbbells,dumbbells,626.67,627.0799999999999
right,right,627.08,627.37
down,down,627.37,627.75
and,and,628.65,628.91
curl,curl,628.91,629.18
them,them,629.18,629.3399999999999
in,in,629.34,629.5600000000001
good,good,629.559999,629.899999
give,give,630.899999,630.929999
two,two,630.929999,631.0699989999999
more,more,631.139999,631.479999
and,and,632.97,633.6800000000001
one,one,633.93,634.2399999999999
more,more,634.24,634.41
after,after,634.41,634.66
this,this,634.66,634.86
let's,let's,634.9,635.04
all,all,635.04,635.1999999999999
go,go,635.2,635.32
together,together,635.32,635.85
down,down,636.35,637.08
and,and,638.4,638.99
beautiful,beautiful,640.03,640.67
all,all,641.059999,641.2199989999999
right,right,641.219999,641.459999
set,set,641.46,641.69
one,one,641.69,641.95
weight,weight,641.95,642.19
down,down,642.2,642.6
we,we,643.49,643.6800000000001
are,are,643.679999,643.7399989999999
gonna,gonna,643.74,643.94
go,go,643.95,644.26
into,into,644.719999,645.099999
a,a,645.13,645.29
squat,squat,645.339999,645.879999
reverse,reverse,646.32,646.84
lunge,lunge,646.84,647.13
with,with,647.129999,647.299999
a,a,647.299999,647.3599989999999
chop,chop,647.359999,647.979999
one,one,648.38,648.63
on,on,648.63,648.8
each,each,648.82,649.1
side,side,649.1,649.46
squat,squat,649.48,649.95
reverse,reverse,650.69,651.1800000000001
lunge,lunge,651.18,651.5
you,you,651.5,651.61
guys,guys,651.61,651.97
let's,let's,651.97,652.15
get,get,652.15,652.34
right,right,652.34,652.62
into,into,652.62,652.99
it,it,652.99,653.15
chest,chest,653.9,654.42
up,up,654.42,654.65
squat,squat,654.66,655.1899999999999
reverse,reverse,655.84,656.2900000000001
lunge,lunge,656.32,656.86
back,back,657.07,657.36
to,to,657.36,657.5
the,the,657.5,657.63
center,center,657.63,658.12
squat,squat,658.69,659.2
up,up,659.92,660.0699999999999
a,a,660.95,661.0300000000001
want,want,661.03,661.3
your,your,661.299999,661.4499989999999
supporting,supporting,661.45,662.12
leg,leg,662.12,662.53
want,want,663.099999,663.329999
that,that,663.33,663.5300000000001
knee,knee,663.53,664.03
to,to,664.09,664.21
stay,stay,664.209999,664.479999
in,in,664.48,664.62
line,line,664.619999,665.069999
with,with,665.85,666.09
that,that,666.09,666.32
heel,heel,666.32,666.8100000000001
so,so,667.39,667.55
look,look,667.56,667.8199999999999
down,down,667.82,668.1400000000001
make,make,668.14,668.38
sure,sure,668.38,668.58
your,your,668.58,668.7700000000001
knee,knee,668.77,669.11
is,is,669.13,669.28
in,in,669.28,669.43
line,line,669.43,669.68
with,with,669.68,669.8199999999999
your,your,669.82,669.95
heel,heel,669.95,670.2800000000001
on,on,670.29,670.5
that,that,670.5,670.75
reverse,reverse,671.33,671.83
lunge,lunge,671.83,672.33
chest,chest,673.07,673.4300000000001
up,up,673.43,673.64
good,good,673.65,674.23
take,take,674.929999,675.169999
it,it,675.17,675.28
straight,straight,675.28,675.5699999999999
back,back,675.599999,675.849999
Michelle,michelle,675.849999,676.329999
let,let,676.33,676.4300000000001
me,me,676.429999,676.549999
see,see,676.55,676.75
how,how,676.75,676.86
you're,you're,676.86,677.0500000000001
doing,doing,677.05,677.4799999999999
beautiful,beautiful,678.3,679.25
and,and,679.599999,679.859999
straight,straight,679.86,680.24
back,back,680.25,680.63
nice,nice,680.66,681.1899999999999
perfect,perfect,681.4,682.0799999999999
last,last,682.359999,682.769999
shoe,shoe,682.77,683.17
and,and,683.73,684.0
good,good,684.63,685.09
last,last,685.42,685.92
one,one,685.92,686.13
everyone,everyone,686.13,686.67
up,up,687.23,687.46
down,down,687.99,688.38
lunge,lunge,688.92,689.5999999999999
perfect,perfect,689.63,690.1899999999999
cardio,cardio,690.95,691.4100000000001
Moo,moo,691.41,691.5
set,set,691.7,691.94
your,your,691.94,692.09
weight,weight,692.09,692.39
down,down,692.389999,692.799999
we,,,
have,have,693.46,693.57
mountain,mountain,693.57,694.0
climbers,climbers,694.0,694.4
with,with,694.4,694.55
a,a,694.55,694.62
hole,hole,694.62,694.95
come,come,695.32,695.5600000000001
down,down,695.559999,695.879999
palms,palms,696.099999,696.529999
flat,flat,696.53,696.81
on,on,696.809999,696.929999
the,the,696.929999,697.019999
floor,floor,697.02,697.5
you're,you're,697.86,698.0600000000001
going,going,698.059999,698.179999
to,to,698.179999,698.269999
run,run,698.27,698.53
your,your,698.53,698.6999999999999
knees,knees,698.7,699.0400000000001
in,in,699.059999,699.399999
and,and,699.769999,700.159999
in,in,700.41,700.7099999999999
freeze,freeze,701.02,701.63
and,and,702.34,702.67
in,in,702.96,703.24
three,three,703.57,703.8900000000001
let's,let's,703.96,704.23
go,go,704.23,704.51
in,in,704.89,705.17
in,in,705.47,705.72
freeze,freeze,705.97,706.5600000000001
in,in,707.31,707.67
in,in,707.92,708.17
freeze,freeze,708.39,708.8199999999999
good,good,708.83,709.12
big,big,709.56,709.8599999999999
exhale,exhale,709.86,710.27
net,net,710.27,710.49
freeze,freeze,710.49,710.9300000000001
squeeze,squeeze,711.78,712.18
the,the,712.179999,712.279999
ABS,abs,712.28,712.61
in,in,712.61,712.76
tight,tight,712.77,713.29
and,and,713.66,713.88
in,in,714.17,714.51
breathe,breathe,715.25,715.71
in,in,716.429999,716.789999
in,in,716.98,717.28
freeze,freeze,717.45,718.0300000000001
good,good,718.07,718.32
five,five,718.549999,719.159999
four,four,720.699999,721.209999
ah,ah,721.299999,721.399999
hold,hold,721.779999,722.129999
it,it,722.129999,722.349999
three,three,722.75,723.26
and,and,723.38,723.6899999999999
squeeze,squeeze,723.75,724.38
Chu,chu,724.89,725.04
and,and,725.56,725.7199999999999
squeeze,squeeze,725.76,726.31
last,last,726.31,726.5799999999999
one,one,726.58,726.86
one,one,726.99,727.32
and,and,727.6,727.99
squeeze,squeeze,728.05,728.66
beautiful,beautiful,728.7,729.3900000000001
stand,stand,730.429999,730.8299989999999
it,it,730.83,730.9300000000001
up,up,730.929999,731.159999
shake,shake,731.49,731.87
it,it,731.87,731.98
off,off,731.98,732.28
you,you,732.79,733.03
are,are,733.03,733.13
done,done,733.13,733.35
with,with,733.349999,733.449999
that,that,733.46,733.6800000000001
circuit,circuit,733.69,734.0600000000001
I'm,i'm,734.09,734.22
gonna,gonna,734.219999,734.339999
do,do,734.34,734.5
a,a,734.5,734.56
quick,quick,734.559999,734.899999
cool,cool,734.91,735.16
down,down,735.16,735.4699999999999
so,so,735.509999,735.659999
bring,bring,735.66,735.9
your,your,735.9,736.04
feet,feet,736.039999,736.279999
apart,apart,737.219999,737.509999
bring,bring,738.72,738.97
the,the,738.98,739.03
arms,arms,739.03,739.39
all,all,739.41,739.66
the,the,739.67,739.6899999999999
way,way,739.69,739.84
up,up,739.84,739.96
big,big,739.97,740.1600000000001
inhale,inhale,740.16,740.6899999999999
big,big,741.84,742.0500000000001
exhale,exhale,742.05,742.39
as,as,742.39,742.42
you,you,742.45,742.5600000000001
take,take,742.56,742.79
it,it,742.79,742.9
down,down,742.91,743.24
have,have,744.33,744.37
a,a,744.54,744.55
big,big,744.55,744.7299999999999
breath,breath,744.74,745.01
in,in,745.01,745.33
interlock,<unk>,746.48,746.73
those,those,746.8,747.03
hands,hands,747.03,747.4499999999999
take,take,747.45,747.61
it,it,747.61,747.72
to,to,747.719999,747.7999990000001
the,the,747.8,747.9399999999999
side,side,747.94,748.5300000000001
feel,feel,748.53,748.79
that,that,748.79,749.05
stretch,stretch,749.05,749.6999999999999
see,see,750.32,750.57
all,all,750.58,750.7900000000001
that,that,750.79,751.06
took,took,751.059999,751.399999
was,was,751.42,751.5699999999999
a,a,751.57,751.63
short,short,751.63,751.9399999999999
amount,amount,751.94,752.1300000000001
of,of,752.13,752.26
time,time,752.259999,752.719999
to,to,753.48,753.62
break,break,753.62,753.89
that,that,753.889999,754.119999
sweat,sweat,754.139999,754.529999
so,so,755.52,755.66
those,those,755.66,755.89
excuses,excuses,755.889999,756.5699989999999
that,that,756.57,756.72
you,you,756.72,756.8100000000001
don't,don't,756.82,756.98
have,have,757.01,757.22
time,time,757.23,757.6800000000001
roll,roll,758.43,758.5899999999999
your,your,758.59,758.75
wrists,wrists,758.75,758.95
all,all,758.96,759.1500000000001
the,the,759.15,759.22
way,way,759.22,759.39
down,down,759.39,759.72
open,open,759.72,759.94
it,it,759.94,760.0600000000001
up,,,
those,those,760.35,760.5600000000001
excuses,excuses,760.56,761.15
don't,don't,761.15,761.37
matter,matter,761.37,761.67
anymore,anymore,761.67,762.1999999999999
you,you,762.83,762.9100000000001
do,do,762.92,763.13
have,have,763.13,763.33
time,time,763.33,763.69
all,all,764.54,764.74
you,you,764.74,764.89
need,need,764.889999,765.129999
is,is,765.13,765.23
to,to,765.23,765.25
set,set,765.309999,765.4699989999999
a,a,765.469999,765.5499990000001
little,little,765.559999,765.749999
bit,bit,765.75,765.87
of,of,765.87,765.96
time,time,765.96,766.23
for,for,766.23,766.33
yourself,yourself,766.33,766.83
straight,straight,766.84,767.2
your,your,767.2,767.33
legs,legs,767.33,767.6500000000001
and,and,769.54,769.7099999999999
then,then,769.71,769.82
you,you,769.82,769.9200000000001
can,can,769.92,770.0699999999999
go,go,770.07,770.23
on,on,770.23,770.4
with,with,770.4,770.5699999999999
your,your,770.57,770.71
day,day,770.71,771.09
roll,roll,771.36,771.67
it,it,771.67,771.77
up,up,771.77,772.0699999999999
feet,feet,772.74,772.97
together,together,772.98,773.5500000000001
big,big,773.75,773.98
inhale,inhale,773.98,774.51
and,and,775.449999,775.6499990000001
you,you,775.64,775.85
are,are,775.85,776.03
done,done,776.03,776.3299999999999
you,you,776.34,776.5300000000001
guys,guys,776.53,776.8
crush,crush,776.83,777.35
that,that,777.36,777.86
every,every,778.29,778.5799999999999
time,time,778.58,778.85
you,you,778.85,779.03
come,come,779.03,779.26
into,into,779.26,779.59
that,that,779.59,779.83
room,room,779.83,780.23
you,you,780.88,780.99
get,get,780.99,781.15
stronger,stronger,781.15,781.74
you,you,781.99,782.15
get,get,782.15,782.27
better,better,782.28,782.7099999999999
we'll,we'll,782.87,783.04
see,see,783.04,783.1899999999999
you,you,783.19,783.25
next,next,783.28,783.5699999999999
time,time,783.58,783.94
hey,hey,787.469999,787.729999
I'm,i'm,787.73,787.91
Courtney,courtney,787.91,788.1899999999999
pray,pray,788.19,788.4300000000001
