ORIGINAL_WORD,START_TIME,END_TIME
adrenaline,616.66,617.41
40,617.84,618.1700000000001
seconds,618.2,618.5500000000001
of,618.55,618.6899999999999
work,618.69,619.2800000000001
keep,620.45,620.6800000000001
working,620.679999,621.189999
keep,621.23,621.46
going,621.46,621.86
dig,625.53,625.91
dig,626.54,626.9499999999999
dig,627.41,627.92
come,629.029999,629.269999
on,629.27,629.52
we,629.859999,630.109999
can,630.14,630.6
ha,630.93,631.91
we,632.35,632.62
will,632.62,633.05
we,634.14,634.37
got,634.37,634.6
this,634.6,635.0600000000001
three,636.09,636.5600000000001
two,637.85,638.39
one,639.54,640.12
and,640.44,640.71
march,640.88,640.92
keep,640.92,640.96
marching,640.96,641.02
I'm,641.19,641.3800000000001
gonna,645.9500000000002,646.0900000000001
take,646.0900000000001,646.3300000000002
a,646.51,646.52
little,646.52,646.8199999999999
breather,647.5,647.92
to,647.92,648.3399999999999
it's,649.0,649.19
ok,649.19,649.7900000000001
take,650.32,650.5300000000001
your,650.53,650.67
time,650.73,651.24
don't,651.64,651.89
rush,651.89,652.51
the,653.92,654.02
clock,654.02,654.29
keeps,654.29,654.5899999999999
ticking,654.59,655.1
doesn't,655.44,655.73
mean,655.73,655.94
you,655.94,656.1300000000001
have,656.139999,656.379999
to,656.38,656.65
three,657.559999,658.059999
two,658.67,659.13
one,659.73,660.16
we've,660.16,660.3299999999999
got,660.33,660.58
hamstring,660.639999,661.439999
punches,661.44,661.97
now,661.98,662.29
so,662.63,662.82
the,662.9,663.04
opposite,663.099999,663.5499990000001
hamstring,663.599999,664.479999
we,664.59,664.7
squeeze,664.699999,665.199999
that,665.199999,665.3999990000001
muscle,665.4,665.98
between,666.33,666.82
the,667.4,667.55
knee,667.55,667.8499999999999
and,667.85,668.0400000000001
the,668.32,668.47
bum,668.47,668.77
it's,668.77,668.92
called,668.92,669.12
the,669.12,669.2
hamstring,669.2,669.87
and,670.2,670.3000000000001
we,670.3,670.4
throw,670.4,670.75
a,670.75,670.82
punch,670.82,671.25
out,671.25,671.62
you,672.14,672.26
can,672.26,672.38
put,672.38,672.55
a,672.55,672.5999999999999
little,672.6,672.86
dip,672.91,673.02
in,673.12,673.26
there,673.26,673.52
as,673.52,673.65
well,673.66,674.04
if,674.73,674.9200000000001
you,674.92,675.0699999999999
want,675.08,675.2800000000001
to,675.44,675.74
be,676.57,676.7700000000001
strong,676.77,677.3
be,678.19,678.4300000000001
focused,678.429999,679.1999989999999
be,679.67,679.8299999999999
determined,679.83,680.62
keep,687.11,687.3000000000001
working,687.3,687.91
come,688.53,688.79
on,688.79,689.06
come,689.73,689.98
on,689.98,690.21
stay,690.83,691.19
focused,691.19,691.74
stay,692.55,692.88
engaged,692.88,693.45
dig,696.71,697.09
3,697.09,697.1
2,697.25,697.61
1,698.88,699.13
I,702.049999,702.169999
hope,702.17,702.4
you're,702.4,702.52
enjoying,702.529999,703.0899989999999
today's,703.1,703.48
workout,703.48,704.0600000000001
if,704.22,704.36
you'd,704.36,704.5500000000001
like,704.55,704.75
to,704.75,704.8
take,704.86,705.11
part,705.11,705.36
in,705.38,705.48
the,705.48,705.62
rest,705.63,706.17
of,706.29,706.42
the,706.42,706.5
real,706.51,706.73
Start,706.74,707.04
Plus,707.04,707.31
plan,707.31,707.5999999999999
with,707.6,707.74
myself,707.74,708.2
Angie,708.25,708.62
and,708.62,708.75
Wade,708.75,709.09
come,709.31,709.4899999999999
and,709.49,709.58
join,709.58,709.87
us,709.87,710.12
at,710.33,710.57
teen,710.57,710.83
body,710.83,711.07
project,711.07,711.69
com,712.059999,712.269999
I,713.389999,713.439999
don't,713.44,713.5500000000001
really,713.55,713.75
think,713.79,714.02
it's,714.02,714.21
fair,714.21,714.6700000000001
to,714.7,714.8100000000001
have,714.809999,715.039999
the,715.04,715.12
word,715.12,715.52
just,715.57,716.21
anywhere,716.21,716.58
near,716.58,716.7900000000001
this,716.79,716.9699999999999
workout,716.969999,717.5599990000001
to,718.09,718.22
be,718.219999,718.379999
honest,718.379999,718.729999
but,718.73,718.95
it's,719.940001,720.1800010000001
there,721.590001,721.6200010000001
it's,721.6200010000001,721.6500010000001
there,721.82,722.2600000000001
loving,722.83,723.2
the,723.2,723.3100000000001
energy,723.31,723.6899999999999
guys,723.69,724.0100000000001
next,724.01,724.34
up,724.34,724.49
we've,724.51,724.66
got,724.66,724.6899999999999
oblique,724.85,725.41
crunches,725.45,726.1700000000001
it's,726.35,726.52
gonna,726.52,726.6899999999999
be,726.69,726.83
two,726.83,727.12
crunches,727.12,727.73
on,728.02,728.24
each,728.24,728.4300000000001
side,728.429999,728.8399989999999
okay,728.88,729.3
are,729.91,729.99
you,729.99,730.07
ready,730.07,730.45
deep,733.01,733.1400000000001
breathes,733.1500000000001,733.3100000000001
remember,733.3100000000001,733.38
you,733.72,733.9200000000001
can,734.65,734.8199999999999
pump,734.82,735.12
out,735.12,735.3100000000001
the,735.32,735.4100000000001
march,735.41,735.92
or,,
you,736.59,736.6700000000001
can,736.67,736.8199999999999
just,736.82,736.99
walk,736.99,737.2
it,737.199999,737.329999
out,737.33,737.6600000000001
both,738.119999,738.4399990000001
of,738.440001,738.570001
them,738.57,738.73
are,738.73,738.79
good,738.789999,739.0799989999999
we're,739.61,739.83
winners,739.83,740.34
we're,740.38,740.6
winning,740.6,741.0400000000001
this,741.35,741.65
is,741.65,741.67
the,741.67,741.79
halfway,741.79,742.31
mark,742.31,742.7299999999999
three,743.07,743.73
two,744.42,744.87
one,745.24,745.92
here,745.92,746.05
we,746.05,746.18
go,746.179999,746.4599989999999
two,747.21,747.6800000000001
one,748.61,748.99
two,749.639999,750.009999
and,750.36,750.5
again,750.5,750.89
one,750.92,751.4399999999999
two,751.92,752.2199999999999
we,752.219999,752.369999
pause,752.37,752.71
in,752.71,752.8000000000001
the,752.799999,752.889999
middle,752.889999,753.259999
one,753.52,753.9499999999999
two,754.49,754.9
so,754.91,754.93
you're,755.27,755.47
really,755.469999,755.699999
then,755.699999,755.9099990000001
get,755.91,756.0899999999999
that,756.09,756.25
action,756.289999,756.8499989999999
on,758.42,758.56
the,758.56,758.63
oblique,758.63,759.16
squeezing,761.47,761.89
that,761.89,762.08
muscle,762.08,762.4300000000001
down,762.43,762.7199999999999
here,762.72,763.15
don't,765.0699999999999,765.1
worry,765.1,765.26
if,765.26,765.34
it,765.34,765.42
takes,765.42,765.61
you,765.61,765.63
a,,
second,765.8,766.1099999999999
to,766.11,766.17
get,766.17,766.36
it,766.36,766.39
keep,769.97,770.0699999999999
working,770.24,770.5
through,770.5,770.89
one,770.99,771.27
two,775.16,775.26
one,775.26,775.3
two,,
almost,775.47,775.87
halfway,775.87,776.39
well,777.87,777.91
they,777.91,777.93
might,778.1,778.27
have,778.27,778.38
a,778.38,778.46
cheeky,778.46,779.0500000000001
surprise,779.43,780.03
for,780.06,780.18
everybody,780.18,780.6999999999999
who,780.75,780.77
knows,783.8,783.8299999999999
three,783.8299999999999,784.3
two,785.75,786.22
and,787.97,788.37
one,788.37,788.8299999999999
get,790.18,790.3499999999999
some,790.35,790.53
water,790.529999,790.869999
guys,790.869999,791.239999
hydrate,791.24,791.91
halfway,792.91,793.27
mark,793.43,793.81
believe,799.01,799.31
it,799.31,799.39
or,799.39,799.47
not,799.47,799.74
I,800.349999,800.4299990000001
have,800.429999,800.669999
designed,800.679999,801.3499989999999
this,801.91,802.12
workout,802.12,802.73
to,803.28,803.4399999999999
be,803.509999,804.009999
enjoyed,804.69,805.32
I,805.79,805.88
have,805.88,806.07
designed,806.07,806.5200000000001
this,806.52,806.6899999999999
workout,806.69,807.33
for,807.71,807.85
you,807.849999,808.019999
guys,808.049999,808.519999
to,808.74,808.89
enjoy,808.889999,809.339999
moving,809.34,809.8100000000001
I,810.57,810.6400000000001
feel,811.66,811.9
like,811.9,812.06
a,812.06,812.0999999999999
bit,812.1,812.2900000000001
of,812.2900000000001,812.3100000000001
a,813.1400000000001,813.45
fibber,,
feeling,814.75,815.02
that,815.02,815.12
adrenaline,815.15,815.81
working,815.81,816.2199999999999
through,816.22,816.53
now,816.53,816.6899999999999
though,816.69,816.86
yeah,816.86,817.29
you're,817.85,817.91
feeling,817.91,818.1899999999999
good,818.19,818.48
this,818.92,819.0999999999999
second,819.11,819.52
half,819.53,819.85
we're,819.849999,819.949999
gonna,819.95,820.12
put,820.12,820.33
in,820.33,820.5
even,820.73,821.09
more,821.09,821.36
than,821.36,821.4
the,821.4,821.43
first,821.59,821.9200000000001
half,822.07,822.3000000000001
we're,822.639999,822.749999
gonna,822.75,822.95
really,822.95,823.1700000000001
show,823.17,823.5
how,824.009999,824.239999
we,824.24,824.42
can,824.42,824.5999999999999
do,824.599999,824.779999
it,824.78,824.93
how,824.929999,825.0999989999999
we,825.099999,825.249999
can,825.25,825.45
roll,825.45,825.83
our,826.289999,826.619999
best,826.66,827.06
effort,827.059999,827.189999
your,827.719999,828.0599990000001
personal,828.5099990000001,828.8799990000001
best,829.29,829.7199999999999
effort,830.1,830.24
not,,
my,,
best,,
not,,
Wade's,830.48,831.8000000000001
best,831.84,832.19
not,832.25,832.42
Angie's,832.42,832.8499999999999
best,832.87,833.28
your,833.49,833.94
best,833.98,834.34
effort,834.34,834.87
is,835.1,835.3000000000001
what,,
I,835.47,835.53
want,835.53,835.72
to,835.72,835.82
see,835.83,836.07
now,836.07,836.4200000000001
come,836.79,837.06
on,837.059999,837.1999989999999
we've,837.48,837.73
got,837.73,837.95
this,837.95,838.2900000000001
we're,838.53,838.65
gonna,838.65,838.8
move,838.8,838.9599999999999
back,838.99,839.1800000000001
into,839.179999,839.379999
the,839.38,839.47
hook,839.469999,839.6699990000001
and,839.67,839.79
knees,839.79,840.2099999999999
left,840.46,840.8100000000001
hand,840.809999,841.0999989999999
first,841.099999,841.5599990000001
in,841.559999,841.649999
three,842.17,842.62
come,842.889999,843.189999
on,843.19,843.4300000000001
in,843.94,844.1700000000001
two,844.1700000000001,844.5300000000001
and,845.190001,845.5100010000001
one,845.51,845.79
let's,845.799999,846.019999
go,846.02,846.25
now,846.25,846.57
come,846.6,846.87
on,846.88,847.04
let's,847.05,847.27
dig,847.33,847.7900000000001
ah,848.29,848.5799999999999
breathe,849.21,849.5600000000001
it,849.59,849.8000000000001
through,849.81,850.3699999999999
work,850.81,851.31
it,851.31,851.52
through,851.53,852.1
core,852.31,852.6099999999999
strong,852.61,853.09
we,855.29,855.5
got,855.5,855.71
it,855.71,855.85
we,856.38,856.6899999999999
got,856.69,856.9100000000001
it,856.91,857.23
come,857.469999,857.729999
on,857.73,857.83
come,858.34,858.58
on,858.58,858.7
come,859.219999,859.449999
on,859.45,859.48
big,861.349999,861.599999
effort,861.599999,861.719999
big,862.359999,862.619999
effort,862.619999,862.729999
that,863.27,863.52
pain,863.52,864.04
you're,864.190001,864.440001
stronger,864.459999,864.9399990000001
than,864.939999,865.1099989999999
the,865.109999,865.219999
pain,865.22,865.6800000000001
you're,866.71,866.89
stronger,866.89,867.43
than,867.78,867.9599999999999
the,867.96,868.07
pain,868.07,868.5600000000001
you're,868.95,869.13
stronger,869.13,869.64
than,869.64,869.79
anything,869.79,870.38
you,870.64,870.79
can,870.79,870.92
do,870.92,871.15
this,871.15,871.64
come,871.91,872.17
on,872.17,872.27
work,873.33,873.64
through,873.65,874.01
change,874.4,874.6999999999999
your,874.7,874.7800000000001
body,874.78,875.24
change,875.84,875.95
your,876.12,876.2
life,876.2,876.7700000000001
everything's,877.16,877.67
coming,877.67,877.9699999999999
for,877.969999,878.109999
you,878.11,878.25
now,878.28,878.63
this,879.46,879.63
starts,879.639999,880.049999
right,880.07,880.38
now,880.379999,880.679999
it,880.690001,880.710001
starts,881.08,881.5
with,881.5,881.55
the,881.57,881.6800000000001
next,881.68,881.9799999999999
punch,881.99,882.48
it,882.719999,882.819999
starts,882.82,883.1800000000001
with,883.18,883.3
the,883.299999,883.369999
next,883.37,883.67
knee,883.67,884.01
three,884.44,884.87
two,885.73,886.15
and,886.93,887.3199999999999
one,887.32,887.8100000000001
channeling,892.5,892.99
it,892.99,893.01
up,,
now,893.4,893.72
feeling,894.59,894.94
it,894.94,895.0500000000001
work,895.049999,895.4699989999999
big,899.809999,900.039999
energy,900.039999,900.439999
big,901.27,901.47
drive,901.48,901.82
big,902.57,902.76
desire,902.76,903.25
three,903.32,903.66
two,904.59,904.99
one,905.96,906.31
come,906.32,906.5
on,906.5,906.61
let's,907.32,907.55
do,907.55,907.77
this,907.77,908.14
we,908.82,909.03
can,909.03,909.19
keep,916.24,916.42
breathing,916.42,916.69
keep,916.690001,916.720001
that,917.590001,917.630001
core,917.799999,918.149999
strong,918.15,918.54
every,919.02,919.33
punch,919.39,919.85
every,920.49,920.76
moment,920.76,921.1
every,923.68,923.92
single,924.07,924.37
second,925.52,926.03
matters,926.48,927.03
if,927.49,927.63
you,927.63,927.7
need,927.7,927.88
to,927.88,927.98
pull,927.98,928.24
up,928.24,928.45
to,928.8,928.92
come,928.929999,929.159999
back,929.17,929.42
and,929.889999,929.969999
love,929.969999,930.259999
that,930.259999,930.409999
take,931.049999,931.259999
a,931.259999,931.339999
few,931.4,931.55
seconds,931.549999,932.059999
gather,932.65,932.96
yourself,932.96,933.44
come,933.95,934.2
back,934.209999,934.479999
in,934.48,934.71
it's,935.25,935.52
all,935.52,935.68
winning,935.68,936.22
every,936.809999,937.309999
single,937.309999,937.789999
moment,,
that,,
passes,,
push,,
push,,
push,,
work,,
three,,
two,,
and,,
one,,
and,,
march,937.78,937.89
this,951.149999,951.209999
is,951.21,951.23
tough,951.4,951.64
stuff,951.639999,951.929999
this,952.75,952.89
is,952.889999,953.039999
real,953.039999,953.269999
stuff,953.27,953.35
this,954.41,954.52
is,954.52,954.62
the,954.629999,954.729999
real,954.73,954.96
start,957.71,957.76
big,958.03,958.22
breaths,958.22,958.51
if,960.64,960.84
I,960.84,960.95
were,960.95,961.02
where,961.02,961.22
you,961.22,961.48
are,961.48,961.63
right,961.63,961.89
now,961.89,962.27
and,962.78,962.92
I,962.92,962.98
didn't,962.98,963.15
have,963.15,963.27
these,963.27,963.47
guys,963.469999,963.669999
watching,963.67,964.09
I'd,964.139999,964.309999
be,964.309999,964.379999
taking,964.41,964.72
an,964.719999,964.819999
extra,964.82,965.12
cheeky,965.12,965.48
break,965.48,965.69
but,966.65,966.83
I'm,966.83,966.91
gonna,966.91,967.07
go,967.08,967.3
three,967.34,967.79
two,968.29,968.7
one,969.21,969.53
here,969.53,969.66
we,969.66,969.77
go,969.77,969.95
get,971.5,971.67
that,971.690001,971.910001
core,971.949999,972.299999
strong,972.339999,972.699999
engage,974.089999,974.899999
we,976.89,976.95
got,976.95,977.16
it,977.16,977.31
we,978.71,978.94
can,978.94,979.28
perseverance,982.33,983.25
resilience,983.7,984.82
desire,985.54,986.02
they're,986.71,986.94
the,986.94,987.05
things,987.049999,987.359999
that,987.36,987.41
matter,987.77,987.94
health,989.49,989.93
is,990.64,990.74
in,990.74,990.76
the,990.93,991.04
mind,991.05,991.42
more,992.11,992.46
than,992.46,992.49
in,992.66,992.78
the,992.78,992.88
body,992.88,993.37
your,993.89,994.12
strength,994.12,994.73
is,994.84,994.95
in,995.78,995.87
your,995.87,996.03
character,996.03,996.45
in,998.63,998.74
your,998.74,998.92
heart,998.92,999.42
if,999.599999,999.639999
you,999.639999,999.729999
like,999.73,999.97
in,999.969999,1000.059999
your,1000.059999,1000.209999
spirit,1000.219999,1000.709999
that's,1002.259999,1002.519999
where,1002.53,1002.75
we,1002.75,1002.9
succeed,1002.9,1003.49
three,1004.44,1004.85
two,1005.799999,1006.189999
and,1007.27,1007.49
one,1007.49,1007.9
we,1008.8,1008.91
march,1008.91,1009.48
next,1012.47,1012.65
up,1012.65,1012.88
touching,1013.67,1013.99
knee,1014.02,1014.26
raises,1014.26,1014.83
we,1015.52,1015.71
know,1015.71,1015.97
these,1015.97,1016.24
are,1016.24,1016.31
tough,1016.309999,1016.569999
we,1017.51,1017.65
know,1017.65,1017.9
these,1017.9,1018.17
hurts,1018.17,1018.63
your,1019.27,1019.43
mind,1019.45,1019.77
ready,1019.77,1020.03
you,1020.799999,1020.889999
might,1020.889999,1021.049999
want,1021.049999,1021.149999
to,1021.15,1021.21
march,1021.219999,1021.519999
slow,1021.52,1021.84
you,1022.42,1022.55
can,1022.549999,1022.709999
pump,1022.71,1022.97
the,1022.969999,1023.049999
march,1023.049999,1023.559999
for,1024.109999,1024.199999
the,1024.57,1024.6699999999998
good,1024.67,1024.88
breathe,1025.87,1026.2
breathe,1027.3200000000002,1027.73
in,1028.51,1028.66
three,1028.66,1029.15
two,1030.04,1030.44
one,1031.28,1031.7
remember,1031.83,1032.3
you,1032.3,1032.33
do,1032.43,1032.62
not,1032.62,1032.87
have,1032.87,1033.15
to,1033.15,1033.27
touch,1033.27,1033.58
the,1033.58,1033.6999999999998
floor,1033.71,1034.11
just,1034.58,1034.62
go,1034.84,1035.04
as,1035.04,1035.16
low,,
as,1035.41,1035.53
you,1035.53,1035.66
can,1035.66,1036.27
and,1037.059999,1037.259999
bring,1037.41,1037.6
that,1037.599999,1037.779999
knee,1037.78,1038.05
up,1038.05,1038.13
it's,1038.7399999999998,1038.79
the,1039.15,1039.2900000000002
standing,1039.36,1039.99
leg,1039.99,1040.27
that,1040.95,1041.02
gets,1041.02,1041.2
that,1041.2,1041.41
deep,1041.42,1041.69
burn,1041.7,1042.06
you,1042.73,1042.88
know,1042.879999,1043.059999
what,1043.1899990000002,1043.259999
I,,
call,,
it,,
I,1044.1999990000002,1044.269999
call,1044.269999,1044.359999
that,1044.469999,1044.619999
change,1044.679999,1045.1899990000002
juice,1045.1899990000002,1045.599999
it,1046.339999,1046.429999
hurts,1046.469999,1046.649999
yes,1047.059999,1047.579999
it,1047.94,1048.17
burns,1048.18,1048.62
yes,1048.62,1048.9499999999998
but,1048.96,1049.15
there,1049.15,1049.44
it,1049.44,1049.5
is,1049.59,1049.83
flowing,1050.42,1050.93
through,1050.93,1051.21
your,1051.21,1051.41
body,1051.41,1051.75
and,1052.16,1052.37
changing,1052.37,1053.0
your,1053.0,1053.18
body,1053.179999,1053.529999
that's,1054.1199989999998,1054.2999989999998
what,1054.3599989999998,1054.509999
matters,,
that's,,
what,1055.78,1056.03
counts,1056.03,1056.43
we,1057.07,1057.31
got,1057.35,1057.4199999999998
this,1059.48,1059.51
desire,1059.51,1059.94
drive,1060.76,1061.31
determination,1062.25,1063.02
taking,1063.47,1063.58
it,1063.86,1063.99
up,1063.99,1064.14
a,1064.15,1064.21
level,1064.21,1064.52
with,1064.78,1065.07
a,1065.07,1065.15
real,1065.15,1065.44
start,,
plus,1065.75,1066.05
today,1068.21,1068.44
if,1068.66,1068.72
you're,1069.33,1069.45
here,1069.45,1069.48
today,1069.48,1069.52
you're,1069.69,1069.94
a,1069.94,1070.02
warrior,1070.02,1070.51
you're,1070.99,1071.29
a,1071.29,1071.36
winner,1071.36,1071.63
and,1072.12,1072.31
you're,1072.309999,1072.4599990000002
win,1072.46,1072.83
three,1072.84,1073.06
two,1073.059999,1073.359999
and,1074.509999,1074.729999
one,1074.73,1075.04
make,1075.889999,1076.199999
no,1076.2,1076.41
mistake,1076.599999,1076.859999
about,1076.87,1077.14
that,1077.19,1077.41
this,1079.27,1079.49
is,1079.49,1079.64
different,1080.0,1080.25
gravy,1080.25,1080.38
this,1081.37,1081.4
is,1081.57,1081.6899999999998
another,1081.69,1082.14
gear,1082.2,1082.5
yet,1083.19,1083.45
here,1083.45,1083.76
we,1083.76,1083.96
are,1083.96,1084.25
here,,
we,1084.48,1084.6
stand,1084.6,1085.11
marching,1085.61,1086.12
on,1086.12,1086.28
in,1086.9,1086.92
to,1087.09,1087.14
the,1087.14,1087.25
power,1087.25,1087.6
punches,1087.6,1088.11
and,,
I,1088.11,1088.25
want,1088.27,1088.46
these,1088.49,1088.68
to,1088.73,1088.85
be,1088.86,1089.16
your,1089.44,1089.65
best,1089.65,1089.94
punches,1090.099999,1090.519999
not,1090.52,1090.67
your,1090.67,1090.8300000000002
second,1090.83,1091.21
best,1091.219999,1091.449999
punches,1091.48,1091.97
I,1092.24,1092.36
want,1092.36,1092.52
them,1092.52,1092.55
to,1092.55,1092.62
be,,
your,1092.96,1093.12
best,1093.219999,1093.5499989999998
you,1093.96,1094.11
aim,,
them,1094.429999,1094.619999
right,1094.62,1094.86
down,1094.87,1095.11
the,1095.11,1095.2099999999998
pipe,1095.21,1095.57
three,1095.9,1096.3300000000002
two,1096.969999,1097.229999
one,1097.83,1098.1899999999998
let's,1098.38,1098.63
go,,
40,1098.91,1099.19
seconds,1099.21,1099.64
I,1099.64,1099.65
want,1100.28,1100.47
to,1100.47,1100.54
see,1100.54,1100.9
come,1101.08,1101.39
on,,
Wade,,
show,1101.85,1102.09
me,1102.09,1102.16
that,1102.7499999999998,1102.7799999999995
game,1102.7799999999995,1102.86
face,,
show,1103.03,1103.3
me,1103.67,1103.69
show,1103.69,1103.87
me,1103.87,1103.9699999999998
come,,
on,,
come,1104.86,1105.0499999999995
on,1106.5799999999997,1106.65
let's,1107.14,1107.2799999999995
go,,
let's,,
punch,,
let's,,
work,1107.2799999999995,1107.4799999999998
let's,,
get,,
that,,
core,1107.78,1107.99
tight,1108.059999,1108.379999
power,1108.559999,1109.009999
feeling,1109.24,1109.59
that,1109.59,1109.81
come,1110.05,1110.24
on,1110.24,1110.34
Angie,1110.34,1110.74
come,1110.9,1111.14
on,1111.139999,1111.399999
all,1111.57,1111.75
the,,
way,1111.77,1112.04
out,1112.04,1112.18
now,1112.179999,1112.429999
all,1112.54,1112.74
the,1112.74,1112.78
way,1112.78,1112.89
out,1112.889999,1113.049999
look,1113.059999,1113.219999
at,1113.219999,1113.3099989999998
that,1113.309999,1113.389999
speed,1113.45,1113.91
and,1114.119999,1114.359999
power,1114.359999,1114.799999
that's,1115.02,1115.39
drive,1115.389999,1115.899999
that's,1116.23,1116.52
determination,1116.52,1117.51
two,1117.82,1118.05
game,1118.07,1118.37
faces,1118.37,1118.9699999999998
come,1119.15,1119.37
on,1119.37,1119.7099999999998
come,1119.99,1120.25
on,1120.25,1120.52
I,1120.85,1120.9699999999998
can't,1120.97,1121.23
keep,1121.23,1121.43
up,1121.43,1121.5700000000002
with,,
this,,
it's,1121.71,1121.99
intense,1122.63,1123.3000000000002
so,1123.74,1123.85
that's,1123.85,1124.03
what,1124.03,1124.14
we're,1124.139999,1124.259999
doing,1124.26,1124.58
we're,1124.82,1125.14
here,1125.139999,1125.589999
for,1125.889999,1126.199999
it,1126.2,1126.3300000000002
we,1126.78,1126.93
came,1126.929999,1127.219999
here,1127.219999,1127.539999
we,1127.83,1127.98
got,,
to,1128.08,1128.1799999999998
put,1128.179999,1128.379999
it,1128.38,1128.42
in,1129.34,1129.36
personal,1129.36,1129.62
best,1129.639999,1129.899999
personal,1130.33,1130.87
best,1130.889999,1131.189999
effort,1131.19,1131.55
come,1131.92,1132.15
on,1132.15,1132.2800000000002
all,,
the,1132.940001,1132.960001
way,1132.959999,1133.119999
out,1133.119999,1133.489999
all,1133.719999,1133.889999
the,1133.889999,1133.909999
way,1133.940001,1134.110001
out,1134.109999,1134.329999
the,1135.509999,1135.689999
enemy's,1135.689999,1135.819999
coming,1135.99,1136.3
three,1136.3,1136.7
two,1137.55,1137.79
one,1138.8,1139.21
that,1140.07,1140.4299999999998
is,1141.36,1141.5
what,1141.5,1141.69
I,1141.69,1141.78
call,1141.78,1142.14
an,1142.74,1142.88
intense,1142.88,1143.74
punching,1144.21,1144.71
session,1145.3,1145.83
deep,1148.74,1148.82
breathes,1149.63,1149.76
we,1150.7,1150.85
are,1150.85,1150.9199999999998
almost,1150.9199999999998,1151.25
there,1151.25,1151.28
I,1151.31,1151.38
can,,
see,1152.55,1152.75
the,1152.76,1152.85
finish,1152.85,1153.1899999999998
line,1153.19,1153.45
I,1153.99,1154.06
mean,1154.06,1154.27
it's,1154.27,1154.42
not,1154.42,1154.63
right,1154.63,1154.9
there,1155.7,1155.7900000000002
but,1155.7900000000002,1155.8200000000002
we're,1155.99,1156.21
getting,1156.21,1156.48
there,1156.48,1156.67
up,1157.65,1157.85
next,1157.85,1158.1699999999998
three,1158.27,1158.67
two,1159.27,1159.67
one,1160.15,1160.5600000000002
touching,1162.16,1162.5600000000002
touching,1162.95,1163.34
knee,1163.349999,1163.629999
opposite,1163.969999,1164.229999
knee,1164.48,1164.69
now,1164.69,1165.05
feeling,1165.82,1166.07
it,1166.24,1166.38
working,1167.27,1167.74
through,1167.74,1168.15
I,1170.549999,1170.6799990000002
am,1170.68,1170.8
so,1170.8,1171.09
dripping,1171.7,1172.37
feel,1173.04,1173.27
like,1173.27,1173.45
I'm,1173.45,1173.5800000000002
standing,1173.6,1174.11
under,1174.11,1174.4499999999998
Niagara,1175.26,1175.84
Falls,1175.84,1176.5
I,1177.12,1177.39
gotta,1178.05,1178.31
keep,1178.309999,1178.559999
going,1178.559999,1178.749999
core,1179.15,1179.39
strong,1179.389999,1179.789999
desire,1180.32,1180.78
now,1180.78,1181.16
push,1181.55,1182.11
push,1182.53,1183.01
dig,1183.28,1183.6
come,1184.719999,1184.939999
on,1184.94,1185.04
you've,1185.61,1185.81
got,1185.809999,1186.029999
this,1186.029999,1186.389999
they're,,
gonna,1186.959999,1187.149999
feel,1187.299999,1187.559999
the,1188.039999,1188.1999990000002
waterfalls,1188.23,1189.33
of,1189.81,1190.0
progress,1190.01,1190.81
washing,1191.16,1191.6
over,1191.6,1191.9
us,1191.9,1192.39
haha,1192.82,1193.37
stay,1194.56,1194.96
with,1194.96,1195.11
it,1195.11,1195.1799999999998
dig,1196.13,1196.65
three,1197.179999,1197.639999
two,1198.23,1198.8
and,1201.04,1201.22
one,1201.219999,1201.5699989999998
and,1202.469999,1202.639999
march,1202.639999,1203.279999
there's,1203.969999,1204.199999
not,1204.199999,1204.379999
much,1204.379999,1204.629999
in,1204.629999,1204.739999
the,1204.74,1204.85
tank,1204.85,1205.14
now,1205.1899999999998,1205.4299999999998
there's,1209.4699999999998,1209.66
not,1209.66,1209.77
much,1209.79,1210.0099999999998
in,1210.0099999999998,1210.13
the,1210.13,1210.16
tank,1210.16,1210.37
but,,
we,,
got,,
to,1212.33,1212.41
do,1212.41,1212.5400000000002
it,1212.54,1212.69
you've,1213.51,1213.64
got,1213.64,1213.75
that,1213.75,1213.89
sidestep,1213.89,1214.38
it's,1215.15,1215.25
coming,1215.25,1215.61
next,1215.61,1216.07
right,1216.44,1216.72
foot,1216.74,1216.96
planted,1216.969999,1217.489999
three,1217.509999,1217.9299990000002
two,1218.469999,1218.859999
one,1219.38,1219.84
that's,1221.6,1221.7
a,1221.7,1221.7900000000002
deep,1221.7900000000002,1221.85
burn,1228.59,1228.9199999999998
come,,
on,,
come,,
on,,
come,1229.33,1229.4599999999998
on,1229.89,1230.14
let's,1230.15,1230.3
work,1230.3,1230.65
dig,1232.0,1232.32
ah,1241.709999,1242.079999
low,1245.41,1245.71
impact,1245.709999,1245.839999
standing,1247.22,1247.64
who,1248.22,1248.44
said,1248.44,1248.71
you,1248.71,1248.83
need,1248.83,1249.05
high,1249.05,1249.26
impact,1249.41,1249.63
to,1250.09,1250.1999999999998
get,1250.2,1250.37
a,1250.37,1250.4299999999998
fantastic,1250.429999,1251.369999
heart,1251.77,1252.1
raising,1252.099999,1252.579999
super,1252.969999,1253.439999
tough,1253.44,1253.8200000000002
body,1254.38,1254.7600000000002
changing,1254.759999,1255.4599990000002
life,1255.88,1256.35
transforming,1256.349999,1257.249999
workout,1257.25,1257.76
three,1257.77,1258.0
two,1258.0,1258.41
and,1259.07,1259.28
one,1259.279999,1259.589999
and,1260.669999,1260.839999
